,AGENCY-COMPANY,HEADQUARTERS,2012-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
423,Ignite Social Media*,"Cary, N.C.",1452000,,Ignite Social Media*,Independent
424,PJA Advertising & Marketing,"Cambridge, Mass.",1450000,32.5,PJA Advertising & Marketing,Independent
425,SBC Advertising,"Columbus, Ohio",1445500,7.2,SBC Advertising,Independent
426,GKV,Baltimore,1437000,13.1,GKV,Independent
427,Rivet* [Interpublic],Chicago,1428000,2.0,Rivet* ,Interpublic
428,Direct Partners* [Omnicom],"Marina del Rey, Calif.",1422900,-13.2,Direct Partners* ,Omnicom
429,Shift Communications,"Newton, Mass.",1422600,17.2,Shift Communications,Independent
430,Kang & Lee Advertising* [WPP],New York,1420000,-13.3,Kang & Lee Advertising* ,WPP
431,5W Public Relations,New York,1418900,13.9,5W Public Relations,Independent
432,Connelly Partners,Boston,1412000,15.6,Connelly Partners,Independent
433,Northlich*,Cincinnati,1400000,0.0,Northlich*,Independent
434,R2integrated,Baltimore,1398500,26.1,R2integrated,Independent
435,Fuse,St. Louis,1398300,71.5,Fuse,Independent
436,Gravity Media,New York,1396600,71.1,Gravity Media,Independent
437,Concentric Health Experience* [MDC Partners],New York,1392500,8.3,Concentric Health Experience* ,MDC Partners
438,Area203 Digital,"Chattanooga, Tenn.",1390000,65.5,Area203 Digital,Independent
439,Agency212*,New York,1387500,2.8,Agency212*,Independent
440,KHJ Brand Activation,Boston,1378000,3.9,KHJ Brand Activation,Independent
441,RJ Palmer* [MDC Partners],New York,1373700,5.1,RJ Palmer* ,MDC Partners
442,McGarrah Jessee,"Austin, Texas",1372600,7.4,McGarrah Jessee,Independent
443,Mitchell Communications Group* [Dentsu],"Fayetteville, Ark.",1368000,33.6,Mitchell Communications Group* ,Dentsu
444,Response Mine Interactive,Atlanta,1366900,39.3,Response Mine Interactive,Independent
445,Archer Malmo,"Memphis, Tenn.",1366000,18.4,Archer Malmo,Independent
446,Hoffman/Lewis,San Francisco,1363600,21.6,Hoffman/Lewis,Independent
447,Buntin Group,"Nashville, Tenn.",1350000,-12.3,Buntin Group,Independent
448,Oneupweb,"Traverse City, Mich.",1350000,3.8,Oneupweb,Independent
449,Fame* [Omnicom],Minneapolis,1320800,1.6,Fame* ,Omnicom
450,Redscout* [MDC Partners],New York,1320000,10.0,Redscout* ,MDC Partners
451,Vidal Partnership*,New York,1314000,-14.1,Vidal Partnership*,Independent
452,RF Binder Partners [Ruder Finn Group],New York,1310000,5.2,RF Binder Partners ,Ruder Finn Group
453,Zambezi,"Venice, Calif.",1310000,70.3,Zambezi,Independent
454,CRT/Tanaka,"Richmond, Va.",1300900,12.4,CRT/Tanaka,Independent
455,Callahan Creek,"Lawrence, Kan.",1300800,19.3,Callahan Creek,Independent
456,Casanova Pendrill* [Interpublic],"Costa Mesa, Calif.",1300000,11.8,Casanova Pendrill* ,Interpublic
457,Makovsky,New York,1300000,8.3,Makovsky,Independent
458,Saatchi & Saatchi Science* [Publicis],"Yardley, Pa.",1300000,0.0,Saatchi & Saatchi Science* ,Publicis
459,Ron Foth Advertising,"Columbus, Ohio",1278700,1.8,Ron Foth Advertising,Independent
460,Stephenz Group,"San Jose, Calif.",1278500,21.0,Stephenz Group,Independent
461,Rodgers Townsend* [Omnicom],St. Louis,1271300,-2.0,Rodgers Townsend* ,Omnicom
462,Hanley Wood Marketing,Minneapolis,1271000,12.4,Hanley Wood Marketing,Independent
463,Hanson*,"Maumee, Ohio",1270000,0.0,Hanson*,Independent
464,Iconmobile* [WPP],Berlin,1260000,5.0,Iconmobile* ,WPP
465,Proof Integrated Communications* [WPP],New York,1260000,5.0,Proof Integrated Communications* ,WPP
466,Sullivan Higdon & Sink,"Wichita, Kan.",1256900,-2.0,Sullivan Higdon & Sink,Independent
467,MGSCOMM,Miami,1255900,40.0,MGSCOMM,Independent
468,Brand Union* [WPP],New York,1242000,7.0,Brand Union* ,WPP
469,American Communications Group*,"Torrance, Calif.",1240100,3.2,American Communications Group*,Independent
470,Grafica,"Morristown, N.J.",1230000,1.7,Grafica,Independent
471,MicroMass Communications,"Cary, N.C.",1230000,35.2,MicroMass Communications,Independent
472,Slingshot*,Dallas,1226200,15.0,Slingshot*,Independent
473,LM&O Advertising,"Arlington, Va.",1215800,40.5,LM&O Advertising,Independent
474,Hirons & Co.,Indianapolis,1215000,12.0,Hirons & Co.,Independent
475,Threshold Interactive,"Culver City, Calif.",1212900,14.0,Threshold Interactive,Independent
476,O2 Ideas,"Birmingham, Ala.",1212800,3.0,O2 Ideas,Independent
477,Attik* [Dentsu],San Francisco,1209000,14.1,Attik* ,Dentsu
478,WebMetro,"San Dimas, Calif.",1201700,10.6,WebMetro,Independent
479,Camelot Strategic Marketing & Media,Dallas,1200000,8.1,Camelot Strategic Marketing & Media,Independent
480,Palisades Media Group,"Santa Monica, Calif.",1200000,15.4,Palisades Media Group,Independent
481,Rain,New York,1200000,100.0,Rain,Independent
482,Reprise Media* [Interpublic],New York,1200000,-23.7,Reprise Media* ,Interpublic
483,Hitchcock Fleming & Associates*,"Akron, Ohio",1193700,0.0,Hitchcock Fleming & Associates*,Independent
484,Admerasia,New York,1175000,9.3,Admerasia,Independent
485,FKQ Advertising & Marketing,"Clearwater, Fla.",1172600,13.2,FKQ Advertising & Marketing,Independent
486,DMW Direct,"Chesterbrook, Pa.",1168000,4.3,DMW Direct,Independent
487,Duncan/Channon,San Francisco,1150000,-17.9,Duncan/Channon,Independent
488,Lippe Taylor*,New York,1150000,15.0,Lippe Taylor*,Independent
489,Natrel Communications,"Parsippany, N.J.",1148000,10.4,Natrel Communications,Independent
490,Cranford Johnson Robinson Woods*,"Little Rock, Ark.",1142700,0.0,Cranford Johnson Robinson Woods*,Independent
491,Catalyst,"Rochester, N.Y.",1138900,3.2,Catalyst,Independent
492,Bodden Partners,New York,1136000,28.5,Bodden Partners,Independent
493,Marlin Network,"Springfield, Mo.",1131500,19.1,Marlin Network,Independent
494,Godfrey,"Lancaster, Pa.",1130000,-6.6,Godfrey,Independent
495,SparkPR,San Francisco,1128000,8.5,SparkPR,Independent
496,Closerlook*,Chicago,1119300,21.9,Closerlook*,Independent
497,Sigma Marketing Insights,"Rochester, N.Y.",1111300,-2.8,Sigma Marketing Insights,Independent
498,Deep Focus [Engine Group],New York,1110400,5.7,Deep Focus ,Engine Group
499,Tenthwave Digital,"Melville, N.Y.",1108200,56.4,Tenthwave Digital,Independent
500,Ologie,"Columbus, Ohio",1103500,5.6,Ologie,Independent
501,Sloane & Co.* [MDC Partners],New York,1103500,2.2,Sloane & Co.* ,MDC Partners
502,Mono* [MDC Partners],Minneapolis,1100400,11.9,Mono* ,MDC Partners
503,Big Spaceship*,"Brooklyn, N.Y.",1100000,22.2,Big Spaceship*,Independent
504,Boathouse Group,"Waltham, Mass.",1100000,10.0,Boathouse Group,Independent
505,Genuine Interactive,Boston,1100000,10.0,Genuine Interactive,Independent
506,Lapiz USA* [Publicis],Chicago,1100000,-8.3,Lapiz USA* ,Publicis
507,The Gate Worldwide* [MSQ Partners],New York,1100000,0.0,The Gate Worldwide* ,MSQ Partners
508,Rally Marketing Group,Seattle,1098200,17.5,Rally Marketing Group,Independent
509,Bailey Lauerman,"Lincoln, Neb.",1091000,3.9,Bailey Lauerman,Independent
510,Widmeyer Communications,Washington,1090000,7.0,Widmeyer Communications,Independent
511,Kaplow*,New York,1085000,8.2,Kaplow*,Independent
512,Trozzolo Communications Group,"Kansas City, Mo.",1082100,4.7,Trozzolo Communications Group,Independent
513,Clarity Coverdale Fury,Minneapolis,1080000,4.9,Clarity Coverdale Fury,Independent
514,Republica,Miami,1070000,30.5,Republica,Independent
515,Black Twig Communications*,St. Louis,1069500,6.5,Black Twig Communications*,Independent
516,Proof Advertising,"Austin, Texas",1066100,18.9,Proof Advertising,Independent
517,Roberts Communications,"Rochester, N.Y.",1066000,9.0,Roberts Communications,Independent
518,Sullivan,New York,1060200,5.2,Sullivan,Independent
519,Relevent* [MDC Partners],New York,1060000,0.0,Relevent* ,MDC Partners
520,Dalton Agency,"Jacksonville, Fla.",1057600,4.4,Dalton Agency,Independent
521,M&C Saatchi,London,1056300,161.1,M&C Saatchi,Independent
522,"Aloysius, Butler & Clark","Wilmington, Del.",1055200,20.6,"Aloysius, Butler & Clark",Independent
523,Bromley Communications* [Publicis],San Antonio,1051400,0.0,Bromley Communications* ,Publicis
524,Phelps,"Santa Monica, Calif.",1050500,15.2,Phelps,Independent
525,Questus,San Francisco,1050000,9.4,Questus,Independent
526,Carol H. Williams Advertising,"Oakland, Calif.",1032200,-33.0,Carol H. Williams Advertising,Independent
527,PBJS* [Publicis],Seattle,1028000,,PBJS* ,Publicis
528,Gelia,"Williamsville, N.Y.",1025700,20.6,Gelia,Independent
529,BoomBox,New York,1020000,39.7,BoomBox,Independent
530,Stamats,"Cedar Rapids, Iowa",1017700,-0.3,Stamats,Independent
531,Wpromote,"El Segundo, Calif.",1017100,31.9,Wpromote,Independent
532,Acento Advertising,"Santa Monica, Calif.",1016200,-5.8,Acento Advertising,Independent
533,Luquire George Andrews,"Charlotte, N.C.",1013400,44.4,Luquire George Andrews,Independent
534,Next Marketing,"Norcross, Ga.",1010000,36.5,Next Marketing,Independent
535,Muse Communications,"Culver City, Calif.",1009100,176.1,Muse Communications,Independent
536,Elite SEM,New York,1000000,47.1,Elite SEM,Independent
537,Pedone & Partners,New York,1000000,11.1,Pedone & Partners,Independent
538,Siltanen & Partners Advertising*,"El Segundo, Calif.",1000000,0.0,Siltanen & Partners Advertising*,Independent
539,Radarworks,Los Angeles,990000,19.3,Radarworks,Independent
540,Strategic America,"West Des Moines, Iowa",987600,5.5,Strategic America,Independent
541,Blitz Media*,"Waltham, Mass.",986400,0.0,Blitz Media*,Independent
542,FullSix [FullSix Group],Paris,981800,0.9,FullSix ,FullSix Group
543,Nelson Schmidt,Milwaukee,980000,16.7,Nelson Schmidt,Independent
544,InterTrend Communications,"Long Beach, Calif.",970000,1.0,InterTrend Communications,Independent
545,Anthology Marketing Group,Honolulu,963200,5.7,Anthology Marketing Group,Independent
546,Elias/Savion Advertising,Pittsburgh,958400,4.7,Elias/Savion Advertising,Independent
547,FingerPaint,"Saratoga Springs, N.Y.",954000,121.0,FingerPaint,Independent
548,Noise [Engine Group],New York,953500,29.8,Noise ,Engine Group
549,Marriner Marketing Communications,"Columbia, Md.",952800,1.7,Marriner Marketing Communications,Independent
550,Sub Rosa,New York,950000,116.6,Sub Rosa,Independent
551,Babcock & Jenkins,"Portland, Ore.",945000,13.2,Babcock & Jenkins,Independent
552,Cole & Weber United* [WPP],Seattle,945000,-10.0,Cole & Weber United* ,WPP
553,LaunchSquad,San Francisco,938700,26.6,LaunchSquad,Independent
554,Slack and Company,Chicago,930700,-19.8,Slack and Company,Independent
555,Threespot,Washington,918400,15.8,Threespot,Independent
556,Vladimir Jones,"Colorado Springs, Colo.",914000,9.8,Vladimir Jones,Independent
557,Charleston/Orwig,"Hartland, Wis.",913100,3.6,Charleston/Orwig,Independent
558,Seiden Group,New York,910000,0.0,Seiden Group,Independent
559,Bozell,"Omaha, Neb.",900000,-43.8,Bozell,Independent
560,Fly Communications,New York,900000,80.0,Fly Communications,Independent
561,Rokkan* [Publicis],New York,900000,25.0,Rokkan* ,Publicis
562,SSCG Media Group* [Omnicom],New York,900000,,SSCG Media Group* ,Omnicom
563,Commonground Marketing,Chicago,895500,44.9,Commonground Marketing,Independent
564,Johannes Leonardo* [WPP],New York,893500,35.4,Johannes Leonardo* ,WPP
565,Cannonball Advertising*,St. Louis,891300,13.9,Cannonball Advertising*,Independent
566,Lewis Communications*,"Mobile, Ala.",890300,0.0,Lewis Communications*,Independent
567,Vizeum* [Dentsu],New York,874200,43.8,Vizeum* ,Dentsu
568,Butler/Till,"Rochester, N.Y.",872800,15.7,Butler/Till,Independent
569,Brighton Agency,St. Louis,868000,24.7,Brighton Agency,Independent
570,DGWB Advertising & Communications*,"Santa Ana, Calif.",861700,-8.3,DGWB Advertising & Communications*,Independent
571,Marden-Kane,"Garden City, N.Y.",857700,7.9,Marden-Kane,Independent
572,Doe-Anderson,"Louisville, Ky.",856600,22.0,Doe-Anderson,Independent
573,Centigrade,"Birmingham, Mich.",845900,53.8,Centigrade,Independent
574,Southwest Media Group*,Dallas,841800,14.1,Southwest Media Group*,Independent
575,St. John & Partners Advertising & PR,"Jacksonville, Fla.",838800,-6.1,St. John & Partners Advertising & PR,Independent
576,E.B. Lane,Phoenix,830000,1.2,E.B. Lane,Independent
577,Source Communications,"Hackensack, N.J.",826300,-5.6,Source Communications,Independent
578,Hunt Adkins,Minneapolis,821800,38.8,Hunt Adkins,Independent
579,TaCito Direct,Dallas,818200,39.7,TaCito Direct,Independent
580,Castells & Asociados,Los Angeles,810800,-16.7,Castells & Asociados,Independent
581,Location3 Media,Denver,805200,12.4,Location3 Media,Independent
582,Taxi* [WPP],Toronto,803700,12.8,Taxi* ,WPP
583,HeilBrice Marketing Communications,"Irvine, Calif.",803600,17.3,HeilBrice Marketing Communications,Independent
584,Michael Walters Advertising,Chicago,800000,164.9,Michael Walters Advertising,Independent
585,Strikeforce Communications,New York,800000,0.0,Strikeforce Communications,Independent
586,IW Group* [Interpublic],"West Hollywood, Calif.",799100,-19.7,IW Group* ,Interpublic
587,Milici Valenti Ng Pack,Honolulu,797300,6.8,Milici Valenti Ng Pack,Independent
588,E & M Advertising*,New York,790000,5.0,E & M Advertising*,Independent
589,SMZ,"Troy, Mich.",790000,1.3,SMZ,Independent
590,Catalyst Public Relations,New York,788100,33.0,Catalyst Public Relations,Independent
591,Airfoil Group,"Southfield, Mich.",786700,-3.2,Airfoil Group,Independent
592,Hello Design* [MDC Partners],"Culver City, Calif.",786000,20.0,Hello Design* ,MDC Partners
593,Cibo Studios,San Francisco,780000,34.5,Cibo Studios,Independent
594,Corinthian Media*,New York,777000,2.8,Corinthian Media*,Independent
595,Bayshore Solutions,"Tampa, Fla.",771100,21.9,Bayshore Solutions,Independent
596,Media Horizons,"Norwalk, Conn.",761900,3.7,Media Horizons,Independent
597,Ames Scullin O'Haire,Atlanta,756600,0.9,Ames Scullin O'Haire,Independent
598,Neiman Group,Philadelphia,754400,-7.6,Neiman Group,Independent
599,Acquirgy*,"St. Petersburg, Fla.",752500,3.1,Acquirgy*,Independent
600,EGC Group,"Melville, N.Y.",750000,0.0,EGC Group,Independent
601,D Exposito & Partners,New York,745100,5.5,D Exposito & Partners,Independent
602,Modern Climate,Minneapolis,745000,43.3,Modern Climate,Independent
603,Karsh Hagan,Denver,744800,10.7,Karsh Hagan,Independent
604,Chandelier Creative*,New York,738500,-5.2,Chandelier Creative*,Independent
605,Interlex Communications,San Antonio,734700,6.8,Interlex Communications,Independent
606,Ozone Online*,San Francisco,732000,24.1,Ozone Online*,Independent
607,CDR Fundraising Group*,"Bowie, Md.",731700,,CDR Fundraising Group*,Independent
608,Siren Interactive*,"Oak Park, Ill.",730800,-5.6,Siren Interactive*,Independent
609,O'Leary & Partners,"Newport Beach, Calif.",730000,2.8,O'Leary & Partners,Independent
610,Footsteps* [Omnicom],New York,728000,4.0,Footsteps* ,Omnicom
611,Agency Q,Washington,726800,14.7,Agency Q,Independent
612,Accentmarketing* [Interpublic],"Coral Gables, Fla.",723200,-16.9,Accentmarketing* ,Interpublic
613,Ignition Network*,Chicago,720000,0.0,Ignition Network*,Independent
614,Titan Agency*,Atlanta,720000,0.0,Titan Agency*,Independent
615,Crosby Marketing Communications,"Annapolis, Md.",714700,-2.2,Crosby Marketing Communications,Independent
616,"Howard, Merrell & Partners*","Raleigh, N.C.",713000,-19.3,"Howard, Merrell & Partners*",Independent
617,HCB Health,"Austin, Texas",711800,25.0,HCB Health,Independent
618,Amazon Advertising* [Publicis],San Francisco,710000,29.1,Amazon Advertising* ,Publicis
619,Hiebing,"Madison, Wis.",706400,13.4,Hiebing,Independent
620,Gotham Direct,New York,701600,17.7,Gotham Direct,Independent
621,Beeby Clark & Meyler,"Stamford, Conn.",700000,40.0,Beeby Clark & Meyler,Independent
622,Downtown Partners Chicago* [Omnicom],Chicago,700000,0.0,Downtown Partners Chicago* ,Omnicom
623,Kemp Goldberg Partners,"Portland, Maine",700000,16.7,Kemp Goldberg Partners,Independent
624,PM Publicidad,Atlanta,700000,32.1,PM Publicidad,Independent
625,Traction,San Francisco,700000,16.7,Traction,Independent
626,Red Square Agency,"Mobile, Ala.",699900,-3.8,Red Square Agency,Independent
627,Gragg Advertising,"Kansas City, Mo.",699500,7.4,Gragg Advertising,Independent
628,Borshoff,Indianapolis,696500,3.6,Borshoff,Independent
629,BusinessOnline,San Diego,693000,4.8,BusinessOnline,Independent
630,ISM,Boston,687500,3.4,ISM,Independent
631,Hart Associates,"Maumee, Ohio",684200,9.6,Hart Associates,Independent
632,NFusion Group,"Austin, Texas",680200,24.9,NFusion Group,Independent
633,Digital Pulp,New York,680000,6.3,Digital Pulp,Independent
634,Topin & Associates,Chicago,675000,3.7,Topin & Associates,Independent
635,Orci,"Santa Monica, Calif.",670000,39.6,Orci,Independent
636,Gold n Fish Marketing Group,"Armonk, N.Y.",669000,-0.2,Gold n Fish Marketing Group,Independent
637,San Jose Group,Chicago,667300,-8.0,San Jose Group,Independent
638,ES Advertising,Los Angeles,663300,8.7,ES Advertising,Independent
639,Ymarketing,"Costa Mesa, Calif.",661800,22.1,Ymarketing,Independent
640,Public Communications,Chicago,655000,33.7,Public Communications,Independent
641,Alinean,"Orlando, Fla.",654500,1.3,Alinean,Independent
642,Lopito Ileana & Howie,"Guaynabo, P.R.",652200,8.5,Lopito Ileana & Howie,Independent
643,Zehnder,New Orleans,650100,16.0,Zehnder,Independent
644,TBWA/WorldHealth* [Omnicom],New York,650000,-7.1,TBWA/WorldHealth* ,Omnicom
645,Yamamoto* [MDC Partners],Minneapolis,650000,13.0,Yamamoto* ,MDC Partners
646,Mortar,San Francisco,648400,0.0,Mortar,Independent
647,Merritt Group*,"Reston, Va.",647500,,Merritt Group*,Independent
648,SicolaMartin/Tech.YR* [WPP],"Austin, Texas",646200,-10.3,SicolaMartin/Tech.YR* ,WPP
649,Stone Ward,"Little Rock, Ark.",636000,0.5,Stone Ward,Independent
650,MediaMorphosis,"Long Island City, N.Y.",634300,37.1,MediaMorphosis,Independent
651,PPC Associates,"San Mateo, Calif.",633300,66.8,PPC Associates,Independent
652,Cactus*,Denver,630000,6.3,Cactus*,Independent
653,Silver & Partners*,New York,630000,26.0,Silver & Partners*,Independent
654,Media Logic,"Albany, N.Y.",629000,15.8,Media Logic,Independent
655,Carrot Creative*,"Brooklyn, N.Y.",629000,29.4,Carrot Creative*,Independent
656,HMH,"Portland, Ore.",622300,7.0,HMH,Independent
657,Preston Kelly,Minneapolis,621500,-1.8,Preston Kelly,Independent
658,Three Deep,"St. Paul, Minn.",620600,8.1,Three Deep,Independent
659,Fraser Communications,Los Angeles,619000,1.6,Fraser Communications,Independent
660,Lambesis*,"La Jolla, Calif.",618300,3.3,Lambesis*,Independent
661,InVnt,New York,616000,0.0,InVnt,Independent
662,352 Media Group,"Newberry, Fla.",615400,18.3,352 Media Group,Independent
663,KraftWorks NYC,New York,615000,-8.4,KraftWorks NYC,Independent
664,Magner Sanborn,"Spokane, Wash.",613000,43.1,Magner Sanborn,Independent
665,Dae Advertising,San Francisco,612700,25.3,Dae Advertising,Independent
666,RP3 Agency,"Bethesda, Md.",610000,17.2,RP3 Agency,Independent
667,LeapFrog Interactive,"Louisville, Ky.",605600,0.3,LeapFrog Interactive,Independent
668,GodwinGroup,"Jackson, Miss.",602100,-6.2,GodwinGroup,Independent
669,Barker/DZP,New York,600600,16.9,Barker/DZP,Independent
670,Camp & King,San Francisco,600000,100.0,Camp & King,Independent
671,Keiler,"Farmington, Conn.",600000,9.1,Keiler,Independent
672,PAN Communications,Boston,600000,-1.6,PAN Communications,Independent
673,Baker Street Advertising*,San Francisco,596800,10.0,Baker Street Advertising*,Independent
674,VRTC,Houston,592100,105.8,VRTC,Independent
675,WFofR Media,"Richmond, Va.",590000,11.7,WFofR Media,Independent
676,Extractable,San Francisco,585100,27.0,Extractable,Independent
677,Fuse Marketing,"Burlington, Vt.",582000,-0.6,Fuse Marketing,Independent
678,Hybrid Design*,San Francisco,581400,16.3,Hybrid Design*,Independent
679,M/C/C,Dallas,576000,8.1,M/C/C,Independent
680,Barrie D'Rozario Murphy*,Minneapolis,571700,-18.3,Barrie D'Rozario Murphy*,Independent
681,Marca Hispanic [Marc USA],"Coconut Grove, Fla.",567200,20.0,Marca Hispanic ,Marc USA
682,Spectrum,Washington,565300,-1.3,Spectrum,Independent
683,Oden Marketing & Design,"Memphis, Tenn.",563700,14.8,Oden Marketing & Design,Independent
684,White & Partners,"Herndon, Va.",562500,2.1,White & Partners,Independent
685,Bandy Carroll Hellige,"Louisville, Ky.",562300,7.4,Bandy Carroll Hellige,Independent
686,RBB Public Relations,Miami,560300,3.8,RBB Public Relations,Independent
687,Moses Anshell,Phoenix,560000,12.0,Moses Anshell,Independent
688,ESW StoryLab,Chicago,558700,11.1,ESW StoryLab,Independent
689,Brandkarma,"Somerset, N.J.",557700,28.5,Brandkarma,Independent
690,Woodruff Sweitzer,"Kansas City, Mo.",554600,11.5,Woodruff Sweitzer,Independent
691,PriceWeber Marketing Communications,"Louisville, Ky.",552400,1.4,PriceWeber Marketing Communications,Independent
692,Mile 9 Agency,"Calabasas, Calif.",550000,10.0,Mile 9 Agency,Independent
693,Mirrorball,New York,550000,10.0,Mirrorball,Independent
694,Pavone,"Harrisburg, Pa.",550000,14.6,Pavone,Independent
695,Cashman & Katz Integrated Communications,"Glastonbury, Conn.",548500,8.3,Cashman & Katz Integrated Communications,Independent
696,Winner & Associates* [Publicis],Los Angeles,542800,,Winner & Associates* ,Publicis
697,Ansible* [Interpublic],New York,540000,8.0,Ansible* ,Interpublic
698,LiveAreaLabs,Seattle,539300,74.0,LiveAreaLabs,Independent
699,Sensis Agency,Los Angeles,537800,1.7,Sensis Agency,Independent
700,Red Door Interactive,San Diego,537800,-7.9,Red Door Interactive,Independent
701,Arke Systems,Atlanta,530000,65.6,Arke Systems,Independent
702,Magnani Continuum Marketing,Chicago,530000,0.0,Magnani Continuum Marketing,Independent
703,Being* [Omnicom],New York,527400,0.0,Being* ,Omnicom
704,Shine United,"Madison, Wis.",525000,1.9,Shine United,Independent
705,Gertrude,Chicago,522500,30.6,Gertrude,Independent
706,206 Inc.,Seattle,520700,69.8,206 Inc.,Independent
707,AlPunto Advertising*,"Tustin, Calif.",519200,3.8,AlPunto Advertising*,Independent
708,Renavatio Healthcare Communications,"Newtown, Pa.",516000,4.5,Renavatio Healthcare Communications,Independent
709,Fixation Marketing*,"Bethesda, Md.",513600,10.4,Fixation Marketing*,Independent
710,Seiter & Miller,New York,510000,4.1,Seiter & Miller,Independent
711,Chernoff Newman,"Columbia, S.C.",506600,-18.6,Chernoff Newman,Independent
712,AdFarm,"Kansas City, Mo.",503600,5.5,AdFarm,Independent
713,Hispanic Group,Miami,503100,9.2,Hispanic Group,Independent
714,SKM Group,"Depew, N.Y.",500500,9.7,SKM Group,Independent
715,Alexander Marketing,"Grand Rapids, Mich.",500000,0.0,Alexander Marketing,Independent
716,Brooklyn Brothers,New York,500000,25.0,Brooklyn Brothers,Independent
717,Latin3,"Fort Lauderdale, Fla.",500000,0.0,Latin3,Independent
718,Tocquigny,"Austin, Texas",500000,-2.0,Tocquigny,Independent
719,Roth Partners,New York,498900,93.0,Roth Partners,Independent
720,LatinSphere Advertising*,"Long Beach, Calif.",495500,5.0,LatinSphere Advertising*,Independent
721,1stMovement,"Pasadena, Calif.",495000,-4.8,1stMovement,Independent
722,Two by Four,Chicago,492600,19.0,Two by Four,Independent
723,Linhart Public Relations,Denver,489900,6.5,Linhart Public Relations,Independent
724,SocialChorus*,San Francisco,487500,,SocialChorus*,Independent
725,TDA Boulder,"Boulder, Colo.",483500,1.3,TDA Boulder,Independent
726,Glenn Group,"Reno, Nev.",480000,9.1,Glenn Group,Independent
727,Richter7,Salt Lake City,478700,0.5,Richter7,Independent
728,SMM Advertising,"Smithtown, N.Y.",476200,2.5,SMM Advertising,Independent
729,Copacino & Fujikado,Seattle,476000,19.9,Copacino & Fujikado,Independent
730,ADK America [Asatsu-DK],New York,474600,-8.1,ADK America ,Asatsu-DK
731,GreenRubino*,Seattle,473900,-1.4,GreenRubino*,Independent
732,Chemistry Communications,Pittsburgh,473800,67.6,Chemistry Communications,Independent
733,Arenas Entertainment*,Los Angeles,471800,9.2,Arenas Entertainment*,Independent
734,Dojo [Grupo ABC],San Francisco,470000,-2.7,Dojo ,Grupo ABC
735,Littlefield Brand Development,"Tulsa, Okla.",468900,37.7,Littlefield Brand Development,Independent
736,Brokaw,Cleveland,463700,86.2,Brokaw,Independent
737,CooperKatz & Co.,New York,462200,13.8,CooperKatz & Co.,Independent
738,Steak* [Dentsu],London,460100,111.7,Steak* ,Dentsu
739,BrandForce,San Francisco,460000,155.6,BrandForce,Independent
740,Kelliher Samets Volk,"Burlington, Vt.",460000,15.0,Kelliher Samets Volk,Independent
741,Associated Integrated Marketing,"Wichita, Kan.",452700,-12.4,Associated Integrated Marketing,Independent
742,Canyon Communications,"Mesa, Ariz.",450000,3.4,Canyon Communications,Independent
743,Spring Creek Group* [Interpublic],Seattle,450000,8.4,Spring Creek Group* ,Interpublic
744,Miller Brooks,"Zionsville, Ind.",449200,-14.2,Miller Brooks,Independent
745,Love Communications*,Salt Lake City,449000,0.0,Love Communications*,Independent
746,GRP Media,Chicago,445000,11.3,GRP Media,Independent
747,McK Healthcare,Boston,444000,20.0,McK Healthcare,Independent
748,Firehouse Agency,Dallas,441700,26.2,Firehouse Agency,Independent
749,CBD Marketing,Chicago,440000,37.5,CBD Marketing,Independent
750,S2 Financial Marketing,Chicago,440000,-8.3,S2 Financial Marketing,Independent
751,Garrand,"Portland, Maine",439200,-4.4,Garrand,Independent
752,GCG Marketing*,"Fort Worth, Texas",436000,98.2,GCG Marketing*,Independent
753,DBA Worldwide*,"Rochester, Mich.",435900,,DBA Worldwide*,Independent
754,CreativeOnDemand*,"Coconut Grove, Fla.",427100,4.0,CreativeOnDemand*,Independent
755,Masterminds,"Egg Harbor Township, N.J.",425700,-0.9,Masterminds,Independent
756,Jess3*,Los Angeles,425500,,Jess3*,Independent
757,Aaaza,Los Angeles,425000,-30.9,Aaaza,Independent
758,Launch Agency,"Carrollton, Texas",425000,10.4,Launch Agency,Independent
759,Nexus Direct*,"Virginia Beach, Va.",422500,5.6,Nexus Direct*,Independent
760,Wexley School for Girls,Seattle,418200,10.0,Wexley School for Girls,Independent
761,Mass Hispanic Marketing,"Doral, Fla.",415200,-5.1,Mass Hispanic Marketing,Independent
762,Curiosity,Cincinnati,410100,15.8,Curiosity,Independent
763,Bulldog Drummond*,San Diego,410000,0.0,Bulldog Drummond*,Independent
764,Spike DDB* [Omnicom],"Brooklyn, N.Y.",410000,9.3,Spike DDB* ,Omnicom
765,iStrategyLabs,Washington,406800,35.1,iStrategyLabs,Independent
766,Traffik,"Irvine, Calif.",402800,11.6,Traffik,Independent
767,GdB,Minneapolis,400000,-7.0,GdB,Independent
768,Integrity Corporation,St. Louis,400000,33.3,Integrity Corporation,Independent
769,Portent,Seattle,400000,25.0,Portent,Independent
770,Saeshe*,Los Angeles,400000,0.0,Saeshe*,Independent
771,Weintraub Advertising,St. Louis,400000,-11.1,Weintraub Advertising,Independent
772,Jellyfish,Baltimore,399400,202.2,Jellyfish,Independent
773,Innis Maggiore,"Canton, Ohio",398800,33.9,Innis Maggiore,Independent
774,KD&E,New York,396100,-15.4,KD&E,Independent
