,AGENCY-COMPANY,HEADQUARTERS,2014-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
677,BoomBox*,New York,6255000,-26.4,BoomBox,Independent
678,Media Logic,"Albany, N.Y.",6240000,-1.1,Media Logic,Independent
679,Red Square Agency,"Mobile, Ala.",6238000,-7.7,Red Square Agency,Independent
680,White,"Herndon, Va.",6200000,0.8,White,Independent
681,Nemo Design*,"Portland, Ore.",6200000,3.3,Nemo Design,Independent
682,Nail Communications,"Providence, R.I.",6200000,24.0,Nail Communications,Independent
683,Ames Scullin O'Haire*,Atlanta,6137000,-15.4,Ames Scullin O'Haire,Independent
684,Mintz & Hoke,"Avon, Conn.",6130000,9.6,Mintz & Hoke,Independent
685,M/C/C,Dallas,6097000,-5.0,M/C/C,Independent
686,Barker/DZP,New York,6027000,-4.1,Barker/DZP,Independent
687,Public Communications,Chicago,6026000,0.4,Public Communications,Independent
688,Orci,"Santa Monica, Calif.",6000000,-9.2,Orci,Independent
689,Economic VUE* [Omnicom],New York,6000000,0.0,Economic VUE ,Omnicom
690,Alinean*,"Winter Park, Fla.",6000000,0.0,Alinean,Independent
691,Mile 9 Agency*,"Calabasas, Calif.",6000000,0.0,Mile 9 Agency,Independent
692,Triptent,New York,6000000,20.0,Triptent,Independent
693,Gertrude*,Chicago,6000000,23.7,Gertrude,Independent
694,Curiosity,Cincinnati,5960000,10.1,Curiosity,Independent
695,Kelliher Samets Volk,"Burlington, Vt.",5950000,12.3,Kelliher Samets Volk,Independent
696,Fixation Marketing*,"Bethesda, Md.",5939000,8.8,Fixation Marketing,Independent
697,Ansible* [Interpublic],New York,5918000,7.0,Ansible ,Interpublic
698,PriceWeber Marketing Communications*,"Louisville, Ky.",5900000,0.0,PriceWeber Marketing Communications,Independent
699,Rabinovici & Associates,"North Miami Beach, Fla.",5900000,19.3,Rabinovici & Associates,Independent
700,Cashman & Katz Integrated Communications,"Glastonbury, Conn.",5865000,3.0,Cashman & Katz Integrated Communications,Independent
701,Brandkarma*,"Laguna Beach, Calif.",5859000,-7.0,Brandkarma,Independent
702,Renavatio Healthcare Communications,"Newtown, Pa.",5850000,1.7,Renavatio Healthcare Communications,Independent
703,Spawn Ideas,"Anchorage, Alaska",5849000,13.4,Spawn Ideas,Independent
704,Chernoff Newman,"Columbia, S.C.",5824000,13.8,Chernoff Newman,Independent
705,Dynamit,"Columbus, Ohio",5800000,16.0,Dynamit,Independent
706,Cheil Worldwide,New York,5770000,-10.0,Cheil Worldwide,Independent
707,Springbox,"Austin, Texas",5761000,21.8,Springbox,Independent
708,Chempetitive Group,Chicago,5750000,15.0,Chempetitive Group,Independent
709,Shine United,"Madison, Wis.",5700000,1.8,Shine United,Independent
710,Portent,Seattle,5700000,3.6,Portent,Independent
711,Brokaw,Cleveland,5694000,10.5,Brokaw,Independent
712,San Jose Group,Chicago,5691000,0.1,San Jose Group,Independent
713,Copacino & Fujikado,Seattle,5675000,1.1,Copacino & Fujikado,Independent
714,Larry John Wright,"Mesa, Ariz.",5600000,33.3,Larry John Wright,Independent
715,Safari Sundays,New York,5548000,9.5,Safari Sundays,Independent
716,Gold N Fish Marketing Group,"Armonk, N.Y.",5524000,-7.9,Gold N Fish Marketing Group,Independent
717,StudioNorth,"North Chicago, Ill.",5500000,10.0,StudioNorth,Independent
718,Being* [Omnicom],New York,5464000,2.3,Being ,Omnicom
719,Sockeye,"Portland, Ore.",5445000,68.0,Sockeye,Independent
720,Bruce Clay,"Simi Valley, Calif.",5440000,0.7,Bruce Clay,Independent
721,Advantage International* [Interpublic],"Norwalk, Conn.",5440000,36.0,Advantage International ,Interpublic
722,Della Femina Advertising*,New York,5400000,-34.9,Della Femina Advertising,Independent
723,Solve,Minneapolis,5400000,35.0,Solve,Independent
724,Keiler*,"Farmington, Conn.",5400000,-10.0,Keiler,Independent
725,RP3 Agency,"Bethesda, Md.",5400000,-26.0,RP3 Agency,Independent
726,Thunder Tech,Cleveland,5365000,65.1,Thunder Tech,Independent
727,BrandForce*,San Francisco,5351000,0.0,BrandForce,Independent
728,Imaginuity Interactive,Dallas,5350000,2.9,Imaginuity Interactive,Independent
729,FVM*,"Plymouth Meeting, Pa.",5328000,7.6,FVM,Independent
730,Stephan & Brady,"Madison, Wis.",5260000,2.7,Stephan & Brady,Independent
731,GRP Media,Chicago,5250000,7.1,GRP Media,Independent
732,Castells & Asociados,Los Angeles,5201000,-15.0,Castells & Asociados,Independent
733,AY Digital,New York,5200000,-7.1,AY Digital,Independent
734,Love Communications*,Salt Lake City,5189000,1.1,Love Communications,Independent
735,DWA Media,San Francisco,5155000,89.7,DWA Media,Independent
736,Somnio Solutions,"Austin, Texas",5144000,16.3,Somnio Solutions,Independent
737,Masterminds,Philadelphia,5143000,-2.9,Masterminds,Independent
738,Dae Advertising,San Francisco,5122000,-14.6,Dae Advertising,Independent
739,Two by Four,Chicago,5118000,4.6,Two by Four,Independent
740,SMA NYC*,New York,5100000,0.0,SMA NYC,Independent
741,Maier Advertising,"Farmington, Conn.",5000000,0.0,Maier Advertising,Independent
742,Latin3,"Hollywood, Fla.",5000000,0.0,Latin3,Independent
743,Pedone & Partners,New York,5000000,,Pedone & Partners,Independent
744,Quiet Light Communications,"Rockford, Ill.",5000000,0.0,Quiet Light Communications,Independent
745,Catalyst Inc.,"Providence, R.I.",4965000,6.4,Catalyst Inc.,Independent
746,Liquid Interactive,"Breinigsville, Pa.",4963000,14.6,Liquid Interactive,Independent
747,1stMovement*,"Pasadena, Calif.",4950000,0.0,1stMovement,Independent
748,Wexley School for Girls,Seattle,4927000,-5.6,Wexley School for Girls,Independent
749,TDA Boulder,"Boulder, Colo.",4880000,27.1,TDA Boulder,Independent
750,Oden,"Memphis, Tenn.",4862000,-0.7,Oden,Independent
751,Linhart Public Relations,Denver,4815000,-12.2,Linhart Public Relations,Independent
752,CooperKatz & Co.,New York,4791000,7.3,CooperKatz & Co.,Independent
753,Martz Parsons*,"Scottsdale, Ariz.",4766000,114.3,Martz Parsons,Independent
754,We Are Social [BlueFocus Communication Group],London,4760000,58.9,We Are Social ,BlueFocus Communication Group
755,L.C. Williams & Associates,Chicago,4715000,1.0,L.C. Williams & Associates,Independent
756,Magnani Continuum Marketing,Chicago,4700000,-6.6,Magnani Continuum Marketing,Independent
757,Firehouse,Dallas,4690000,16.8,Firehouse,Independent
758,Morsekode*,Minneapolis,4677000,8.8,Morsekode,Independent
759,Magner Sanborn*,"Spokane, Wash.",4607000,-16.7,Magner Sanborn,Independent
760,Mediasmith,San Francisco,4601000,11.7,Mediasmith,Independent
761,Walker Sands Communications,Chicago,4551000,19.4,Walker Sands Communications,Independent
762,Trigger,Los Angeles,4525000,0.6,Trigger,Independent
763,Baldwin&,"Raleigh, N.C.",4500000,-7.2,Baldwin&,Independent
764,Tocquigny,"Austin, Texas",4500000,-10.0,Tocquigny,Independent
765,SMM Advertising,"Smithtown, N.Y.",4493000,-7.5,SMM Advertising,Independent
766,Schermer,Minneapolis,4480000,7.4,Schermer,Independent
767,Spear Marketing Group,"Walnut Creek, Calif.",4445000,48.2,Spear Marketing Group,Independent
768,AgencyQ,Washington,4425000,-41.0,AgencyQ,Independent
769,Entree Health Princeton* [Omnicom],"Princeton, N.J.",4370000,,Entree Health Princeton ,Omnicom
770,Hirons & Co.,Indianapolis,4363000,-12.3,Hirons & Co.,Independent
771,CreativeOnDemand*,"Coconut Grove, Fla.",4353000,1.9,CreativeOnDemand,Independent
772,HMH,"Portland, Ore.",4344000,-22.8,HMH,Independent
773,Nomadic Agency,"Scottsdale, Ariz.",4300000,4.9,Nomadic Agency,Independent
774,Small Army,Boston,4300000,4.9,Small Army,Independent
775,Sandstorm Design*,Chicago,4250000,41.7,Sandstorm Design,Independent
776,Hanapin Marketing,"Bloomington, Ind.",4229000,66.6,Hanapin Marketing,Independent
777,Garrand*,"Portland, Maine",4216000,0.0,Garrand,Independent
778,Richards/Carlberg,Houston,4210000,29.5,Richards/Carlberg,Independent
779,AlPunto Advertising,"Tustin, Calif.",4200000,0.0,AlPunto Advertising,Independent
780,CBD Marketing,Chicago,4200000,-8.7,CBD Marketing,Independent
781,Koroberi,"Chapel Hill, N.C.",4200000,5.0,Koroberi,Independent
782,Groove,"Mill Valley, Calif.",4200000,75.0,Groove,Independent
783,O'Keefe Reinhard & Paul,Chicago,4200000,110.0,O'Keefe Reinhard & Paul,Independent
784,90octane,Denver,4187000,-0.3,90octane,Independent
785,Jacobs Agency*,Chicago,4143000,3.6,Jacobs Agency,Independent
786,BlackWing Creative,Seattle,4130000,-5.2,BlackWing Creative,Independent
787,Relevant24* [Publicis],Boston,4104000,2.6,Relevant24 ,Publicis
788,Extractable,San Francisco,4097000,63.6,Extractable,Independent
789,Fetch* [Dentsu],San Francisco,4095000,97.4,Fetch ,Dentsu
790,VRTC,Houston,4077000,17.0,VRTC,Independent
791,Mint Advertising,"Clinton, N.J.",4059000,29.5,Mint Advertising,Independent
792,Hoffman Agency,"San Jose, Calif.",4043000,30.8,Hoffman Agency,Independent
793,GodwinGroup,"Jackson, Miss.",4040000,-5.0,GodwinGroup,Independent
794,"Tom, Dick & Harry Creative Co.",Chicago,4011000,2.8,"Tom, Dick & Harry Creative Co.",Independent
795,Ready Set Rocket,New York,4010000,30.6,Ready Set Rocket,Independent
796,L3 Advertising,New York,4000000,-20.0,L3 Advertising,Independent
797,GdB,Minneapolis,4000000,0.0,GdB,Independent
798,Richter7*,Salt Lake City,4000000,17.8,Richter7,Independent
799,LLNS Consumer* [Omnicom],New York,4000000,0.0,LLNS Consumer ,Omnicom
800,Mason*,"Bethany, Conn.",4000000,18.0,Mason,Independent
801,Weintraub Advertising*,St. Louis,4000000,0.0,Weintraub Advertising,Independent
802,Spike DDB* [Omnicom],"Brooklyn, N.Y.",4000000,-2.4,Spike DDB ,Omnicom
803,Miller Brooks,"Zionsville, Ind.",3997000,-2.2,Miller Brooks,Independent
804,Krause Advertising*,Dallas,3960000,5.9,Krause Advertising,Independent
805,Garfield Group,"Newtown, Pa.",3950000,3.9,Garfield Group,Independent
806,Joule* [WPP],London,3922000,11.0,Joule ,WPP
807,Sudden Impact Marketing,"Westerville, Ohio",3921000,-5.0,Sudden Impact Marketing,Independent
808,Escape Pod,Chicago,3900000,2.6,Escape Pod,Independent
809,BeCore,Los Angeles,3900000,14.7,BeCore,Independent
810,Littlefield,"Tulsa, Okla.",3884000,-3.8,Littlefield,Independent
811,Innis Maggiore,"Canton, Ohio",3879000,-2.9,Innis Maggiore,Independent
812,Catalyst Marketing Co.,"Fresno, Calif.",3873000,31.5,Catalyst Marketing Co.,Independent
813,Capital Position,"Weehawken, N.J.",3841000,407.9,Capital Position,Independent
814,Symmetri Marketing Group,Chicago,3815000,12.2,Symmetri Marketing Group,Independent
815,BrandingBusiness,"Irvine, Calif.",3731000,6.3,BrandingBusiness,Independent
816,Decca Design,"San Jose, Calif.",3700000,5.7,Decca Design,Independent
817,Fraser Communications*,Los Angeles,3700000,-37.3,Fraser Communications,Independent
818,Civilian* [MDC Partners],Chicago,3676000,12.9,Civilian ,MDC Partners
819,R/P Marketing Public Relations,"Holland, Ohio",3608000,-8.2,R/P Marketing Public Relations,Independent
820,BarrettSF,San Francisco,3600000,16.1,BarrettSF,Independent
821,FRWD,Minneapolis,3500000,16.7,FRWD,Independent
822,JumboShrimp,San Francisco,3500000,16.7,JumboShrimp,Independent
823,Elemento L2,Chicago,3500000,218.2,Elemento L2,Independent
824,Plan C Agency*,Los Angeles,3445000,-1.6,Plan C Agency,Independent
825,Tiziani Whitmyre,"Sharon, Mass.",3425000,-9.7,Tiziani Whitmyre,Independent
826,Crossbow Group,"Westport, Conn.",3425000,5.4,Crossbow Group,Independent
827,ADK America [Asatsu-DK],New York,3409000,-1.7,ADK America ,Asatsu-DK
828,DDC Works*,"Conshohocken, Pa.",3404000,6.4,DDC Works,Independent
829,Merge Design & Interactive,Chicago,3400000,58.1,Merge Design & Interactive,Independent
830,Moses,Phoenix,3400000,21.4,Moses,Independent
831,Design Group*,"Little Rock, Ark.",3335000,0.0,Design Group,Independent
832,KZSW Advertising,"Setauket, N.Y.",3300000,9.8,KZSW Advertising,Independent
833,Hispanic Group,Miami,3286000,-23.9,Hispanic Group,Independent
834,Walz Tetrick Advertising,"Mission, Kan.",3280000,6.4,Walz Tetrick Advertising,Independent
835,AdFarm,"Kansas City, Mo.",3253000,-20.2,AdFarm,Independent
836,Pinta,"Miami Beach, Fla.",3250000,,Pinta,Independent
837,Grok,New York,3200000,-17.9,Grok,Independent
838,Distillery Project,Chicago,3200000,146.2,Distillery Project,Independent
839,Red House,"Alpharetta, Ga.",3200000,6.7,Red House,Independent
840,MDB Communications,Washington,3195000,-8.1,MDB Communications,Independent
841,Again Interactive,"Morristown, N.J.",3160000,-8.3,Again Interactive,Independent
842,Go Local Interactive,"Overland Park, Kan.",3157000,44.1,Go Local Interactive,Independent
843,M45 Marketing Services*,"Freeport, Ill.",3106000,2.2,M45 Marketing Services,Independent
844,Goda Advertising,"Inverness, Ill.",3100000,-3.1,Goda Advertising,Independent
845,TriComB2B,"Dayton, Ohio",3082000,13.7,TriComB2B,Independent
846,U.S. Media Consulting*,Miami,3080000,12.8,U.S. Media Consulting,Independent
847,LatinMedios.com,"Aventura, Fla.",3069000,-7.6,LatinMedios.com,Independent
848,Goldin Solutions*,New York,3000000,20.0,Goldin Solutions,Independent
849,Winsper,Boston,3000000,0.0,Winsper,Independent
850,Turkel Brands*,Miami,3000000,0.0,Turkel Brands,Independent
851,Hydrogen Advertising,Seattle,2998000,51.0,Hydrogen Advertising,Independent
852,PanCom International*,Los Angeles,2991000,0.0,PanCom International,Independent
853,Matlock Advertising & Public Relations,Atlanta,2967000,-14.4,Matlock Advertising & Public Relations,Independent
854,Meers Advertising,"Kansas City, Mo.",2945000,-3.6,Meers Advertising,Independent
855,OneWorld Communications*,San Francisco,2940000,25.0,OneWorld Communications,Independent
856,Nemer Fieger*,Minneapolis,2934000,0.0,Nemer Fieger,Independent
857,ER Marketing,"Kansas City, Mo.",2916000,41.3,ER Marketing,Independent
858,Jones Advertising,Seattle,2900000,3.6,Jones Advertising,Independent
859,Remerinc*,Seattle,2833000,0.0,Remerinc,Independent
860,Davis Harrison Dion,Chicago,2818000,-6.6,Davis Harrison Dion,Independent
861,McKee Wallwork & Co.,"Albuquerque, N.M.",2802000,10.1,McKee Wallwork & Co.,Independent
862,Reality Rx Communication,"Somerset, N.J.",2800000,16.7,Reality Rx Communication,Independent
863,Trumpet,New Orleans,2794000,11.7,Trumpet,Independent
864,Manifold*,San Francisco,2750000,13.6,Manifold,Independent
865,Henson Consulting,Chicago,2739000,2.3,Henson Consulting,Independent
866,White Rhino,"Burlington, Mass.",2655000,-10.3,White Rhino,Independent
867,Mutt Industries,"Portland, Ore.",2650000,-20.3,Mutt Industries,Independent
868,Coates Kokes,"Portland, Ore.",2614000,23.0,Coates Kokes,Independent
869,Glass Agency,"Sacramento, Calif.",2600000,-23.5,Glass Agency,Independent
870,Renegade,New York,2600000,30.0,Renegade,Independent
871,Launch Agency,"Carrollton, Texas",2600000,-7.6,Launch Agency,Independent
872,Ventura Associates International,New York,2520000,-3.7,Ventura Associates International,Independent
873,Sullivan Perkins,Dallas,2500000,8.7,Sullivan Perkins,Independent
874,Pepper Group,"Palatine, Ill.",2500000,25.0,Pepper Group,Independent
875,Princeton Partners,"Princeton, N.J.",2450000,16.3,Princeton Partners,Independent
876,JMPR Public Relations,"Woodland Hills, Calif.",2362000,10.7,JMPR Public Relations,Independent
877,Interlex Communications,San Antonio,2303000,-8.1,Interlex Communications,Independent
878,Grenadier*,"Boulder, Colo.",2300000,21.1,Grenadier,Independent
879,Bradshaw Advertising,"Portland, Ore.",2286000,-2.0,Bradshaw Advertising,Independent
880,Truth & Advertising,"Santa Ana, Calif.",2283000,-4.0,Truth & Advertising,Independent
881,Tag Strategies,Philadelphia,2246000,5.0,Tag Strategies,Independent
882,Demi & Cooper Advertising,"Elgin, Ill.",2240000,1.8,Demi & Cooper Advertising,Independent
883,Morrow Media*,"Forest Hills, N.Y.",2220000,0.0,Morrow Media,Independent
884,Elevate Studios,Chicago,2200000,42.9,Elevate Studios,Independent
885,David James Group,"Oakbrook Terrace, Ill.",2161000,13.7,David James Group,Independent
886,Foster Marketing,"Lafayette, La.",2144000,11.9,Foster Marketing,Independent
887,Neighbor Agency,"Venice, Calif.",2128000,-45.0,Neighbor Agency,Independent
888,Borenstein Group,"Fairfax, Va.",2100000,-8.7,Borenstein Group,Independent
889,Jess3,"Sterling, Va.",2100000,-30.0,Jess3,Independent
890,Object DC*,"Vienna, Va.",2099000,50.0,Object DC,Independent
891,Modern Marketing Partners,"Naperville, Ill.",2047000,12.1,Modern Marketing Partners,Independent
892,FitzMartin,"Birmingham, Ala.",2032000,12.6,FitzMartin,Independent
893,SMG (Shopper Marketing Group),"Porter Ranch, Calif.",2000000,90.5,SMG (Shopper Marketing Group),Independent
894,Reflex Group,New York,2000000,42.9,Reflex Group,Independent
895,Direct VUE* [Omnicom],New York,2000000,33.3,Direct VUE ,Omnicom
896,Insight Media,Miami,2000000,33.3,Insight Media,Independent
897,Ohlmann Group,"Dayton, Ohio",1951000,42.1,Ohlmann Group,Independent
898,FortyTwoEightyNine,"Rockford, Ill.",1900000,-5.0,FortyTwoEightyNine,Independent
899,LaGrant Communications*,Los Angeles,1880000,-14.6,LaGrant Communications,Independent
900,Greatest Common Factory,"Austin, Texas",1825000,-6.0,Greatest Common Factory,Independent
901,Pilgrim,Denver,1822000,-32.7,Pilgrim,Independent
902,Hudson Horizons Integrated Web Agency*,"Saddle Brook, N.J.",1821000,0.0,Hudson Horizons Integrated Web Agency,Independent
903,Tipton & Maglione,"Great Neck, N.Y.",1807000,-4.2,Tipton & Maglione,Independent
904,ENA Marketing Communications,"Shrewsbury, N.J.",1800000,57.9,ENA Marketing Communications,Independent
905,Glyphix*,"West Hills, Calif.",1714000,0.0,Glyphix,Independent
906,Response Capture*,"Portland, Ore.",1628000,40.0,Response Capture,Independent
907,Simon Group,"Sellersville, Pa.",1603000,8.6,Simon Group,Independent
908,Young Co.,"Laguna Beach, Calif.",1582000,-2.8,Young Co.,Independent
909,CTI Media*,Atlanta,1550000,-33.3,CTI Media,Independent
910,LP&M Advertising,"Syracuse, N.Y.",1535000,-9.3,LP&M Advertising,Independent
911,TotalCom,"Tuscaloosa, Ala.",1526000,-6.0,TotalCom,Independent
912,K. Fernandez & Associates,San Antonio,1519000,-4.2,K. Fernandez & Associates,Independent
913,MLT Creative,"Clarkston, Ga.",1500000,0.0,MLT Creative,Independent
914,Holtzman Communications,New York,1500000,,Holtzman Communications,Independent
915,Vizion Interactive,"Irving, Texas",1438000,-7.3,Vizion Interactive,Independent
916,Villing & Co.,"South Bend, Ind.",1436000,14.1,Villing & Co.,Independent
917,Heinzeroth Marketing Group,"Rockford, Ill.",1410000,-24.7,Heinzeroth Marketing Group,Independent
918,Division of Labor,"Sausalito, Calif.",1388000,38.3,Division of Labor,Independent
919,Construction Marketing Advisors,"Naperville, Ill.",1374000,9.2,Construction Marketing Advisors,Independent
920,Red7e,"Louisville, Ky.",1340000,-32.7,Red7e,Independent
921,Premier Sports Management*,"Overland Park, Kan.",1320000,0.0,Premier Sports Management,Independent
922,Freebairn & Co.,Atlanta,1300000,-23.5,Freebairn & Co.,Independent
923,Boomm Marketing & Communications,"La Grange, Ill.",1300000,17.1,Boomm Marketing & Communications,Independent
924,Huntsinger & Jeffer,"Richmond, Va.",1276000,-14.2,Huntsinger & Jeffer,Independent
925,Beyond Total Branding,Miami,1260000,-14.1,Beyond Total Branding,Independent
926,FPO Marketing*,San Antonio,1225000,0.0,FPO Marketing,Independent
927,ScreenPlay InterActive*,"Clark, N.J.",1200000,0.0,ScreenPlay InterActive,Independent
928,White Good,"Lancaster, Pa.",1101000,-2.1,White Good,Independent
929,J-U Carter*,"San Clemente, Calif.",1100000,0.0,J-U Carter,Independent
930,Munn Rabot,New York,1095000,15.8,Munn Rabot,Independent
931,Sonnhalter,Cleveland,1050000,1.1,Sonnhalter,Independent
932,Fusion B2B,"Naperville, Ill.",1043000,-14.2,Fusion B2B,Independent
933,Catalyst Marketing Communications,"Stamford, Conn.",1038000,5.1,Catalyst Marketing Communications,Independent
934,Sacunas,"Harrisburg, Pa.",1000000,66.7,Sacunas,Independent
935,BSY Associates,"Holmdel, N.J.",1000000,0.0,BSY Associates,Independent
936,Nye & Associates,"Wichita, Kan.",982000,-27.0,Nye & Associates,Independent
937,Roth Partners,"Mamaroneck, N.Y.",951000,-71.1,Roth Partners,Independent
938,Mandala,"Bend, Ore.",950000,-7.7,Mandala,Independent
939,Media Pros of WNY*,"Orchard Park, N.Y.",853000,-21.4,Media Pros of WNY,Independent
940,Kinziegreen Marketing Group,"Wausau, Wis.",779000,24.3,Kinziegreen Marketing Group,Independent
941,Purple Door Communications,"Corte Madera, Calif.",643000,,Purple Door Communications,Independent
942,Oster & Associates,San Diego,610000,15.7,Oster & Associates,Independent
943,Mighty Fudge Studios,"Boulder, Colo.",585000,56.0,Mighty Fudge Studios,Independent
944,Bat Studio,"Oakland, Calif.",550000,0.0,Bat Studio,Independent
945,LP&G,"Tucson, Ariz.",507000,-41.1,LP&G,Independent
946,TSA Communications,"Warsaw, Ind.",499000,-1.2,TSA Communications,Independent
947,Hudson Media Services,New York,355000,7.6,Hudson Media Services,Independent
948,Graphicmachine,"Kansas City, Mo.",309000,40.5,Graphicmachine,Independent
949,Griff/SMC Marketing Communications,"Boulder, Colo.",75000,0.0,Griff/SMC Marketing Communications,Independent
