,AGENCY-COMPANY,HEADQUARTERS,2015-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
331,Connelly Partners,Boston,22841000,6.0,Connelly Partners,Independent
332,Barbarian Group [Cheil Worldwide],New York,22821000,4.8,Barbarian Group ,Cheil Worldwide
333,EVB*,"Oakland, Calif.",22545000,0.0,EVB,Independent
334,Space150,Minneapolis,22378000,46.5,Space150,Independent
335,Taylor,New York,22348000,3.0,Taylor,Independent
336,Entree Health New York* [Omnicom],New York,22217000,2.0,Entree Health New York ,Omnicom
337,Avrett Free Ginsberg* [Interpublic],New York,22199000,0.0,Avrett Free Ginsberg ,Interpublic
338,Upshot,Chicago,22000000,-7.2,Upshot,Independent
339,Work & Co.,"Brooklyn, N.Y.",22000000,73.2,Work & Co.,Independent
340,LMO Advertising,"Arlington, Va.",21973000,48.5,LMO Advertising,Independent
341,Laird & Partners* [MDC Partners],New York,21927000,0.0,Laird & Partners ,MDC Partners
342,Gravity Media,New York,21909000,-1.6,Gravity Media,Independent
343,Stamats,"Cedar Rapids, Iowa",21895000,3.6,Stamats,Independent
344,Archer Malmo,"Memphis, Tenn.",21800000,-5.6,Archer Malmo,Independent
345,Scoppechio*,"Louisville, Ky.",21792000,0.3,Scoppechio,Independent
346,MV42* [Publicis],New York,21659000,-3.5,MV42 ,Publicis
347,Legacy Marketing,Chicago,21657000,-0.4,Legacy Marketing,Independent
348,Casanova Pendrill* [Interpublic],"Costa Mesa, Calif.",21500000,22.9,Casanova Pendrill ,Interpublic
349,5W Public Relations,New York,21467000,13.2,5W Public Relations,Independent
350,MMB*,Boston,21441000,-10.0,MMB,Independent
351,Fingerpaint,"Saratoga Springs, N.Y.",21268000,4.5,Fingerpaint,Independent
352,Tierney* [Interpublic],Philadelphia,21100000,8.5,Tierney ,Interpublic
353,Sigma Group*,"Upper Saddle River, N.J.",21000000,0.0,Sigma Group,Independent
354,Slingshot Companies*,Dallas,21000000,,Slingshot Companies,Independent
355,GlynnDevins Advertising & Marketing,"Overland Park, Kan.",20996000,6.7,GlynnDevins Advertising & Marketing,Independent
356,Mastermind Involvement Marketing,Atlanta,20750000,6.4,Mastermind Involvement Marketing,Independent
357,Schafer Condon Carter,Chicago,20721000,4.8,Schafer Condon Carter,Independent
358,Sterling-Rice Group,"Boulder, Colo.",20700000,17.6,Sterling-Rice Group,Independent
359,Hunter Public Relations* [MDC Partners],New York,20675000,2.1,Hunter Public Relations ,MDC Partners
360,Shift Communications,"Newton, Mass.",20433000,10.8,Shift Communications,Independent
361,Via Agency,"Portland, Maine",20400000,-14.5,Via Agency,Independent
362,Roberts & Langer DDB* [Omnicom],New York,20213000,-3.1,Roberts & Langer DDB ,Omnicom
363,Mono* [MDC Partners],Minneapolis,20077000,52.9,Mono ,MDC Partners
364,Big Spaceship,"Brooklyn, N.Y.",20000000,33.3,Big Spaceship,Independent
365,Source* [MDC Partners],"Norwalk, Conn.",20000000,-20.0,Source ,MDC Partners
366,Flashpoint Medica* [Omnicom],New York,19989000,0.0,Flashpoint Medica ,Omnicom
367,Fitzgerald & Co.* [Interpublic],Atlanta,19942000,23.5,Fitzgerald & Co. ,Interpublic
368,Cone Communications* [Omnicom],Boston,19694000,-0.6,Cone Communications ,Omnicom
369,Tombras Group,"Knoxville, Tenn.",19600000,24.8,Tombras Group,Independent
370,Rise Interactive,Chicago,19323000,38.7,Rise Interactive,Independent
371,Frank Agency,"Overland Park, Kan.",19300000,4.1,Frank Agency,Independent
372,Osborn Barr,St. Louis,19239000,-13.5,Osborn Barr,Independent
373,Agency 720* [Omnicom],Detroit,19228000,4.0,Agency 720 ,Omnicom
374,Wpromote,"El Segundo, Calif.",19226000,10.6,Wpromote,Independent
375,Underground Elephant*,San Diego,19200000,19.5,Underground Elephant,Independent
376,Adams & Knight,"Avon, Conn.",19193000,-3.0,Adams & Knight,Independent
377,Zubi Advertising Services,"Coral Gables, Fla.",19000000,0.5,Zubi Advertising Services,Independent
378,Fathom,"Valley View, Ohio",19000000,2.4,Fathom,Independent
379,Peppercomm,New York,18790000,10.8,Peppercomm,Independent
380,Roundhouse*,"Portland, Ore.",18700000,38.5,Roundhouse,Independent
381,Duncan/Channon,San Francisco,18500000,12.8,Duncan/Channon,Independent
382,LiveArea,Seattle,18473000,18.5,LiveArea,Independent
383,McGarrah Jessee,"Austin, Texas",18472000,0.4,McGarrah Jessee,Independent
384,Burrell Communications Group* [Publicis],Chicago,18427000,1.4,Burrell Communications Group ,Publicis
385,Crossmedia*,New York,18315000,17.9,Crossmedia,Independent
386,Rodgers Townsend* [Omnicom],St. Louis,18000000,0.0,Rodgers Townsend ,Omnicom
387,HL Group* [MDC Partners],New York,17668000,-2.5,HL Group ,MDC Partners
388,Direct Partners* [Omnicom],"Playa Vista, Calif.",17597000,0.7,Direct Partners ,Omnicom
389,Elias/Savion Advertising,Pittsburgh,17593000,12.0,Elias/Savion Advertising,Independent
390,Natrel*,"Parsippany, N.J.",17439000,23.3,Natrel,Independent
391,SparkPR*,San Francisco,17425000,0.0,SparkPR,Independent
392,LeadDog Marketing Group,New York,17396000,-11.3,LeadDog Marketing Group,Independent
393,TM Advertising* [Interpublic],Dallas,17394000,0.0,TM Advertising ,Interpublic
394,Serino/Coyne* [Omnicom],New York,17328000,-1.5,Serino/Coyne ,Omnicom
395,Sullivan Higdon & Sink,"Wichita, Kan.",17253000,7.4,Sullivan Higdon & Sink,Independent
396,Camelot Strategic Marketing & Media,Dallas,17205000,27.4,Camelot Strategic Marketing & Media,Independent
397,Risdall Marketing Group*,"New Brighton, Minn.",17117000,-4.6,Risdall Marketing Group,Independent
398,Cole & Weber* [WPP],Seattle,17100000,50.0,Cole & Weber ,WPP
399,Omelet,"Culver City, Calif.",17000000,-38.4,Omelet,Independent
400,Mitchell Communications Group* [Dentsu],"Fayetteville, Ark.",16955000,1.6,Mitchell Communications Group ,Dentsu
401,Muhtayzik Hoffer,San Francisco,16838000,53.7,Muhtayzik Hoffer,Independent
402,Sullivan,New York,16723000,2.6,Sullivan,Independent
403,HY Connect,Chicago,16717000,31.4,HY Connect,Independent
404,Gatesman & Dave,Pittsburgh,16643000,21.3,Gatesman & Dave,Independent
405,Trisect,Chicago,16620000,-14.5,Trisect,Independent
406,SBC Advertising [Eastport Holdings],"Columbus, Ohio",16578000,17.3,SBC Advertising ,Eastport Holdings
407,Riester,Phoenix,16552000,-11.7,Riester,Independent
408,Pitch [Project WorldWide],"Culver City, Calif.",16500000,1.9,Pitch ,Project WorldWide
409,Iconmobile* [WPP],Berlin,16500000,20.4,Iconmobile ,WPP
410,BKV,Atlanta,16500000,7.1,BKV,Independent
411,PMG,"Fort Worth, Texas",16500000,73.0,PMG,Independent
412,H&L Partners,San Francisco,16455000,-3.8,H&L Partners,Independent
413,Genuine* [Interpublic],Boston,16343000,18.2,Genuine ,Interpublic
414,Trozzolo Communications Group,"Kansas City, Mo.",16213000,3.2,Trozzolo Communications Group,Independent
415,Y Media Labs* [MDC Partners],"Redwood City, Calif.",16200000,80.0,Y Media Labs ,MDC Partners
416,Republica,Miami,16200000,11.7,Republica,Independent
417,Sanders/Wingo,"El Paso, Texas",16180000,-5.0,Sanders/Wingo,Independent
418,Palisades Media Group*,"Santa Monica, Calif.",16138000,12.7,Palisades Media Group,Independent
419,Godfrey Q,San Francisco,16100000,-8.0,Godfrey Q,Independent
420,Marcus Thomas,Cleveland,16083000,-22.8,Marcus Thomas,Independent
421,Gelia,"Williamsville, N.Y.",16074000,15.9,Gelia,Independent
422,The Community* [Publicis],Miami,16043000,21.8,The Community ,Publicis
423,Converseon*,New York,16000000,10.3,Converseon,Independent
424,Partners & Napier [Project WorldWide],"Rochester, N.Y.",16000000,0.0,Partners & Napier ,Project WorldWide
425,Eveo*,San Francisco,16000000,0.0,Eveo,Independent
426,TBC,Baltimore,15950000,3.6,TBC,Independent
427,KHJ Brand Activation,Boston,15850000,3.9,KHJ Brand Activation,Independent
428,Beeby Clark & Meyler,"Stamford, Conn.",15700000,12.1,Beeby Clark & Meyler,Independent
429,GKV,Baltimore,15698000,-4.2,GKV,Independent
430,Brand Union* [WPP],London,15658000,10.4,Brand Union ,WPP
431,AdAsia Communications,"Englewood Cliffs, N.J.",15609000,-4.8,AdAsia Communications,Independent
432,LaunchSquad,San Francisco,15580000,19.7,LaunchSquad,Independent
433,Chandelier Creative*,New York,15577000,3.8,Chandelier Creative,Independent
434,Imagination,Chicago,15356000,3.6,Imagination,Independent
435,SSCG Media Group* [Omnicom],New York,15294000,10.0,SSCG Media Group ,Omnicom
436,Sundog,"Fargo, N.D.",15237000,-5.6,Sundog,Independent
437,Zambezi,"Venice, Calif.",15080000,-10.8,Zambezi,Independent
438,Carol H. Williams Advertising,"Oakland, Calif.",15069000,9.6,Carol H. Williams Advertising,Independent
439,Berlin Cameron* [WPP],New York,15000000,0.0,Berlin Cameron ,WPP
440,Luckie & Co.*,"Birmingham, Ala.",15000000,0.0,Luckie & Co.,Independent
441,Sequence*,San Francisco,14974000,17.2,Sequence,Independent
442,Lapiz* [Publicis],Chicago,14971000,11.5,Lapiz ,Publicis
443,Rasky Baerlein Strategic Communications,Boston,14854000,4.4,Rasky Baerlein Strategic Communications,Independent
444,Butler/Till Media and Communications,"Rochester, N.Y.",14800000,34.5,Butler/Till Media and Communications,Independent
445,Sawtooth,"Red Bank, N.J.",14750000,-2.0,Sawtooth,Independent
446,Makovsky,New York,14650000,1.0,Makovsky,Independent
447,IMRE,"Sparks, Md.",14560000,8.6,IMRE,Independent
448,UniWorld Group* [WPP],"Brooklyn, N.Y.",14527000,-11.2,UniWorld Group ,WPP
449,Mx Group,"Burr Ridge, Ill.",14516000,-5.0,Mx Group,Independent
450,LaneTerralever,Phoenix,14500000,3.6,LaneTerralever,Independent
451,Mortenson Safar Kim,Milwaukee,14432000,34.2,Mortenson Safar Kim,Independent
452,Amusement Park*,"Santa Ana, Calif.",14430000,4.0,Amusement Park,Independent
453,Traction,San Francisco,14300000,30.0,Traction,Independent
454,Lippe Taylor*,New York,14288000,1.3,Lippe Taylor,Independent
455,Intermark Group,"Birmingham, Ala.",14242000,1.1,Intermark Group,Independent
456,Stream Companies,"Malvern, Pa.",14110000,20.2,Stream Companies,Independent
457,Response Mine Interactive,Atlanta,14098000,25.1,Response Mine Interactive,Independent
458,Cooney/Waters Unlimited [Creston],New York,14021000,-9.2,Cooney/Waters Unlimited ,Creston
459,HCB Health*,"Austin, Texas",14000000,0.0,HCB Health,Independent
460,Rain Agency,New York,14000000,9.4,Rain Agency,Independent
461,Relevent* [MDC Partners],New York,14000000,0.0,Relevent ,MDC Partners
462,Power Agency,"Louisville, Ky.",13947000,-5.4,Power Agency,Independent
463,True North,New York,13935000,12.0,True North,Independent
464,Woodruff Sweitzer,"Kansas City, Mo.",13900000,11.2,Woodruff Sweitzer,Independent
465,Icuc Social* [Dentsu],"Winnipeg, Canada",13872000,2.0,Icuc Social ,Dentsu
466,Rokkan* [Publicis],New York,13870000,2.4,Rokkan ,Publicis
467,MullenLowe Profero* [Interpublic],New York,13857000,30.0,MullenLowe Profero ,Interpublic
468,JPL,"Harrisburg, Pa.",13794000,-4.5,JPL,Independent
469,Citizen Relations [BlueFocus Communication Group],Los Angeles,13749000,-15.9,Citizen Relations ,BlueFocus Communication Group
470,Beauty at Gotham* [Interpublic],New York,13701000,-36.4,Beauty at Gotham ,Interpublic
471,Phelps,"Playa Vista, Calif.",13639000,3.5,Phelps,Independent
472,Lockard & Wechsler Direct,"Irvington, N.Y.",13610000,-2.9,Lockard & Wechsler Direct,Independent
473,Oneupweb,"Traverse City, Mich.",13500000,12.5,Oneupweb,Independent
474,David Stark Design & Production,"Brooklyn, N.Y.",13500000,31.1,David Stark Design & Production,Independent
475,Callahan Creek,"Lawrence, Kan.",13483000,5.8,Callahan Creek,Independent
476,Iris Worldwide [Cheil Worldwide],New York,13481000,-20.5,Iris Worldwide ,Cheil Worldwide
477,Buntin Group,"Nashville, Tenn.",13460000,-4.9,Buntin Group,Independent
478,Modco Group,New York,13340000,1.9,Modco Group,Independent
479,Stern Advertising*,Cleveland,13330000,4.9,Stern Advertising,Independent
480,St. John & Partners,"Jacksonville, Fla.",13302000,26.6,St. John & Partners,Independent
481,Doe-Anderson,"Louisville, Ky.",13277000,17.6,Doe-Anderson,Independent
482,Ologie,"Columbus, Ohio",13207000,8.4,Ologie,Independent
483,Hanley Wood Marketing,Minneapolis,13181000,-0.5,Hanley Wood Marketing,Independent
484,O'Keefe Reinhard & Paul,Chicago,13000000,209.5,O'Keefe Reinhard & Paul,Independent
485,Definition 6*,Atlanta,13000000,0.0,Definition 6,Independent
486,Liquid Agency,"San Jose, Calif.",12988000,-23.3,Liquid Agency,Independent
487,Johannes Leonardo* [WPP],New York,12961000,20.9,Johannes Leonardo ,WPP
488,Nelson Schmidt,Milwaukee,12954000,-0.1,Nelson Schmidt,Independent
489,Bodden Partners,New York,12910000,-1.4,Bodden Partners,Independent
490,Posterscope* [Dentsu],London,12800000,0.0,Posterscope ,Dentsu
491,Boathouse Group,"Waltham, Mass.",12750000,1.2,Boathouse Group,Independent
492,Company of Others,Houston,12700000,-4.5,Company of Others,Independent
493,RF Binder Partners,New York,12700000,0.8,RF Binder Partners,Independent
494,Proof Advertising,"Austin, Texas",12572000,11.6,Proof Advertising,Independent
495,Broadstreet Productions,New York,12489000,7.8,Broadstreet Productions,Independent
496,Wednesday* [Omnicom],London,12418000,50.2,Wednesday ,Omnicom
497,Terri & Sandy,New York,12300000,66.2,Terri & Sandy,Independent
498,Tenthwave Digital,New York,12269000,-8.4,Tenthwave Digital,Independent
499,Marca Miami [Eastport Holdings],"Coconut Grove, Fla.",12221000,-0.3,Marca Miami ,Eastport Holdings
500,Strategic America,"West Des Moines, Iowa",12217000,5.3,Strategic America,Independent
501,FKQ Advertising & Marketing,"Clearwater, Fla.",12152000,14.4,FKQ Advertising & Marketing,Independent
502,DMW Direct,"Chesterbrook, Pa.",12127000,-12.0,DMW Direct,Independent
503,InVNT [Time Inc.],New York,12109000,12.0,InVNT ,Time Inc.
504,Planit,Baltimore,12009000,34.3,Planit,Independent
505,Clarity Coverdale Fury,Minneapolis,12000000,0.0,Clarity Coverdale Fury,Independent
506,Yamamoto* [MDC Partners],Minneapolis,12000000,50.0,Yamamoto ,MDC Partners
507,PJA Advertising & Marketing,"Cambridge, Mass.",12000000,-7.7,PJA Advertising & Marketing,Independent
508,Sensis,Los Angeles,11936000,31.7,Sensis,Independent
509,Cardenas Marketing Network,Chicago,11908000,,Cardenas Marketing Network,Independent
510,Southwest Media Group* [Eastport Holdings],Dallas,11750000,13.0,Southwest Media Group ,Eastport Holdings
511,IW Group* [Interpublic],"West Hollywood, Calif.",11639000,3.0,IW Group ,Interpublic
512,Seiden Group,New York,11600000,22.8,Seiden Group,Independent
513,Michael Walters Advertising*,Chicago,11571000,0.0,Michael Walters Advertising,Independent
514,Hook Studio,"Ann Arbor, Mich.",11500000,0.0,Hook Studio,Independent
515,De la Cruz Group,"Guaynabo, Puerto Rico",11436000,12.0,De la Cruz Group,Independent
516,Hunt Adkins,Minneapolis,11310000,2.0,Hunt Adkins,Independent
517,Fuse,St. Louis,11265000,2.3,Fuse,Independent
518,Hanson*,"Maumee, Ohio",11250000,-5.9,Hanson,Independent
519,Ab&c Creative Intelligence,"Wilmington, Del.",11240000,2.2,Ab&c Creative Intelligence,Independent
520,Fetch* [Dentsu],London,11070000,21.4,Fetch ,Dentsu
521,Anthology Marketing Group,Honolulu,11059000,-0.9,Anthology Marketing Group,Independent
522,Hiebing,"Madison, Wis.",11019000,6.9,Hiebing,Independent
523,Communica,"Toledo, Ohio",11000000,0.0,Communica,Independent
524,Fly Communications,New York,11000000,4.8,Fly Communications,Independent
525,Cibo Global,San Francisco,11000000,22.2,Cibo Global,Independent
526,Triple Threat Communications,"Paramus, N.J.",11000000,4.8,Triple Threat Communications,Independent
527,InterTrend Communications,"Long Beach, Calif.",11000000,6.8,InterTrend Communications,Independent
528,Bohan Advertising,"Nashville, Tenn.",10967000,2.8,Bohan Advertising,Independent
529,Godfrey,"Lancaster, Pa.",10925000,-0.3,Godfrey,Independent
530,Hawthorne Direct,Los Angeles,10891000,29.1,Hawthorne Direct,Independent
531,Push,Orlando,10800000,-9.0,Push,Independent
532,Lewis Communications*,"Mobile, Ala.",10769000,2.6,Lewis Communications,Independent
533,PM3,Atlanta,10682000,18.7,PM3,Independent
534,Cardinal Path* [Dentsu],Chicago,10667000,44.6,Cardinal Path ,Dentsu
535,Interlex Communications,San Antonio,10535000,112.6,Interlex Communications,Independent
536,Camp & King,San Francisco,10500000,23.5,Camp & King,Independent
537,Admerasia,New York,10500000,-4.5,Admerasia,Independent
538,Current Marketing* [Interpublic],Chicago,10500000,1.9,Current Marketing ,Interpublic
539,Kaplow Communications*,New York,10444000,-3.9,Kaplow Communications,Independent
540,Hello Design* [MDC Partners],"Culver City, Calif.",10268000,21.4,Hello Design ,MDC Partners
541,Team Epiphany,New York,10182000,42.1,Team Epiphany,Independent
542,Somnio,"Austin, Texas",10114000,96.6,Somnio,Independent
543,Crosby,"Annapolis, Md.",10055000,-3.7,Crosby,Independent
544,Axis Agency* [Interpublic],"West Hollywood, Calif.",10039000,-0.4,Axis Agency ,Interpublic
545,TDW & Co.,Seattle,10015000,31.8,TDW & Co.,Independent
546,Luquire George Andrews,"Charlotte, N.C.",10006000,6.8,Luquire George Andrews,Independent
547,Noble Communications,"Springfield, Mo.",10000000,-2.9,Noble Communications,Independent
548,Magnetic Collaborative,New York,10000000,31.6,Magnetic Collaborative,Independent
549,Kastner & Partners,Los Angeles,10000000,25.0,Kastner & Partners,Independent
550,Siltanen & Partners,"El Segundo, Calif.",10000000,0.0,Siltanen & Partners,Independent
551,BPN* [Interpublic],New York,9924000,6.2,BPN ,Interpublic
552,Ymarketing,"Newport Beach, Calif.",9875000,24.5,Ymarketing,Independent
553,Mindgruve*,San Diego,9754000,1.4,Mindgruve,Independent
554,Chemistry,Pittsburgh,9640000,-1.6,Chemistry,Independent
555,GreenRubino,Seattle,9610000,24.4,GreenRubino,Independent
556,D Exposito & Partners,New York,9607000,1.6,D Exposito & Partners,Independent
557,Sub Rosa*,New York,9572000,-17.4,Sub Rosa,Independent
558,PriceWeber Marketing Communications,"Louisville, Ky.",9503000,20.4,PriceWeber Marketing Communications,Independent
559,Pollinate,"Portland, Ore.",9500000,6.7,Pollinate,Independent
560,Mythic*,"Charlotte, N.C.",9473000,3.3,Mythic,Independent
561,Hart,"Maumee, Ohio",9374000,15.7,Hart,Independent
562,Larry John Wright,"Mesa, Ariz.",9360000,67.1,Larry John Wright,Independent
563,Zehnder Communications,New Orleans,9324000,-2.1,Zehnder Communications,Independent
564,Peter A. Mayer Advertising,New Orleans,9292000,-56.5,Peter A. Mayer Advertising,Independent
565,iStrategyLabs,Washington,9210000,39.0,iStrategyLabs,Independent
566,Zocalo Group* [Omnicom],Chicago,9201000,0.0,Zocalo Group ,Omnicom
567,Northlich*,Cincinnati,9200000,0.0,Northlich,Independent
568,Muse,"Culver City, Calif.",9170000,17.6,Muse,Independent
569,Martino Flynn,"Pittsford, N.Y.",9108000,9.7,Martino Flynn,Independent
570,Dynamit,"Columbus, Ohio",9000000,55.2,Dynamit,Independent
571,Noble People,New York,9000000,125.0,Noble People,Independent
572,Triptent,New York,9000000,50.0,Triptent,Independent
573,Brighton Agency,St. Louis,8979000,-23.3,Brighton Agency,Independent
574,Revana Digital,"San Dimas, Calif.",8875000,-32.9,Revana Digital,Independent
575,Badger & Winters,New York,8737000,-26.0,Badger & Winters,Independent
576,Simple Truth,Chicago,8704000,-5.2,Simple Truth,Independent
577,Strikeforce Communications,New York,8700000,4.8,Strikeforce Communications,Independent
578,SMZ,"Troy, Mich.",8700000,-1.1,SMZ,Independent
579,Acento Advertising,"Santa Monica, Calif.",8667000,0.2,Acento Advertising,Independent
580,Bateman Group,San Francisco,8643000,28.9,Bateman Group,Independent
581,Bayshore Solutions,"Tampa, Fla.",8638000,1.9,Bayshore Solutions,Independent
582,Beyond Marketing Group,"Irvine, Calif.",8612000,0.0,Beyond Marketing Group,Independent
583,Taxi* [WPP],Toronto,8579000,31.9,Taxi ,WPP
584,PulseCX*,"Montgomeryville, Pa.",8571000,-4.8,PulseCX,Independent
585,Moveo,Chicago,8567000,5.2,Moveo,Independent
586,Daniel Brian Advertising,"Rochester, Mich.",8532000,27.3,Daniel Brian Advertising,Independent
587,Digital Pulp,New York,8500000,2.4,Digital Pulp,Independent
588,Catalyst,"Rochester, N.Y.",8500000,0.0,Catalyst,Independent
589,Arke Systems,Atlanta,8470000,4.7,Arke Systems,Independent
590,DWA,San Francisco,8462000,64.1,DWA,Independent
591,Kovel/Fuller*,"Culver City, Calif.",8391000,-1.3,Kovel/Fuller,Independent
592,Stein IAS,New York,8316000,17.1,Stein IAS,Independent
593,Springbox,"Austin, Texas",8312000,44.3,Springbox,Independent
594,People Ideas & Culture,New York,8300000,188.8,People Ideas & Culture,Independent
595,AHA,"Vancouver, Wash.",8300000,2.5,AHA,Independent
596,Source Communications*,"Hackensack, N.J.",8262000,0.0,Source Communications,Independent
597,Aaaza,Los Angeles,8250000,25.0,Aaaza,Independent
598,Syzygy* [WPP],"Bad Homburg, Germany",8240000,114.4,Syzygy ,WPP
599,Nemo Design*,"Portland, Ore.",8200000,32.3,Nemo Design,Independent
600,Media Horizons,"Norwalk, Conn.",8074000,8.4,Media Horizons,Independent
601,Vladimir Jones,"Colorado Springs, Colo.",8029000,-8.6,Vladimir Jones,Independent
602,Launchpad Advertising,New York,8000000,0.0,Launchpad Advertising,Independent
603,Karsh Hagan,Denver,7978000,4.2,Karsh Hagan,Independent
604,Marden-Kane Digital Promotions,"Woodbury, N.Y.",7975000,-3.0,Marden-Kane Digital Promotions,Independent
605,Roberts Communications,"Rochester, N.Y.",7946000,10.5,Roberts Communications,Independent
606,Next Marketing,"Norcross, Ga.",7937000,-10.0,Next Marketing,Independent
607,Rx Mosaic Health* [Omnicom],New York,7920000,8.5,Rx Mosaic Health ,Omnicom
608,Kwittken* [MDC Partners],New York,7900000,14.5,Kwittken ,MDC Partners
609,LevLane*,Philadelphia,7800000,14.4,LevLane,Independent
610,Madwell,"Brooklyn, N.Y.",7753000,68.8,Madwell,Independent
611,Preston Kelly,Minneapolis,7750000,3.3,Preston Kelly,Independent
612,Curiosity,Cincinnati,7740000,29.9,Curiosity,Independent
613,Charleston/Orwig,"Hartland, Wis.",7711000,-10.4,Charleston/Orwig,Independent
614,Slack & Co.*,Chicago,7700000,0.6,Slack & Co.,Independent
615,TaCito Direct,Dallas,7697000,-10.4,TaCito Direct,Independent
616,Babcock Jenkins,"Portland, Ore.",7600000,-33.3,Babcock Jenkins,Independent
617,Nail Communications,"Providence, R.I.",7564000,22.0,Nail Communications,Independent
618,New Honor Society* [Interpublic],St. Louis,7534000,5.0,New Honor Society ,Interpublic
619,Downtown Partners* [Omnicom],Chicago,7500000,-10.0,Downtown Partners ,Omnicom
620,Bozell*,Omaha,7500000,0.0,Bozell,Independent
621,Gregory FCA,"Ardmore, Pa.",7500000,10.3,Gregory FCA,Independent
622,EGC Group,"Melville, N.Y.",7500000,0.0,EGC Group,Independent
623,Questus,San Francisco,7500000,-28.6,Questus,Independent
624,One North Interactive*,Chicago,7491000,11.6,One North Interactive,Independent
625,Threespot,Washington,7471000,2.1,Threespot,Independent
626,BusinessOnline,San Diego,7464000,2.4,BusinessOnline,Independent
627,Baker Street Advertising*,San Francisco,7413000,4.0,Baker Street Advertising,Independent
628,Mirrorball,New York,7400000,15.6,Mirrorball,Independent
629,Pavone Marketing Group,"Harrisburg, Pa.",7307000,5.9,Pavone Marketing Group,Independent
630,Rabinovici & Associates,"Hallandale Beach, Fla.",7297000,23.7,Rabinovici & Associates,Independent
631,Bandy Carroll Hellige,"Louisville, Ky.",7295000,12.2,Bandy Carroll Hellige,Independent
632,Farm,"Depew, N.Y.",7290000,13.9,Farm,Independent
633,Chempetitive Group,Chicago,7251000,34.2,Chempetitive Group,Independent
634,Adrenaline,Atlanta,7244000,11.4,Adrenaline,Independent
635,Cactus,Denver,7216000,8.9,Cactus,Independent
636,Airfoil Group*,"Royal Oak, Mich.",7200000,0.4,Airfoil Group,Independent
637,Stone Ward,"Little Rock, Ark.",7122000,0.0,Stone Ward,Independent
638,DNA Seattle,Seattle,7060000,1.4,DNA Seattle,Independent
639,Struck,Salt Lake City,7057000,-4.5,Struck,Independent
640,Brooklyn Brothers* [Interpublic],New York,7000000,-1.4,Brooklyn Brothers ,Interpublic
641,Solve,Minneapolis,7000000,29.6,Solve,Independent
642,Orci,"Santa Monica, Calif.",7000000,16.7,Orci,Independent
643,Walker Sands,Chicago,6917000,51.8,Walker Sands,Independent
644,Lloyd & Co.*,New York,6900000,-8.0,Lloyd & Co.,Independent
645,Borshoff,Indianapolis,6871000,-13.7,Borshoff,Independent
646,Wing* [WPP],New York,6849000,-18.2,Wing ,WPP
647,Safari Sundays*,New York,6796000,22.5,Safari Sundays,Independent
648,Lopito Ileana & Howie,"Guaynabo, Puerto Rico",6791000,5.5,Lopito Ileana & Howie,Independent
649,Advantage International* [Interpublic],"Norwalk, Conn.",6735000,4.6,Advantage International ,Interpublic
650,Kelliher Samets Volk,"Burlington, Vt.",6700000,12.6,Kelliher Samets Volk,Independent
651,Mortar*,San Francisco,6686000,0.0,Mortar,Independent
652,CDM Los Angeles* [Omnicom],Los Angeles,6685000,-18.6,CDM Los Angeles ,Omnicom
653,Barker Advertising and Interactive,New York,6644000,10.2,Barker Advertising and Interactive,Independent
654,Three Deep,"St. Paul, Minn.",6644000,2.5,Three Deep,Independent
655,Ansible* [Interpublic],New York,6628000,12.0,Ansible ,Interpublic
656,Media Logic,"Albany, N.Y.",6620000,6.1,Media Logic,Independent
657,MBLM Advertising*,New York,6593000,-7.1,MBLM Advertising,Independent
658,White64,"Tysons, Va.",6575000,6.0,White64,Independent
659,PanCom International*,Los Angeles,6560000,9.5,PanCom International,Independent
660,Dodge Communications,"Alpharetta, Ga.",6555000,8.1,Dodge Communications,Independent
661,Apollo Interactive,"El Segundo, Calif.",6500000,-3.7,Apollo Interactive,Independent
662,The Variable,"Winston-Salem, N.C.",6436000,98.1,The Variable,Independent
663,MediaMorphosis,"Long Island City, N.Y.",6383000,-4.2,MediaMorphosis,Independent
664,Red Square Agency,"Mobile, Ala.",6375000,2.2,Red Square Agency,Independent
665,Dae Advertising,San Francisco,6360000,24.2,Dae Advertising,Independent
666,Battery,"Hollywood, Calif.",6300000,425.0,Battery,Independent
667,M/C/C,Dallas,6202000,1.7,M/C/C,Independent
668,StudioNorth,"North Chicago, Ill.",6100000,10.9,StudioNorth,Independent
669,Liquid Interactive,"Allentown, Pa.",6014000,21.2,Liquid Interactive,Independent
670,Copacino & Fujikado,Seattle,6000000,5.7,Copacino & Fujikado,Independent
671,Sprocket Media,"Pasadena, Calif.",6000000,-50.0,Sprocket Media,Independent
672,Standard Time,Los Angeles,6000000,100.0,Standard Time,Independent
673,Modern Climate,Minneapolis,6000000,-37.3,Modern Climate,Independent
674,Luxe Collective Group,New York,6000000,20.0,Luxe Collective Group,Independent
675,Cashman & Katz Integrated Communications,"Glastonbury, Conn.",5985000,2.0,Cashman & Katz Integrated Communications,Independent
676,Shine United,"Madison, Wis.",5950000,4.4,Shine United,Independent
677,Full Contact,Boston,5800000,16.0,Full Contact,Independent
678,TDA Boulder,"Boulder, Colo.",5780000,18.4,TDA Boulder,Independent
679,Chernoff Newman,"Columbia, S.C.",5757000,-1.1,Chernoff Newman,Independent
680,Communications Strategy Group*,Denver,5757000,8.5,Communications Strategy Group,Independent
