,AGENCY-COMPANY,HEADQUARTERS,2011-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
315,Images USA*,Atlanta,1983000,3.3,Images USA*,Independent
316,Adcom Group,Cleveland,1970000,12.6,Adcom Group,Independent
317,Fitch* [WPP],"Columbus, Ohio",1966500,42.5,Fitch* ,WPP
318,Allison & Partners* [MDC Partners],San Francisco,1940000,25.2,Allison & Partners* ,MDC Partners
319,Nurun* [Quebecor Media's Nurun],Montreal,1930700,27.3,Nurun* ,Quebecor Media's Nurun
320,Dudnyk Exchange*,"Horsham, Pa.",1912500,2.3,Dudnyk Exchange*,Independent
321,Taylor Global,New York,1910000,-1.0,Taylor Global,Independent
322,Partners & Napier [Project WorldWide],"Rochester, N.Y.",1910000,3.2,Partners & Napier ,Project WorldWide
323,UniWorld Group* [WPP],"Brooklyn, N.Y.",1900000,-10.3,UniWorld Group* ,WPP
324,Go* [Omnicom],New York,1900000,0.0,Go* ,Omnicom
325,LLNS* [Omnicom],New York,1900000,-5.9,LLNS* ,Omnicom
326,Zubi Advertising Services,"Coral Gables, Fla.",1890000,2.2,Zubi Advertising Services,Independent
327,FKM,Houston,1879900,-11.2,FKM,Independent
328,HealthEd,"Clark, N.J.",1875000,-16.2,HealthEd,Independent
329,TargetCast* [MDC Partners],New York,1860000,2.9,TargetCast* ,MDC Partners
330,Legacy Marketing Partners [RiverNorth Group (KB Holdings)],Chicago,1843900,1.9,Legacy Marketing Partners ,RiverNorth Group (KB Holdings)
331,Tapestry* [Publicis],Chicago,1840000,8.3,Tapestry* ,Publicis
332,Publicis & Hal Riney* [Publicis],San Francisco,1836000,0.0,Publicis & Hal Riney* ,Publicis
333,Gage,Minneapolis,1830000,22.0,Gage,Independent
334,Moosylvania,St. Louis,1825200,10.7,Moosylvania,Independent
335,Text 100 [Next Fifteen Communications Group],New York,1821200,25.6,Text 100 ,Next Fifteen Communications Group
336,Kobie Marketing,"St. Petersburg, Fla.",1815000,29.2,Kobie Marketing,Independent
337,Digitaria* [WPP],San Diego,1800000,7.1,Digitaria* ,WPP
338,OutCast Agency [Next Fifteen Communications Group],San Francisco,1800000,20.0,OutCast Agency ,Next Fifteen Communications Group
339,Global Advertising Strategies,New York,1800000,28.6,Global Advertising Strategies,Independent
340,Laird & Partners* [MDC Partners],New York,1800000,13.2,Laird & Partners* ,MDC Partners
341,Brand Union* [WPP],New York,1792200,5.4,Brand Union* ,WPP
342,Peter A. Mayer Advertising,New Orleans,1792100,16.2,Peter A. Mayer Advertising,Independent
343,Padilla Speer Beardsley,Minneapolis,1783600,4.5,Padilla Speer Beardsley,Independent
344,Coyne Public Relations,"Parsippany, N.J.",1780000,10.9,Coyne Public Relations,Independent
345,Biggs Gilmore,"Kalamazoo, Mich.",1773000,29.5,Biggs Gilmore,Independent
346,Dentsu America* [Dentsu],New York,1764700,-3.6,Dentsu America* ,Dentsu
347,Cadient Group,"King of Prussia, Pa.",1760000,8.0,Cadient Group,Independent
348,Ignited,"El Segundo, Calif.",1750000,-1.9,Ignited,Independent
349,SK&G*,Las Vegas,1750000,-2.5,SK&G*,Independent
350,Space150,Minneapolis,1722500,7.5,Space150,Independent
351,Alma DDB* [Omnicom],Miami,1718000,-9.8,Alma DDB* ,Omnicom
352,Barbarian Group [Cheil Worldwide],New York,1716100,12.2,Barbarian Group ,Cheil Worldwide
353,Spark Communications* [Publicis],Chicago,1716000,30.0,Spark Communications* ,Publicis
354,McCormick Co.,"Amarillo, Texas",1713600,2.2,McCormick Co.,Independent
355,Giant,San Francisco,1701900,32.7,Giant,Independent
356,Luckie & Co.,"Birmingham, Ala.",1700000,13.3,Luckie & Co.,Independent
357,Designkitchen* [WPP],Chicago,1700000,44.8,Designkitchen* ,WPP
358,Bozell,"Omaha, Neb.",1680000,38.8,Bozell,Independent
359,Marketing Support,Chicago,1660900,14.0,Marketing Support,Independent
360,De la Cruz Group,"Guaynabo, P.R.",1659400,5.6,De la Cruz Group,Independent
361,Sigma Group,"Oradell, N.J.",1650000,10.0,Sigma Group,Independent
362,MV42* [Publicis],New York,1650000,25.0,MV42* ,Publicis
363,Direct Partners* [Omnicom],"Marina del Rey, Calif.",1640000,-1.4,Direct Partners* ,Omnicom
364,Flashpoint Medica* [Omnicom],New York,1640000,9.3,Flashpoint Medica* ,Omnicom
365,Kang & Lee Advertising* [WPP],New York,1638000,5.0,Kang & Lee Advertising* ,WPP
366,Sawtooth,"Woodbridge, N.J.",1632500,0.8,Sawtooth,Independent
367,MMB*,Boston,1620000,12.5,MMB*,Independent
368,Greater Than One,New York,1610000,9.2,Greater Than One,Independent
369,Factory Design Labs,Denver,1603700,-19.7,Factory Design Labs,Independent
370,Heartbeat Ideas,New York,1603200,11.3,Heartbeat Ideas,Independent
371,Firstborn* [Dentsu],New York,1600000,28.0,Firstborn* ,Dentsu
372,Empathy Lab,"Conshohocken, Pa.",1600000,33.3,Empathy Lab,Independent
373,Mekanism,San Francisco,1600000,45.5,Mekanism,Independent
374,Blitz Agency,"Santa Monica, Calif.",1600000,36.8,Blitz Agency,Independent
375,Translation*,New York,1575000,50.0,Translation*,Independent
376,Reprise Media* [Interpublic],New York,1571900,4.8,Reprise Media* ,Interpublic
377,Della Femina/Rothschild/Jeary & Partners*,New York,1569100,-2.5,Della Femina/Rothschild/Jeary & Partners*,Independent
378,HY Connect,Chicago,1557300,13.8,HY Connect,Independent
379,Grupo Gallegos,"Huntington Beach, Calif.",1550000,6.9,Grupo Gallegos,Independent
380,Schafer Condon Carter,Chicago,1547400,8.8,Schafer Condon Carter,Independent
381,Carol H. Williams Advertising,"Emeryville, Calif.",1541000,-13.5,Carol H. Williams Advertising,Independent
382,Buntin Group,"Nashville, Tenn.",1540000,-7.8,Buntin Group,Independent
383,Tris3ct,Chicago,1537600,50.8,Tris3ct,Independent
384,LehmanMillet* [HealthStar Communications],Boston,1530000,10.9,LehmanMillet* ,HealthStar Communications
385,Vidal Partnership*,New York,1530000,-29.2,Vidal Partnership*,Independent
386,Via Agency,"Portland, Maine",1529900,30.2,Via Agency,Independent
387,Power Creative,"Louisville, Ky.",1523900,9.4,Power Creative,Independent
388,Marcus Thomas,Cleveland,1502700,11.7,Marcus Thomas,Independent
389,Evolution Bureau* [Omnicom],San Francisco,1500000,50.0,Evolution Bureau* ,Omnicom
390,TBC,Baltimore,1500000,-2.8,TBC,Independent
391,Arnell Group* [Omnicom],New York,1500000,0.0,Arnell Group* ,Omnicom
392,Berlin Cameron United* [WPP],New York,1485000,-1.0,Berlin Cameron United* ,WPP
393,Pereira & O'Dell [Grupo ABC],San Francisco,1480000,8.8,Pereira & O'Dell ,Grupo ABC
394,Mastermind Marketing,Atlanta,1480000,23.8,Mastermind Marketing,Independent
395,GlobalWorks Group,New York,1475000,3.9,GlobalWorks Group,Independent
396,Gibbs & Soell*,New York,1470600,-5.1,Gibbs & Soell*,Independent
397,Riester,Phoenix,1450200,9.5,Riester,Independent
398,Noble*,"Springfield, Mo.",1437500,-4.2,Noble*,Independent
399,Peppercom,New York,1436200,21.4,Peppercom,Independent
400,Roberts & Langer DDB* [Omnicom],New York,1428700,53.6,Roberts & Langer DDB* ,Omnicom
401,Sanders/Wingo,"El Paso, Texas",1422000,-5.9,Sanders/Wingo,Independent
402,Capstrat,"Raleigh, N.C.",1420000,20.3,Capstrat,Independent
403,La Comunidad,Miami,1420000,59.6,La Comunidad,Independent
404,Wing* [WPP],New York,1414500,50.0,Wing* ,WPP
405,M Booth [Next Fifteen Communications Group],New York,1409900,22.1,M Booth ,Next Fifteen Communications Group
406,Duncan Channon,San Francisco,1400000,7.7,Duncan Channon,Independent
407,Rivet* [Interpublic],Chicago,1400000,0.0,Rivet* ,Interpublic
408,Northlich*,Cincinnati,1400000,-2.5,Northlich*,Independent
409,Profero,New York,1400000,122.2,Profero,Independent
410,Zeno Group [Daniel J. Edelman],New York,1392600,11.7,Zeno Group ,Daniel J. Edelman
411,Swanson Russell,"Lincoln, Neb.",1376400,13.8,Swanson Russell,Independent
412,French/West/Vaughan,"Raleigh, N.C.",1370000,2.2,French/West/Vaughan,Independent
413,Tierney* [Interpublic],Philadelphia,1355900,4.3,Tierney* ,Interpublic
414,Emanate* [Omnicom],New York,1350000,15.4,Emanate* ,Omnicom
415,SBC Advertising,"Columbus, Ohio",1348100,-2.5,SBC Advertising,Independent
416,R2integrated,Baltimore,1338600,46.0,R2integrated,Independent
417,Cheil Worldwide,New York,1324700,-19.6,Cheil Worldwide,Independent
418,AdAsia Communications*,"Englewood Cliffs, N.J.",1324200,12.6,AdAsia Communications*,Independent
419,Didit,"Mineola, N.Y.",1323800,8.3,Didit,Independent
420,Fathom,"Valley View, Ohio",1313000,17.5,Fathom,Independent
421,RJ Palmer* [MDC Partners],New York,1307400,2.9,RJ Palmer* ,MDC Partners
422,LeadDog Marketing Group,New York,1301000,39.5,LeadDog Marketing Group,Independent
423,Williams Labadie* [Publicis],Chicago,1300000,13.0,Williams Labadie* ,Publicis
424,Fame* [Omnicom],Minneapolis,1300000,22.6,Fame* ,Omnicom
425,Saatchi & Saatchi Science* [Publicis],"Yardley, Pa.",1300000,18.2,Saatchi & Saatchi Science* ,Publicis
426,Oneupweb,"Traverse City, Mich.",1300000,0.0,Oneupweb,Independent
427,Rodgers Townsend* [Omnicom],St. Louis,1297200,-8.1,Rodgers Townsend* ,Omnicom
428,Concentric Pharma* [MDC Partners],New York,1285700,7.1,Concentric Pharma* ,MDC Partners
429,Sullivan Higdon & Sink,"Wichita, Kan.",1283100,8.3,Sullivan Higdon & Sink,Independent
430,McGarrah Jessee,"Austin, Texas",1277500,32.9,McGarrah Jessee,Independent
431,GKV,Baltimore,1270000,3.3,GKV,Independent
432,Hanson,"Maumee, Ohio",1270000,0.0,Hanson,Independent
433,Totem Brand Stories,New York,1266200,30.2,Totem Brand Stories,Independent
434,Prime Access*,New York,1260000,-15.4,Prime Access*,Independent
435,Ron Foth Advertising,"Columbus, Ohio",1256500,1.9,Ron Foth Advertising,Independent
436,Walton Isaacson,Los Angeles,1250000,25.0,Walton Isaacson,Independent
437,Makovsky & Co.,New York,1250000,10.6,Makovsky & Co.,Independent
438,Lockard & Wechsler,"Irvington, N.Y.",1245800,-6.3,Lockard & Wechsler,Independent
439,5W Public Relations,New York,1245500,9.3,5W Public Relations,Independent
440,RF Binder Partners [Ruder Finn Group],New York,1245000,1.1,RF Binder Partners ,Ruder Finn Group
441,Adams & Knight,"Avon, Conn.",1242900,17.0,Adams & Knight,Independent
442,Atrinsic Interactive*,New York,1225900,-3.7,Atrinsic Interactive*,Independent
443,Connelly Partners,Boston,1221500,14.2,Connelly Partners,Independent
444,Liquid Agency,"San Jose, Calif.",1218200,14.9,Liquid Agency,Independent
445,Shift Communications,"Newton, Mass.",1213600,22.0,Shift Communications,Independent
446,Godfrey,"Lancaster, Pa.",1210000,16.3,Godfrey,Independent
447,Grafica,"Chester, N.J.",1210000,8.0,Grafica,Independent
448,Hunter Public Relations,New York,1205000,-5.9,Hunter Public Relations,Independent
449,American Communications Group*,"Torrance, Calif.",1201300,5.4,American Communications Group*,Independent
450,Lapiz USA* [Publicis],Chicago,1200000,9.1,Lapiz USA* ,Publicis
451,Redscout* [MDC Partners],New York,1200000,48.1,Redscout* ,MDC Partners
452,RevHealth,"Morristown, N.J.",1200000,20.0,RevHealth,Independent
453,Lippe Taylor*,New York,1200000,0.0,Lippe Taylor*,Independent
454,Proof Integrated Communications* [WPP],New York,1200000,0.0,Proof Integrated Communications* ,WPP
455,Hitchcock Fleming & Associates*,"Akron, Ohio",1193700,0.0,Hitchcock Fleming & Associates*,Independent
456,Casanova Pendrill* [Interpublic],"Costa Mesa, Calif.",1188000,8.0,Casanova Pendrill* ,Interpublic
457,GlynnDevins Advertising & Marketing,"Overland Park, Kan.",1185600,5.3,GlynnDevins Advertising & Marketing,Independent
458,O2 Ideas,"Birmingham, Ala.",1177500,3.5,O2 Ideas,Independent
459,CRT/Tanaka,"Richmond, Va.",1157300,4.4,CRT/Tanaka,Independent
460,Archer Malmo,"Memphis, Tenn.",1154000,-1.6,Archer Malmo,Independent
461,PBJS* [Publicis],Seattle,1144900,6.7,PBJS* ,Publicis
462,Sigma Marketing Group,"Rochester, N.Y.",1143100,1.9,Sigma Marketing Group,Independent
463,Cranford Johnson Robinson Woods*,"Little Rock, Ark.",1142700,-0.5,Cranford Johnson Robinson Woods*,Independent
464,Agency 720* [Omnicom],"Troy, Mich.",1134000,,Agency 720* ,Omnicom
465,Hanley Wood Marketing,Minneapolis,1130600,-6.0,Hanley Wood Marketing,Independent
466,Hoffman/Lewis,San Francisco,1121800,-23.0,Hoffman/Lewis,Independent
467,DMW Direct,"Chesterbrook, Pa.",1120000,7.2,DMW Direct,Independent
468,Camelot Strategic Marketing & Media,Dallas,1110000,1.8,Camelot Strategic Marketing & Media,Independent
469,M&C Saatchi,London,1106200,173.4,M&C Saatchi,Independent
470,Catalyst,"Rochester, N.Y.",1103100,20.4,Catalyst,Independent
471,Iris [Iris Worldwide],New York,1102900,14.9,Iris ,Iris Worldwide
472,Genuine Interactive,Boston,1100000,10.0,Genuine Interactive,Independent
473,AR New York*,New York,1100000,10.0,AR New York*,Independent
474,The Gate Worldwide* [MSQ Partners],New York,1100000,4.8,The Gate Worldwide* ,MSQ Partners
475,PJA Advertising & Marketing,"Cambridge, Mass.",1094000,-3.8,PJA Advertising & Marketing,Independent
476,Callahan Creek,"Lawrence, Kan.",1090200,12.3,Callahan Creek,Independent
477,Hirons & Co.,Indianapolis,1085100,-7.1,Hirons & Co.,Independent
478,Sloane & Co.* [MDC Partners],New York,1080000,0.0,Sloane & Co.* ,MDC Partners
479,BeCore,Los Angeles,1079000,32.4,BeCore,Independent
480,Acento Advertising,Los Angeles,1078900,0.8,Acento Advertising,Independent
481,Admerasia,New York,1075000,10.3,Admerasia,Independent
482,Slingshot*,Dallas,1066300,3.4,Slingshot*,Independent
483,Threshold Interactive,"Culver City, Calif.",1063800,5.4,Threshold Interactive,Independent
484,Attik* [Dentsu],San Francisco,1060000,-18.5,Attik* ,Dentsu
485,Relevent* [MDC Partners],New York,1060000,11.6,Relevent* ,MDC Partners
486,Stephenz Group,"San Jose, Calif.",1056800,-15.4,Stephenz Group,Independent
487,Bromley Communications* [Publicis],San Antonio,1051400,-1.0,Bromley Communications* ,Publicis
488,Deep Focus [Engine Group],New York,1050200,3.0,Deep Focus ,Engine Group
489,Bailey Lauerman,"Lincoln, Neb.",1050100,7.3,Bailey Lauerman,Independent
490,Cole & Weber United* [WPP],Seattle,1050000,16.7,Cole & Weber United* ,WPP
491,Palisades Media Group*,"Santa Monica, Calif.",1040000,11.8,Palisades Media Group*,Independent
492,Natrel Communications,"Parsippany, N.J.",1039800,-30.2,Natrel Communications,Independent
493,SparkPR,San Francisco,1039600,20.0,SparkPR,Independent
494,FKQ Advertising & Marketing,"Clearwater, Fla.",1036000,3.7,FKQ Advertising & Marketing,Independent
495,Trozzolo Communications Group,"Kansas City, Mo.",1033900,8.2,Trozzolo Communications Group,Independent
496,Clarity Coverdale Fury,Minneapolis,1030000,4.0,Clarity Coverdale Fury,Independent
497,Stamats,"Cedar Rapids, Iowa",1021200,-1.3,Stamats,Independent
498,206 Inc.,Seattle,1009600,14.7,206 Inc.,Independent
499,Sullivan,New York,1007600,43.4,Sullivan,Independent
500,Black Twig Communications*,St. Louis,1004000,27.7,Black Twig Communications*,Independent
501,Kaplow*,New York,1002400,6.6,Kaplow*,Independent
502,Boathouse Group,"Waltham, Mass.",1000000,-9.1,Boathouse Group,Independent
503,Siltanen & Partners Advertising,"El Segundo, Calif.",1000000,17.6,Siltanen & Partners Advertising,Independent
504,IW Group* [Interpublic],"West Hollywood, Calif.",995700,-12.7,IW Group* ,Interpublic
505,Blitz,"Waltham, Mass.",986400,13.0,Blitz,Independent
506,Mono* [MDC Partners],Minneapolis,983000,22.9,Mono* ,MDC Partners
507,Response Mine Interactive,Atlanta,980900,38.2,Response Mine Interactive,Independent
508,Roberts Communications,"Rochester, N.Y.",978200,-13.5,Roberts Communications,Independent
509,Borshoff*,Indianapolis,977000,11.1,Borshoff*,Independent
510,Castells & Asociados,Los Angeles,973700,20.7,Castells & Asociados,Independent
511,FullSix [FullSix Group],"Levallois-Perret, Paris",973100,25.0,FullSix ,FullSix Group
512,IQ*,Atlanta,970000,-0.3,IQ*,Independent
513,InterTrend Communications,"Long Beach, Calif.",960000,-1.0,InterTrend Communications,Independent
514,Questus,San Francisco,960000,37.1,Questus,Independent
515,Phelps Group,"Santa Monica, Calif.",950600,5.8,Phelps Group,Independent
516,Marlin Network,"Springfield, Mo.",949700,7.2,Marlin Network,Independent
517,DGWB Advertising & Communications,"Santa Ana, Calif.",940000,-2.1,DGWB Advertising & Communications,Independent
518,Strategic America,"West Des Moines, Iowa",936300,7.7,Strategic America,Independent
519,Elias/Savion Advertising,Pittsburgh,915400,-43.7,Elias/Savion Advertising,Independent
520,Anthology Marketing Group,Honolulu,911200,-11.8,Anthology Marketing Group,Independent
521,MicroMass Communications,"Cary, N.C.",910000,7.1,MicroMass Communications,Independent
522,Seiden Group,New York,910000,1.1,Seiden Group,Independent
523,Pedone & Partners,New York,900000,12.5,Pedone & Partners,Independent
524,Big Spaceship,"Brooklyn, N.Y.",900000,9.8,Big Spaceship,Independent
525,Machado Garcia Serra,Miami,897000,-17.6,Machado Garcia Serra,Independent
526,Proof Advertising,"Austin, Texas",896600,8.9,Proof Advertising,Independent
527,St. John & Partners Advertising & PR,"Jacksonville, Fla.",893500,-22.9,St. John & Partners Advertising & PR,Independent
528,Lewis Communications,"Mobile, Ala.",890300,-13.9,Lewis Communications,Independent
529,"Howard, Merrell & Partners*","Raleigh, N.C.",883500,-6.6,"Howard, Merrell & Partners*",Independent
530,Charleston/Orwig,"Hartland, Wis.",881600,16.1,Charleston/Orwig,Independent
531,Davies,"Santa Barbara, Calif.",876700,5.3,Davies,Independent
532,Source Communications,"Hackensack, N.J.",875500,8.4,Source Communications,Independent
533,"Aloysius, Butler & Clark","Wilmington, Del.",875100,5.7,"Aloysius, Butler & Clark",Independent
534,Accentmarketing* [Interpublic],"Coral Gables, Fla.",870800,-9.2,Accentmarketing* ,Interpublic
535,Sundog,"Fargo, N.D.",867000,42.1,Sundog,Independent
536,LM&O Advertising,"Arlington, Va.",865600,-3.6,LM&O Advertising,Independent
537,RedPeg Marketing,"Alexandria, Va.",851900,56.3,RedPeg Marketing,Independent
538,Gelia,"Williamsville, N.Y.",850200,27.0,Gelia,Independent
539,GS&F,"Nashville, Tenn.",850000,4.9,GS&F,Independent
540,Premium Surge Promotions* [RiverNorth Group (KB Holdings)],Chicago,850000,-5.1,Premium Surge Promotions* ,RiverNorth Group (KB Holdings)
541,Fuseideas,"Winchester, Mass.",850000,88.9,Fuseideas,Independent
542,Nelson Schmidt,Milwaukee,840000,16.7,Nelson Schmidt,Independent
543,SocialChorus,New York,840000,86.7,SocialChorus,Independent
544,Sarkissian Mason*,New York,833300,-16.7,Sarkissian Mason*,Independent
545,Vladimir Jones,"Colorado Springs, Colo.",832800,7.4,Vladimir Jones,Independent
546,Radarworks,Los Angeles,830000,7.8,Radarworks,Independent
547,Garrigan Lyman Group*,Seattle,820000,0.0,Garrigan Lyman Group*,Independent
548,E.B. Lane,Phoenix,820000,9.3,E.B. Lane,Independent
549,Republica,Miami,820000,36.7,Republica,Independent
550,CDR Fundraising Group*,"Bowie, Md.",819800,-9.7,CDR Fundraising Group*,Independent
551,Gravity Media,New York,816500,140.1,Gravity Media,Independent
552,Neiman Group,Philadelphia,816200,-14.1,Neiman Group,Independent
553,Fuse,St. Louis,815500,-2.5,Fuse,Independent
554,Airfoil Public Relations,"Southfield, Mich.",812800,19.3,Airfoil Public Relations,Independent
555,Gardner Nelson & Partners,New York,810000,-12.9,Gardner Nelson & Partners,Independent
556,Strikeforce Communications,New York,800000,33.3,Strikeforce Communications,Independent
557,Marden-Kane,"Garden City, N.Y.",794700,31.2,Marden-Kane,Independent
558,HCB Health,"Austin, Texas",793800,44.3,HCB Health,Independent
559,Threespot,Washington,793000,29.5,Threespot,Independent
560,Horn Group,San Francisco,790000,5.3,Horn Group,Independent
561,Cannonball Advertising*,St. Louis,782800,9.8,Cannonball Advertising*,Independent
562,SMZ,"Troy, Mich.",780000,-8.2,SMZ,Independent
563,Ayzenberg Group,"Pasadena, Calif.",780000,9.9,Ayzenberg Group,Independent
564,Chandelier Creative*,New York,779000,-1.4,Chandelier Creative*,Independent
565,Wpromote,"El Segundo, Calif.",771000,5.9,Wpromote,Independent
566,Zambezi,"Venice, Calif.",769200,4.3,Zambezi,Independent
567,Vizergy,"Jacksonville, Fla.",761000,7.3,Vizergy,Independent
568,Butler Till Media Services,"Rochester, N.Y.",754200,34.2,Butler Till Media Services,Independent
569,E & M Advertising,New York,752500,64.4,E & M Advertising,Independent
570,Ames Scullin O'Haire,Atlanta,750000,-12.6,Ames Scullin O'Haire,Independent
571,Next Marketing,"Norcross, Ga.",750000,0.0,Next Marketing,Independent
572,EGC Group,"Melville, N.Y.",750000,42.9,EGC Group,Independent
573,Milici Valenti Ng Pack,Honolulu,746800,10.4,Milici Valenti Ng Pack,Independent
574,LaunchSquad,San Francisco,741300,27.8,LaunchSquad,Independent
575,Noise [Engine Group],New York,734600,,Noise ,Engine Group
576,Luquire George Andrews*,"Charlotte, N.C.",730600,6.5,Luquire George Andrews*,Independent
577,Crosby Marketing Communications,"Annapolis, Md.",730600,-3.1,Crosby Marketing Communications,Independent
578,Acquirgy*,"St. Petersburg, Fla.",730000,-0.8,Acquirgy*,Independent
579,Red Square Agency,"Mobile, Ala.",727200,55.3,Red Square Agency,Independent
580,BoomBox*,New York,726800,19.1,BoomBox*,Independent
581,San Jose Group,Chicago,725200,-4.7,San Jose Group,Independent
582,NYCA,"Solana Beach, Calif.",723500,5.4,NYCA,Independent
583,SicolaMartin* [WPP],"Austin, Texas",720000,0.0,SicolaMartin* ,WPP
584,Titan Agency*,Atlanta,720000,0.0,Titan Agency*,Independent
585,Ignition Network,Chicago,720000,4.3,Ignition Network,Independent
586,Location3 Media,Denver,716400,44.0,Location3 Media,Independent
587,Gotham Direct*,New York,710300,0.0,Gotham Direct*,Independent
588,O'Leary & Partners,"Newport Beach, Calif.",710000,2.9,O'Leary & Partners,Independent
589,D Exposito & Partners,New York,706200,5.9,D Exposito & Partners,Independent
590,Kelliher Samets Volk,"Burlington, Vt.",703600,-7.1,Kelliher Samets Volk,Independent
591,Doe-Anderson,"Louisville, Ky.",701900,0.6,Doe-Anderson,Independent
592,Footsteps* [Omnicom],New York,700000,16.7,Footsteps* ,Omnicom
593,Barrie D'Rozario Murphy,Minneapolis,700000,0.0,Barrie D'Rozario Murphy,Independent
594,Downtown Partners Chicago* [Omnicom],Chicago,700000,5.0,Downtown Partners Chicago* ,Omnicom
595,Pavone,"Harrisburg, Pa.",700000,4.5,Pavone,Independent
596,Alinean*,Orlando,698200,0.0,Alinean*,Independent
597,Brighton Agency,St. Louis,695800,40.5,Brighton Agency,Independent
598,Tenthwave Digital,"Melville, N.Y.",688800,39.4,Tenthwave Digital,Independent
599,Interlex Communications,San Antonio,688000,-13.5,Interlex Communications,Independent
600,Karsh Hagan,Denver,675000,20.5,Karsh Hagan,Independent
601,Gold n Fish Marketing Group,"Armonk, N.Y.",670300,11.7,Gold n Fish Marketing Group,Independent
602,Ignite Social Media*,"Cary, N.C.",669500,,Ignite Social Media*,Independent
603,ISM,Boston,665000,-7.0,ISM,Independent
604,Johannes Leonardo* [WPP],New York,660000,14.6,Johannes Leonardo* ,WPP
605,Hello Design* [MDC Partners],"Culver City, Calif.",655000,20.0,Hello Design* ,MDC Partners
606,GodwinGroup*,"Jackson, Miss.",655000,8.2,GodwinGroup*,Independent
607,Slack and Company*,Chicago,653100,0.0,Slack and Company*,Independent
608,Gragg Advertising,"Kansas City, Mo.",651500,7.7,Gragg Advertising,Independent
609,Topin & Associates,Chicago,651000,5.9,Topin & Associates,Independent
610,Two West*,"Kansas City, Mo.",649500,0.0,Two West*,Independent
611,Mortar,San Francisco,648700,15.3,Mortar,Independent
612,Media Horizons*,"Norwalk, Conn.",647000,0.0,Media Horizons*,Independent
613,Halo Group,New York,640000,28.0,Halo Group,Independent
614,Digital Pulp,New York,640000,3.2,Digital Pulp,Independent
615,Bayshore Solutions,"Tampa, Fla.",633500,26.8,Bayshore Solutions,Independent
616,Preston Kelly,Minneapolis,633100,8.0,Preston Kelly,Independent
617,Stone Ward,"Little Rock, Ark.",632600,3.5,Stone Ward,Independent
618,Hart Associates,"Maumee, Ohio",624300,15.8,Hart Associates,Independent
619,Hiebing,"Madison, Wis.",622800,-0.4,Hiebing,Independent
620,Chernoff Newman,"Columbia, S.C.",622400,-5.8,Chernoff Newman,Independent
621,Commonground Marketing,Chicago,618200,24.5,Commonground Marketing,Independent
622,Agency Q,Washington,617000,-3.6,Agency Q,Independent
623,Aaaza,Los Angeles,615000,24.2,Aaaza,Independent
624,ES Advertising,Los Angeles,610400,20.0,ES Advertising,Independent
625,Fraser Communications,Los Angeles,609000,5.0,Fraser Communications,Independent
626,Keiler*,"Farmington, Conn.",606500,3.2,Keiler*,Independent
627,Babcock & Jenkins*,"Portland, Ore.",606000,-7.5,Babcock & Jenkins*,Independent
628,LeapFrog Interactive,"Louisville, Ky.",603500,10.1,LeapFrog Interactive,Independent
629,Lopito Ileana & Howie,"Guaynabo, P.R.",600900,-6.1,Lopito Ileana & Howie,Independent
630,Traction,San Francisco,600000,20.0,Traction,Independent
631,Boomerang Pharmaceutical Communications,"Parsippany, N.J.",600000,20.0,Boomerang Pharmaceutical Communications,Independent
632,Publicis Healthware International* [Publicis],"New York/Salerno, Italy",600000,50.0,Publicis Healthware International* ,Publicis
633,Donat/Wald & Haque*,"Santa Monica, Calif.",600000,-19.7,Donat/Wald & Haque*,Independent
634,DBA Worldwide*,"Rochester, Mich.",600000,21.4,DBA Worldwide*,Independent
635,Kemp Goldberg Partners*,"Portland, Maine",600000,0.0,Kemp Goldberg Partners*,Independent
636,Lambesis*,"La Jolla, Calif.",598400,-2.3,Lambesis*,Independent
637,Cactus Communications,Denver,592500,9.5,Cactus Communications,Independent
638,Catalyst Public Relations,New York,592400,15.4,Catalyst Public Relations,Independent
639,Hunt Adkins,Minneapolis,592100,36.5,Hunt Adkins,Independent
640,Ozone Online,San Francisco,590000,78.8,Ozone Online,Independent
641,Winner & Associates* [Publicis],Los Angeles,587300,10.8,Winner & Associates* ,Publicis
642,Weston/Mason*,"Santa Monica, Calif.",586500,-15.9,Weston/Mason*,Independent
643,Fuse Marketing,"Burlington, Vt.",585600,0.0,Fuse Marketing,Independent
644,Red Door Interactive,San Diego,583900,18.9,Red Door Interactive,Independent
645,HMH,"Portland, Ore.",581600,-6.7,HMH,Independent
646,Yamamoto* [MDC Partners],Minneapolis,575000,4.5,Yamamoto* ,MDC Partners
647,Three Deep,"St. Paul, Minn.",573900,26.2,Three Deep,Independent
648,Heinrich Marketing*,Denver,573500,2.8,Heinrich Marketing*,Independent
649,TaCito Direct,Dallas,564100,-13.2,TaCito Direct,Independent
650,Banyan Branch,Seattle,558800,62.9,Banyan Branch,Independent
651,Applicable Media*,New York,557100,7.1,Applicable Media*,Independent
652,Mirrorball,New York,552300,20.1,Mirrorball,Independent
653,White & Partners,"Herndon, Va.",551000,-3.5,White & Partners,Independent
654,Centigrade,"Birmingham, Mich.",550000,37.5,Centigrade,Independent
655,Geppetto Group* [WPP],New York,550000,0.0,Geppetto Group* ,WPP
656,PM Publicidad,Atlanta,550000,31.0,PM Publicidad,Independent
657,Amazon Advertising* [Publicis],San Francisco,550000,0.0,Amazon Advertising* ,Publicis
