,AGENCY-COMPANY,HEADQUARTERS,2010-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
638,Omelet*,Los Angeles,5400000,3.4,Omelet,Independent
639,S2 Financial Marketing,Chicago,5400000,-8.5,S2 Financial Marketing,Independent
640,Hart Associates,"Maumee, Ohio",5389000,0.2,Hart Associates,Independent
641,Elite SEM,New York,5300000,112.0,Elite SEM,Independent
642,Suite Partners,Chicago,5300000,307.7,Suite Partners,Independent
643,Winner & Associates* [Publicis (MSL Group)],Los Angeles,5300000,0.0,Winner & Associates ,Publicis
644,EGC Group,"Melville, N.Y.",5250000,2.9,EGC Group,Independent
645,Applicable Media,New York,5200000,,Applicable Media,Independent
646,Red Bricks Media,San Francisco,5200000,-13.7,Red Bricks Media,Independent
647,Catalyst Public Relations,New York,5135000,12.3,Catalyst Public Relations,Independent
648,Canyon Communications,"Mesa, Ariz.",5125000,11.4,Canyon Communications,Independent
649,Weintraub Advertising,St. Louis,5100000,2.0,Weintraub Advertising,Independent
650,ES Advertising,Los Angeles,5087000,62.0,ES Advertising,Independent
651,Mediasmith,San Francisco,5001000,13.1,Mediasmith,Independent
652,AlPunto Advertising*,"Tustin, Calif.",5000000,-16.7,AlPunto Advertising,Independent
653,Being* [Omnicom (TBWA)],New York,5000000,,Being ,Omnicom
654,Boomerang Pharmaceutical Communications,"Montville, N.J.",5000000,,Boomerang Pharmaceutical Communications,Independent
655,Brooklyn Brothers,New York,5000000,22.0,Brooklyn Brothers,Independent
656,Magnani Continuum Marketing,Chicago,5000000,1.0,Magnani Continuum Marketing,Independent
657,Meyocks Group*,"West Des Moines, Iowa",5000000,-4.8,Meyocks Group,Independent
658,Sullivan Perkins*,Dallas,5000000,3.1,Sullivan Perkins,Independent
659,Traction,San Francisco,5000000,0.0,Traction,Independent
660,Terralever,"Tempe, Ariz.",4995000,49.8,Terralever,Independent
661,Garrand,"Portland, Maine",4994000,42.9,Garrand,Independent
662,ADK America [Asatsu-DK],New York,4988000,21.3,ADK America ,Asatsu-DK
663,Rabinovici & Associates,"North Miami Beach, Fla.",4986000,25.9,Rabinovici & Associates,Independent
664,Location3 Media,Denver,4977000,31.0,Location3 Media,Independent
665,M/C/C,Dallas,4970000,-1.3,M/C/C,Independent
666,Brighton Agency,St. Louis,4953000,17.7,Brighton Agency,Independent
667,Aaaza,Los Angeles,4950000,1.9,Aaaza,Independent
668,TargetCom* [MDC Partners],Chicago,4950000,53.5,TargetCom ,MDC Partners
669,Bandy Carroll Hellige Advertising,"Louisville, Ky.",4945000,7.7,Bandy Carroll Hellige Advertising,Independent
670,Tenthwave Digital,"Melville, N.Y.",4941000,60.4,Tenthwave Digital,Independent
671,1stMovement,"Pasadena, Calif.",4915000,104.8,1stMovement,Independent
672,Red Door Interactive,San Diego,4910000,16.3,Red Door Interactive,Independent
673,Dae Advertising,San Francisco,4889000,55.7,Dae Advertising,Independent
674,Hello Design* [MDC Partners],"Culver City, Calif.",4887000,11.7,Hello Design ,MDC Partners
675,PriceWeber Marketing Communications,"Louisville, Ky.",4827000,-21.2,PriceWeber Marketing Communications,Independent
676,Sanna Mattson MacLeod,"Smithtown, N.Y.",4812000,30.6,Sanna Mattson MacLeod,Independent
677,EMG,"Valencia, Calif.",4800000,20.5,EMG,Independent
678,Relevent* [MDC Partners],New York,4800000,,Relevent ,MDC Partners
679,Seiter & Miller,New York,4800000,-7.7,Seiter & Miller,Independent
680,ESW Partners,Chicago,4786000,-5.6,ESW Partners,Independent
681,R/P Marketing Public Relations,"Holland, Ohio",4750000,22.1,R/P Marketing Public Relations,Independent
682,Barker/DZP,New York,4706000,11.3,Barker/DZP,Independent
683,Miller Brooks,"Zionsville, Ind.",4705000,29.8,Miller Brooks,Independent
684,Siboney USA* [Interpublic],"Coral Gables, Fla.",4700000,0.0,Siboney USA ,Interpublic
685,Cashman & Katz Integrated Communications,"Glastonbury, Conn.",4685000,22.0,Cashman & Katz Integrated Communications,Independent
686,Red Square Agency,"Mobile, Ala.",4682000,15.4,Red Square Agency,Independent
687,Mirrorball,New York,4600000,2.4,Mirrorball,Independent
688,Trigger,Los Angeles,4600000,29.6,Trigger,Independent
689,Nexus Direct,"Virginia Beach, Va.",4575000,,Nexus Direct,Independent
690,Marca Hispanic [Marc USA],"Coconut Grove, Fla.",4501000,-0.8,Marca Hispanic ,Marc USA
691,Bruce Clay,"Moorpark, Calif.",4500000,13.4,Bruce Clay,Independent
692,E & M Advertising,New York,4500000,,E & M Advertising,Independent
693,Fuseideas,"Somerville, Mass.",4500000,50.0,Fuseideas,Independent
694,"Stiegler, Wells, Brunswick & Roth","Bethlehem, Pa.",4500000,-10.0,"Stiegler, Wells, Brunswick & Roth",Independent
695,WFofR,"Richmond, Va.",4500000,16.9,WFofR,Independent
696,Solomon Friedman Advertising,"Bloomfield Hills, Mich.",4492000,4.0,Solomon Friedman Advertising,Independent
697,Love Communications,Salt Lake City,4491000,11.8,Love Communications,Independent
698,iMarketing,"Princeton, N.J.",4461000,-3.8,iMarketing,Independent
699,PanCom International*,Los Angeles,4410000,-4.8,PanCom International,Independent
700,Latin3,"Fort Lauderdale, Fla.",4400000,0.0,Latin3,Independent
701,Mass Hispanic Marketing,"Doral, Fla.",4378000,21.2,Mass Hispanic Marketing,Independent
702,Retail First,"Rolling Meadows, Ill.",4375000,51.7,Retail First,Independent
703,Johnson Gray Advertising*,"Irvine, Calif.",4340000,,Johnson Gray Advertising,Independent
704,Hunt Adkins,Minneapolis,4337000,8.0,Hunt Adkins,Independent
705,Beeby Clark & Meyler,"Irvington, N.Y.",4300000,19.4,Beeby Clark & Meyler,Independent
706,Creative Civilization,San Antonio,4300000,34.4,Creative Civilization,Independent
707,Gabriel deGrood Bendt,Minneapolis,4300000,4.9,Gabriel deGrood Bendt,Independent
708,PM Publicidad,Atlanta,4300000,13.2,PM Publicidad,Independent
709,Davis & Co.,Washington,4235000,-12.5,Davis & Co.,Independent
710,Rocket XL [Vision7 International],Los Angeles,4214000,29.2,Rocket XL ,Vision7 International
711,Shine Advertising Co.,"Madison, Wis.",4200000,6.3,Shine Advertising Co.,Independent
712,CCFC Advertising,Chicago,4144000,0.0,CCFC Advertising,Independent
713,Geppetto Group* [WPP],New York,4125000,0.0,Geppetto Group ,WPP
714,Bulldog Drummond*,San Diego,4100000,0.0,Bulldog Drummond,Independent
715,Glenn Group,"Reno, Nev.",4100000,-2.4,Glenn Group,Independent
716,Hobbs/Herder Advertising,"Newport Beach, Calif.",4100000,-1.2,Hobbs/Herder Advertising,Independent
717,Inventiva,San Antonio,4100000,24.2,Inventiva,Independent
718,Spring O'Brien,New York,4100000,-33.9,Spring O'Brien,Independent
719,Ignition Network*,Chicago,4050000,5.5,Ignition Network,Independent
720,M&C Saatchi,London,4045000,-44.1,M&C Saatchi,Independent
721,Engine Company 1,San Francisco,4008000,17.9,Engine Company 1,Independent
722,Two by Four,Chicago,4007000,1.3,Two by Four,Independent
723,Centigrade,"Birmingham, Mich.",4000000,,Centigrade,Independent
724,Spike DDB* [Omnicom (DDB)],"Brooklyn, N.Y.",4000000,53.8,Spike DDB ,Omnicom
725,CreativeOnDemand*,"Coconut Grove, Fla.",3960000,-5.7,CreativeOnDemand,Independent
726,Zehnder Communications,New Orleans,3928000,17.9,Zehnder Communications,Independent
727,Richter7,Salt Lake City,3918000,18.9,Richter7,Independent
728,Matlock Advertising & Public Relations,Atlanta,3910000,-5.1,Matlock Advertising & Public Relations,Independent
729,CooperKatz & Co.,New York,3909000,13.7,CooperKatz & Co.,Independent
730,Copacino & Fujikado,Seattle,3873000,1.7,Copacino & Fujikado,Independent
731,Darling*,New York,3870000,,Darling,Independent
732,PanaVista [D.L. Ryan Cos. (Ryan Partnership)],"Irving, Texas",3862000,-23.0,PanaVista ,D.L. Ryan Cos.
733,Schermer,Minneapolis,3825000,19.7,Schermer,Independent
734,MediaMorphosis,"Long Island City, N.Y.",3821000,26.4,MediaMorphosis,Independent
735,Tiziani & Whitmyre,"Sharon, Mass.",3807000,-10.5,Tiziani & Whitmyre,Independent
736,Squeaky Wheel Media,New York,3800000,8.6,Squeaky Wheel Media,Independent
737,Stephan & Brady,"Madison, Wis.",3800000,-14.8,Stephan & Brady,Independent
738,KD&E,New York,3798000,-2.1,KD&E,Independent
739,LatinMedios.com,"Aventura, Fla.",3762000,25.5,LatinMedios.com,Independent
740,Firehouse Agency,Dallas,3750000,-9.9,Firehouse Agency,Independent
741,Gertrude,Chicago,3750000,41.0,Gertrude,Independent
742,Orci,Los Angeles,3733000,-22.6,Orci,Independent
743,Nemer Fieger*,Minneapolis,3720000,43.4,Nemer Fieger,Independent
744,Ozone Online,San Francisco,3700000,4.6,Ozone Online,Independent
745,SKM Group,"Depew, N.Y.",3699000,35.0,SKM Group,Independent
746,Mason*,"Bethany, Conn.",3697000,1.3,Mason,Independent
747,352 Media Group,"Newberry, Fla.",3658000,-6.0,352 Media Group,Independent
748,Cultivator Advertising & Design,Denver,3651000,12.1,Cultivator Advertising & Design,Independent
749,Littlefield,"Tulsa, Okla.",3637000,0.7,Littlefield,Independent
750,Stratagem Healthcare Communications*,San Francisco,3625000,14.7,Stratagem Healthcare Communications,Independent
751,Perich & Partners,"Ann Arbor, Mich.",3600000,12.5,Perich & Partners,Independent
752,VSBrooks Advertising,"Coral Gables, Fla.",3600000,12.5,VSBrooks Advertising,Independent
753,Digiknow,Cleveland,3588000,-32.4,Digiknow,Independent
754,Kilgannon,Atlanta,3513000,-15.0,Kilgannon,Independent
755,Masterminds,"Egg Harbor Township, N.J.",3504000,-15.5,Masterminds,Independent
756,Elevacion,Washington,3500000,-2.8,Elevacion,Independent
757,Euro RSCG Worldwide Strat Farm* [Havas (Euro RSCG)],New York,3500000,150.0,Euro RSCG Worldwide Strat Farm ,Havas
758,GRP Media,Chicago,3500000,,GRP Media,Independent
759,Social Media Group,Toronto,3500000,94.4,Social Media Group,Independent
760,N-tara Interactive,"Johnson City, Tenn.",3460000,-1.4,N-tara Interactive,Independent
761,ME&V,"Cedar Falls, Iowa",3437000,1.0,ME&V,Independent
762,Launch Agency,"Carrollton, Texas",3425000,21.2,Launch Agency,Independent
763,Agent 16,New York,3400000,-51.4,Agent 16,Independent
764,Alexander Marketing*,"Grand Rapids, Mich.",3400000,-0.7,Alexander Marketing,Independent
765,Gravity Media,New York,3400000,,Gravity Media,Independent
766,Hoffman Agency,"San Jose, Calif.",3400000,0.0,Hoffman Agency,Independent
767,"Tom, Dick & Harry Advertising",Chicago,3350000,1.5,"Tom, Dick & Harry Advertising",Independent
768,Brogan Tennyson Group,Atlanta,3300000,,Brogan Tennyson Group,Independent
769,Downtown Partners Chicago* [Omnicom],Chicago,3300000,1.0,Downtown Partners Chicago ,Omnicom
770,Jar Group,"Brooklyn, N.Y.",3300000,6.5,Jar Group,Independent
771,Middleberg Communications,New York,3300000,22.2,Middleberg Communications,Independent
772,Bradshaw Advertising,"Portland, Ore.",3290000,-6.6,Bradshaw Advertising,Independent
773,LKM*,"Charlotte, N.C.",3287000,17.5,LKM,Independent
774,Robinson & Maites,Chicago,3268000,36.2,Robinson & Maites,Independent
775,Porcaro Communications*,"Anchorage, Alaska",3255000,,Porcaro Communications,Independent
776,Bell Pottinger Group [Chime Communications],"Tampa, Fla.",3185000,-45.0,Bell Pottinger Group ,Chime Communications
777,Nail Communications*,"Providence, R.I.",3178000,2.5,Nail Communications,Independent
778,Grafik Marketing Communications,"Alexandria, Va.",3175000,-11.6,Grafik Marketing Communications,Independent
779,Underscore Marketing,New York,3128000,35.4,Underscore Marketing,Independent
780,Innis Maggiore,"Canton, Ohio",3119000,4.5,Innis Maggiore,Independent
781,E-storm International,San Francisco,3118000,5.4,E-storm International,Independent
782,Turkel*,Miami,3100000,3.3,Turkel,Independent
783,McKee Wallwork Cleveland,"Albuquerque, N.M.",3092000,9.8,McKee Wallwork Cleveland,Independent
784,Fly Communications,New York,3050000,-67.1,Fly Communications,Independent
785,Michael Walters Advertising,Chicago,3020000,101.3,Michael Walters Advertising,Independent
786,MDB Communications,Washington,3016000,5.3,MDB Communications,Independent
787,Time Advertising,"Millbrae, Calif.",3009000,-26.9,Time Advertising,Independent
788,Ad Store,New York,3000000,-9.3,Ad Store,Independent
789,Agency 51,"Anaheim, Calif.",3000000,50.0,Agency 51,Independent
790,Beattie McGuinness Bungay [Cheil Worldwide],New York,3000000,,Beattie McGuinness Bungay ,Cheil Worldwide
791,Dojo [Grupo ABC],San Francisco,3000000,,Dojo ,Grupo ABC
792,Escape Pod,Chicago,3000000,50.0,Escape Pod,Independent
793,FPO Multicultural Marketing,San Antonio,3000000,36.4,FPO Multicultural Marketing,Independent
794,Neighbor* [Emak Worldwide],"Santa Monica, Calif.",3000000,50.0,Neighbor ,Emak Worldwide
795,RP3 Agency,"Bethesda, Md.",3000000,,RP3 Agency,Independent
796,Saeshe,Los Angeles,3000000,,Saeshe,Independent
797,K. Fernandez & Associates,San Antonio,2997000,-7.0,K. Fernandez & Associates,Independent
798,Glass Agency,"Sacramento, Calif.",2983000,5.9,Glass Agency,Independent
799,Colman Brohan Davis,Chicago,2967000,-22.9,Colman Brohan Davis,Independent
800,Asher Media,"Addison, Texas",2945000,5.4,Asher Media,Independent
801,Boelter & Lincoln*,Milwaukee,2940000,,Boelter & Lincoln,Independent
802,Chemistry Communications,Pittsburgh,2931000,28.5,Chemistry Communications,Independent
803,Viva Partnership,Miami,2900000,0.0,Viva Partnership,Independent
804,Backe Digital Brand Marketing,"Radnor, Pa.",2898000,-2.7,Backe Digital Brand Marketing,Independent
805,Holtzman Communications*,New York,2800000,0.0,Holtzman Communications,Independent
806,Brandner Communications*,"Federal Way, Wash.",2790000,,Brandner Communications,Independent
807,Mindpower,Atlanta,2772000,37.0,Mindpower,Independent
808,Acropolis,"Orlando, Fla.",2700000,3.8,Acropolis,Independent
809,Ventura Associates,New York,2645000,0.0,Ventura Associates,Independent
810,Portent Interactive,"Tukwila, Wash.",2633000,30.6,Portent Interactive,Independent
811,Meyer & Wallis,Milwaukee,2627000,-7.5,Meyer & Wallis,Independent
812,U.S. Media Consulting,Miami,2615000,-12.2,U.S. Media Consulting,Independent
813,RLR Advertising & Marketing*,"Pasadena, Calif.",2610000,-3.3,RLR Advertising & Marketing,Independent
814,Mad 4 Marketing,"Fort Lauderdale, Fla.",2600000,,Mad 4 Marketing,Independent
815,Sensis Agency,Los Angeles,2529000,-11.3,Sensis Agency,Independent
816,Crossbow Group,"Westport, Conn.",2525000,12.2,Crossbow Group,Independent
817,PriMedia,"Warwick, R.I.",2511000,23.3,PriMedia,Independent
818,AYDigital,New York,2500000,108.3,AYDigital,Independent
819,Remerinc*,Seattle,2500000,-16.7,Remerinc,Independent
820,Renegade,New York,2500000,-16.7,Renegade,Independent
821,HeadQuarters Multicultural Visioneering,San Francisco,2451000,-18.3,HeadQuarters Multicultural Visioneering,Independent
822,Leopold Ketel & Partners,"Portland, Ore.",2409000,-5.6,Leopold Ketel & Partners,Independent
823,Anderson Communications,Atlanta,2400000,-4.0,Anderson Communications,Independent
824,KZS Advertising,"Smithtown, N.Y.",2400000,0.0,KZS Advertising,Independent
825,Creative Department,Cincinnati,2384000,-24.9,Creative Department,Independent
826,LaGrant Communications,Los Angeles,2380000,-0.3,LaGrant Communications,Independent
827,Submit Express,"Burbank, Calif.",2375000,-23.4,Submit Express,Independent
828,Munn Rabot*,New York,2340000,-13.8,Munn Rabot,Independent
829,Freshbrick*,"Holbrook, N.Y.",2325000,,Freshbrick,Independent
830,Shaw Co.,St. Louis,2300000,35.3,Shaw Co.,Independent
831,Walz Tetrick Advertising,"Mission, Kan.",2261000,0.1,Walz Tetrick Advertising,Independent
832,GCG Marketing,"Fort Worth, Texas",2252000,-46.5,GCG Marketing,Independent
833,CTI Media*,Atlanta,2249000,11.3,CTI Media,Independent
834,Blanchard Schaefer Advertising & Public Relations,"Fort Worth, Texas",2200000,10.5,Blanchard Schaefer Advertising & Public Relations,Independent
835,Plan C Agency,Los Angeles,2200000,74.6,Plan C Agency,Independent
836,Walker Sands Communications,Chicago,2200000,10.0,Walker Sands Communications,Independent
837,Rotter Group*,"Laguna Beach, Calif.",2160000,,Rotter Group,Independent
838,"Catalano, Lellos & Silverstein",New York,2100000,-12.5,"Catalano, Lellos & Silverstein",Independent
839,Fusion B2B,"Naperville, Ill.",2100000,11.0,Fusion B2B,Independent
840,Richards/Carlberg [Richards Group],Houston,2100000,-8.7,Richards/Carlberg ,Richards Group
841,Thunder Tech,Cleveland,2100000,16.7,Thunder Tech,Independent
842,Coates Kokes,"Portland, Ore.",2085000,7.8,Coates Kokes,Independent
843,Goda Advertising,"Inverness, Ill.",2003000,52.8,Goda Advertising,Independent
844,Borenstein Group,"Reston, Va.",2000000,-4.8,Borenstein Group,Independent
845,CHI & Partners* [WPP],London/New York,2000000,42.9,CHI & Partners ,WPP
846,Glyphix Advertising*,"West Hills, Calif.",2000000,0.0,Glyphix Advertising,Independent
847,Villing & Co.,"South Bend, Ind.",1965000,10.0,Villing & Co.,Independent
848,Truth Agency,"Santa Ana, Calif.",1934000,53.5,Truth Agency,Independent
849,Freebairn & Co.,Atlanta,1900000,-17.4,Freebairn & Co.,Independent
850,Tipton & Maglione,"Great Neck, N.Y.",1900000,-7.2,Tipton & Maglione,Independent
851,Siddall,"Richmond, Va.",1882000,0.4,Siddall,Independent
852,Bandujo Advertising & Design*,New York,1860000,,Bandujo Advertising & Design,Independent
853,Robinson Radio*,"Glen Allen, Va.",1860000,,Robinson Radio,Independent
854,Trumpet,New Orleans,1860000,13.7,Trumpet,Independent
855,Martz Agency*,"Scottsdale, Ariz.",1740000,-6.3,Martz Agency,Independent
856,CCT Advertising,Denver,1740000,27.1,CCT Advertising,Independent
857,TotalCom*,"Tuscaloosa, Ala.",1705000,0.8,TotalCom,Independent
858,Penny/Ohlmann/Neiman,"Dayton, Ohio",1691000,-10.0,Penny/Ohlmann/Neiman,Independent
859,Red7e,"Louisville, Ky.",1668000,-25.9,Red7e,Independent
860,CGSM,"Wilton, Conn.",1610000,18.8,CGSM,Independent
861,Turbine Boost*,"Southport, Conn.",1555000,-8.8,Turbine Boost,Independent
862,Foster Marketing Communications,"Lafayette, La.",1544000,-5.1,Foster Marketing Communications,Independent
863,Lortz Direct Marketing,"Omaha, Neb.",1526000,-8.9,Lortz Direct Marketing,Independent
864,BrandForce/KLM,San Francisco,1500000,-83.1,BrandForce/KLM,Independent
865,Grok,New York,1500000,87.5,Grok,Independent
866,Integrity Corporation,St. Louis,1500000,36.4,Integrity Corporation,Independent
867,LiveAreaLabs,Seattle,1500000,328.6,LiveAreaLabs,Independent
868,Touchdown Media,"Metuchen, N.J.",1500000,15.4,Touchdown Media,Independent
869,Vizeum* [Aegis Group],New York,1500000,,Vizeum ,Aegis Group
870,"Latorra, Paul & McCann Advertising","Syracuse, N.Y.",1479000,-37.8,"Latorra, Paul & McCann Advertising",Independent
871,Makin' It Work Pronto*,"Winston-Salem, N.C.",1440000,,Makin' It Work Pronto,Independent
872,ASB Communications,New York,1400000,7.7,ASB Communications,Independent
873,Emerge Interactive,"Portland, Ore.",1400000,71.4,Emerge Interactive,Independent
874,Emerging Marketing,"Columbus, Ohio",1400000,16.7,Emerging Marketing,Independent
875,Ideal Promotions,Chicago,1400000,0.0,Ideal Promotions,Independent
876,Jones Advertising,Seattle,1400000,66.7,Jones Advertising,Independent
877,Turnpost,"Omaha, Neb.",1400000,1.4,Turnpost,Independent
878,Goodman Marketing Partners,"San Rafael, Calif.",1325000,-7.1,Goodman Marketing Partners,Independent
879,Arends*,"Batavia, Ill.",1320000,,Arends,Independent
880,ScreenPlay InterActive,"Clark, N.J.",1300000,,ScreenPlay InterActive,Independent
881,Marquardt & Roche and Partners,"Stamford, Conn.",1277000,16.4,Marquardt & Roche and Partners,Independent
882,Mutt Industries,"Portland, Ore.",1255000,70.7,Mutt Industries,Independent
883,N&A Advertising,Atlanta,1250000,0.0,N&A Advertising,Independent
884,Imulus,"Boulder, Colo.",1240000,50.3,Imulus,Independent
885,Hogan Co.,"Knoxville, Tenn.",1200000,33.3,Hogan Co.,Independent
886,Vizion Interactive*,"Clearwater Beach, Fla.",1200000,14.3,Vizion Interactive,Independent
887,Mandala,"Bend, Ore.",1134000,9.4,Mandala,Independent
888,Huntsinger & Jeffer,"Richmond, Va.",1100000,-9.0,Huntsinger & Jeffer,Independent
889,LevelTen Interactive,Dallas,1100000,-21.4,LevelTen Interactive,Independent
890,Ten Advertising*,Los Angeles,1100000,-0.1,Ten Advertising,Independent
891,T.D. Wang Advertising Group,Seattle,921000,232.5,T.D. Wang Advertising Group,Independent
892,Lalich Resources,"Grant Park, Ill.",908000,0.2,Lalich Resources,Independent
893,Spitfire Interactive*,"Westport, Conn.",908000,,Spitfire Interactive,Independent
894,Hydrogen Advertising,Seattle,887000,-21.4,Hydrogen Advertising,Independent
895,White Good,"Lancaster, Pa.",876000,-53.1,White Good,Independent
896,WalkerTek Interactive Marketing,"Fairfield, N.J.",857000,-21.6,WalkerTek Interactive Marketing,Independent
897,Kinzie & Green,"Wausau, Wis.",731000,-22.6,Kinzie & Green,Independent
898,Doug Shouse Marketing*,"Winston-Salem, N.C.",720000,,Doug Shouse Marketing,Independent
899,Beyond Total Branding,Miami,708000,9.4,Beyond Total Branding,Independent
900,ENA Healthcare Communications,"Fair Haven, N.J.",700000,0.0,ENA Healthcare Communications,Independent
901,Mobext* [Havas (Havas Media)],Boston,684000,3.7,Mobext ,Havas
902,Flying A Media*,"Sausalito, Calif.",620000,,Flying A Media,Independent
903,I Imagine Studio*,"Evanston, Ill.",620000,,I Imagine Studio,Independent
904,Barbeau-Hutchings Advertising,"Shelton, Conn.",600000,20.0,Barbeau-Hutchings Advertising,Independent
905,Mighty Fudge Studios,"Boulder, Colo.",600000,50.0,Mighty Fudge Studios,Independent
906,.Com Marketing,"Winter Park, Fla.",570000,16.4,.Com Marketing,Independent
907,Condon & Root,"Barrington, Ill.",550000,-69.4,Condon & Root,Independent
908,LP&G,"Tucson, Ariz.",501000,-14.9,LP&G,Independent
909,Tri-State Advertising Co.,"Warsaw, Ind.",449000,-12.3,Tri-State Advertising Co.,Independent
910,Griff/SMC Marketing Communications,"Boulder, Colo.",350000,-30.0,Griff/SMC Marketing Communications,Independent
911,Icube-New York,New York,350000,0.0,Icube-New York,Independent
912,:30 Segundos,New York,340000,41.7,:30 Segundos,Independent
913,Hudson Media Services,New York,310000,93.8,Hudson Media Services,Independent
914,Bluberries Advertising,"Garfield, N.J.",250000,,Bluberries Advertising,Independent
915,Dirigo Agency,"Rockville, Md.",250000,150.0,Dirigo Agency,Independent
916,Jackie Zambrano,"Doral, Fla.",250000,,Jackie Zambrano,Independent
