,AGENCY-COMPANY,HEADQUARTERS,2010-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
611,Republica,Miami,600000,33.3,Republica,Independent
612,Sourcebits,"Decatur, Ga.",600000,114.3,Sourcebits,Independent
613,Red Urban* [Omnicom],London,592900,7.4,Red Urban* ,Omnicom
614,Butler Till Media Services,"Rochester, N.Y.",589400,8.8,Butler Till Media Services,Independent
615,Keiler,"Farmington, Conn.",587700,15.9,Keiler,Independent
616,Preston Kelly,Minneapolis,586200,8.3,Preston Kelly,Independent
617,HealthStar PR [HealthStar Communications],New York,584300,15.3,HealthStar PR ,HealthStar Communications
618,Knock*,Minneapolis,581300,,Knock*,Independent
619,TDA Boulder,"Boulder, Colo.",580000,52.6,TDA Boulder,Independent
620,Media Logic,"Albany, N.Y.",578200,-33.5,Media Logic,Independent
621,KraftWorks NYC,New York,577500,-8.3,KraftWorks NYC,Independent
622,Johannes Leonardo* [WPP (WPP Digital)],New York,576000,6.7,Johannes Leonardo* ,WPP (WPP Digital)
623,Revolucion,New York,575000,5.5,Revolucion,Independent
624,White & Partners,"Herndon, Va.",570700,4.0,White & Partners,Independent
625,JA Integrated Thinking,"Brentwood, Tenn.",570400,-0.6,JA Integrated Thinking,Independent
626,Travers Collins & Co.,"Buffalo, N.Y.",563300,41.3,Travers Collins & Co.,Independent
627,Mortar,San Francisco,562700,7.9,Mortar,Independent
628,GreenRubino,Seattle,555300,-6.2,GreenRubino,Independent
629,RJDale Advertising & Public Relations*,Chicago,553100,0.0,RJDale Advertising & Public Relations*,Independent
630,NFusion Group,"Austin, Texas",552800,-9.1,NFusion Group,Independent
631,Red F,"Charlotte, N.C.",552000,1.0,Red F,Independent
632,Amazon Advertising* [Publicis],San Francisco,550000,27.9,Amazon Advertising* ,Publicis
633,HCB Health,"Austin, Texas",550000,37.5,HCB Health,Independent
634,Yamamoto Moss Mackenzie* [MDC Partners],Minneapolis,550000,10.0,Yamamoto Moss Mackenzie* ,MDC Partners
635,LeapFrog Interactive,"Louisville, Ky.",548500,-45.3,LeapFrog Interactive,Independent
636,Associated Integrated Marketing,"Wichita, Kan.",547700,-12.7,Associated Integrated Marketing,Independent
637,Baker Street Advertising*,San Francisco,542500,10.7,Baker Street Advertising*,Independent
638,Omelet*,Los Angeles,540000,3.4,Omelet*,Independent
639,S2 Financial Marketing,Chicago,540000,-8.5,S2 Financial Marketing,Independent
640,Hart Associates,"Maumee, Ohio",538900,0.2,Hart Associates,Independent
641,Elite SEM,New York,530000,112.0,Elite SEM,Independent
642,Suite Partners,Chicago,530000,307.7,Suite Partners,Independent
643,Winner & Associates* [Publicis (MSL Group)],Los Angeles,530000,0.0,Winner & Associates* ,Publicis (MSL Group)
644,EGC Group,"Melville, N.Y.",525000,2.9,EGC Group,Independent
645,Applicable Media,New York,520000,,Applicable Media,Independent
646,Red Bricks Media,San Francisco,520000,-13.7,Red Bricks Media,Independent
647,Catalyst Public Relations,New York,513500,12.3,Catalyst Public Relations,Independent
648,Canyon Communications,"Mesa, Ariz.",512500,11.4,Canyon Communications,Independent
649,Weintraub Advertising,St. Louis,510000,2.0,Weintraub Advertising,Independent
650,ES Advertising,Los Angeles,508700,62.0,ES Advertising,Independent
651,Mediasmith,San Francisco,500100,13.1,Mediasmith,Independent
652,AlPunto Advertising*,"Tustin, Calif.",500000,-16.7,AlPunto Advertising*,Independent
653,Being* [Omnicom (TBWA)],New York,500000,,Being* ,Omnicom (TBWA)
654,Boomerang Pharmaceutical Communications,"Montville, N.J.",500000,,Boomerang Pharmaceutical Communications,Independent
655,Brooklyn Brothers,New York,500000,22.0,Brooklyn Brothers,Independent
656,Magnani Continuum Marketing,Chicago,500000,1.0,Magnani Continuum Marketing,Independent
657,Meyocks Group*,"West Des Moines, Iowa",500000,-4.8,Meyocks Group*,Independent
658,Sullivan Perkins*,Dallas,500000,3.1,Sullivan Perkins*,Independent
659,Traction,San Francisco,500000,0.0,Traction,Independent
660,Terralever,"Tempe, Ariz.",499500,49.8,Terralever,Independent
661,Garrand,"Portland, Maine",499400,42.9,Garrand,Independent
662,ADK America [Asatsu-DK],New York,498800,21.3,ADK America ,Asatsu-DK
663,Rabinovici & Associates,"North Miami Beach, Fla.",498600,25.9,Rabinovici & Associates,Independent
664,Location3 Media,Denver,497700,31.0,Location3 Media,Independent
665,M/C/C,Dallas,497000,-1.3,M/C/C,Independent
666,Brighton Agency,St. Louis,495300,17.7,Brighton Agency,Independent
667,Aaaza,Los Angeles,495000,1.9,Aaaza,Independent
668,TargetCom* [MDC Partners],Chicago,495000,53.5,TargetCom* ,MDC Partners
669,Bandy Carroll Hellige Advertising,"Louisville, Ky.",494500,7.7,Bandy Carroll Hellige Advertising,Independent
670,Tenthwave Digital,"Melville, N.Y.",494100,60.4,Tenthwave Digital,Independent
671,1stMovement,"Pasadena, Calif.",491500,104.8,1stMovement,Independent
672,Red Door Interactive,San Diego,491000,16.3,Red Door Interactive,Independent
673,Dae Advertising,San Francisco,488900,55.7,Dae Advertising,Independent
674,Hello Design* [MDC Partners],"Culver City, Calif.",488700,11.7,Hello Design* ,MDC Partners
675,PriceWeber Marketing Communications,"Louisville, Ky.",482700,-21.2,PriceWeber Marketing Communications,Independent
676,Sanna Mattson MacLeod,"Smithtown, N.Y.",481200,30.6,Sanna Mattson MacLeod,Independent
677,EMG,"Valencia, Calif.",480000,20.5,EMG,Independent
678,Relevent* [MDC Partners],New York,480000,,Relevent* ,MDC Partners
679,Seiter & Miller,New York,480000,-7.7,Seiter & Miller,Independent
680,ESW Partners,Chicago,478600,-5.6,ESW Partners,Independent
681,R/P Marketing Public Relations,"Holland, Ohio",475000,22.1,R/P Marketing Public Relations,Independent
682,Barker/DZP,New York,470600,11.3,Barker/DZP,Independent
683,Miller Brooks,"Zionsville, Ind.",470500,29.8,Miller Brooks,Independent
684,Siboney USA* [Interpublic],"Coral Gables, Fla.",470000,0.0,Siboney USA* ,Interpublic
685,Cashman & Katz Integrated Communications,"Glastonbury, Conn.",468500,22.0,Cashman & Katz Integrated Communications,Independent
686,Red Square Agency,"Mobile, Ala.",468200,15.4,Red Square Agency,Independent
687,Mirrorball,New York,460000,2.4,Mirrorball,Independent
688,Trigger,Los Angeles,460000,29.6,Trigger,Independent
689,Nexus Direct,"Virginia Beach, Va.",457500,,Nexus Direct,Independent
690,Marca Hispanic [Marc USA],"Coconut Grove, Fla.",450100,-0.8,Marca Hispanic ,Marc USA
691,Bruce Clay,"Moorpark, Calif.",450000,13.4,Bruce Clay,Independent
692,E & M Advertising,New York,450000,,E & M Advertising,Independent
693,Fuseideas,"Somerville, Mass.",450000,50.0,Fuseideas,Independent
694,"Stiegler, Wells, Brunswick & Roth","Bethlehem, Pa.",450000,-10.0,"Stiegler, Wells, Brunswick & Roth",Independent
695,WFofR,"Richmond, Va.",450000,16.9,WFofR,Independent
696,Solomon Friedman Advertising,"Bloomfield Hills, Mich.",449200,4.0,Solomon Friedman Advertising,Independent
697,Love Communications,Salt Lake City,449100,11.8,Love Communications,Independent
698,iMarketing,"Princeton, N.J.",446100,-3.8,iMarketing,Independent
699,PanCom International*,Los Angeles,441000,-4.8,PanCom International*,Independent
700,Latin3,"Fort Lauderdale, Fla.",440000,0.0,Latin3,Independent
701,Mass Hispanic Marketing,"Doral, Fla.",437800,21.2,Mass Hispanic Marketing,Independent
702,Retail First,"Rolling Meadows, Ill.",437500,51.7,Retail First,Independent
703,Johnson Gray Advertising*,"Irvine, Calif.",434000,,Johnson Gray Advertising*,Independent
704,Hunt Adkins,Minneapolis,433700,8.0,Hunt Adkins,Independent
705,Beeby Clark & Meyler,"Irvington, N.Y.",430000,19.4,Beeby Clark & Meyler,Independent
706,Creative Civilization,San Antonio,430000,34.4,Creative Civilization,Independent
707,Gabriel deGrood Bendt,Minneapolis,430000,4.9,Gabriel deGrood Bendt,Independent
708,PM Publicidad,Atlanta,430000,13.2,PM Publicidad,Independent
709,Davis & Co.,Washington,423500,-12.5,Davis & Co.,Independent
710,Rocket XL [Vision7 International],Los Angeles,421400,29.2,Rocket XL ,Vision7 International
711,Shine Advertising Co.,"Madison, Wis.",420000,6.3,Shine Advertising Co.,Independent
712,CCFC Advertising,Chicago,414400,0.0,CCFC Advertising,Independent
713,Geppetto Group* [WPP],New York,412500,0.0,Geppetto Group* ,WPP
714,Bulldog Drummond*,San Diego,410000,0.0,Bulldog Drummond*,Independent
715,Glenn Group,"Reno, Nev.",410000,-2.4,Glenn Group,Independent
716,Hobbs/Herder Advertising,"Newport Beach, Calif.",410000,-1.2,Hobbs/Herder Advertising,Independent
717,Inventiva,San Antonio,410000,24.2,Inventiva,Independent
718,Spring O'Brien,New York,410000,-33.9,Spring O'Brien,Independent
719,Ignition Network*,Chicago,405000,5.5,Ignition Network*,Independent
720,M&C Saatchi,London,404500,-44.1,M&C Saatchi,Independent
721,Engine Company 1,San Francisco,400800,17.9,Engine Company 1,Independent
722,Two by Four,Chicago,400700,1.3,Two by Four,Independent
723,Centigrade,"Birmingham, Mich.",400000,,Centigrade,Independent
724,Spike DDB* [Omnicom (DDB)],"Brooklyn, N.Y.",400000,53.8,Spike DDB* ,Omnicom (DDB)
725,CreativeOnDemand*,"Coconut Grove, Fla.",396000,-5.7,CreativeOnDemand*,Independent
726,Zehnder Communications,New Orleans,392800,17.9,Zehnder Communications,Independent
727,Richter7,Salt Lake City,391800,18.9,Richter7,Independent
728,Matlock Advertising & Public Relations,Atlanta,391000,-5.1,Matlock Advertising & Public Relations,Independent
729,CooperKatz & Co.,New York,390900,13.7,CooperKatz & Co.,Independent
730,Copacino & Fujikado,Seattle,387300,1.7,Copacino & Fujikado,Independent
731,Darling*,New York,387000,,Darling*,Independent
732,PanaVista [D.L. Ryan Cos. (Ryan Partnership)],"Irving, Texas",386200,-23.0,PanaVista ,D.L. Ryan Cos. (Ryan Partnership)
733,Schermer,Minneapolis,382500,19.7,Schermer,Independent
734,MediaMorphosis,"Long Island City, N.Y.",382100,26.4,MediaMorphosis,Independent
735,Tiziani & Whitmyre,"Sharon, Mass.",380700,-10.5,Tiziani & Whitmyre,Independent
736,Squeaky Wheel Media,New York,380000,8.6,Squeaky Wheel Media,Independent
737,Stephan & Brady,"Madison, Wis.",380000,-14.8,Stephan & Brady,Independent
738,KD&E,New York,379800,-2.1,KD&E,Independent
739,LatinMedios.com,"Aventura, Fla.",376200,25.5,LatinMedios.com,Independent
740,Firehouse Agency,Dallas,375000,-9.9,Firehouse Agency,Independent
741,Gertrude,Chicago,375000,41.0,Gertrude,Independent
742,Orci,Los Angeles,373300,-22.6,Orci,Independent
743,Nemer Fieger*,Minneapolis,372000,43.4,Nemer Fieger*,Independent
744,Ozone Online,San Francisco,370000,4.6,Ozone Online,Independent
745,SKM Group,"Depew, N.Y.",369900,35.0,SKM Group,Independent
746,Mason*,"Bethany, Conn.",369700,1.3,Mason*,Independent
747,352 Media Group,"Newberry, Fla.",365800,-6.0,352 Media Group,Independent
748,Cultivator Advertising & Design,Denver,365100,12.1,Cultivator Advertising & Design,Independent
749,Littlefield,"Tulsa, Okla.",363700,0.7,Littlefield,Independent
750,Stratagem Healthcare Communications*,San Francisco,362500,14.7,Stratagem Healthcare Communications*,Independent
751,Perich & Partners,"Ann Arbor, Mich.",360000,12.5,Perich & Partners,Independent
752,VSBrooks Advertising,"Coral Gables, Fla.",360000,12.5,VSBrooks Advertising,Independent
753,Digiknow,Cleveland,358800,-32.4,Digiknow,Independent
754,Kilgannon,Atlanta,351300,-15.0,Kilgannon,Independent
755,Masterminds,"Egg Harbor Township, N.J.",350400,-15.5,Masterminds,Independent
756,Elevacion,Washington,350000,-2.8,Elevacion,Independent
757,Euro RSCG Worldwide Strat Farm* [Havas (Euro RSCG)],New York,350000,150.0,Euro RSCG Worldwide Strat Farm* ,Havas (Euro RSCG)
758,GRP Media,Chicago,350000,,GRP Media,Independent
759,Social Media Group,Toronto,350000,94.4,Social Media Group,Independent
760,N-tara Interactive,"Johnson City, Tenn.",346000,-1.4,N-tara Interactive,Independent
761,ME&V,"Cedar Falls, Iowa",343700,1.0,ME&V,Independent
762,Launch Agency,"Carrollton, Texas",342500,21.2,Launch Agency,Independent
763,Agent 16,New York,340000,-51.4,Agent 16,Independent
764,Alexander Marketing*,"Grand Rapids, Mich.",340000,-0.7,Alexander Marketing*,Independent
765,Gravity Media,New York,340000,,Gravity Media,Independent
766,Hoffman Agency,"San Jose, Calif.",340000,0.0,Hoffman Agency,Independent
767,"Tom, Dick & Harry Advertising",Chicago,335000,1.5,"Tom, Dick & Harry Advertising",Independent
768,Brogan Tennyson Group,Atlanta,330000,,Brogan Tennyson Group,Independent
769,Downtown Partners Chicago* [Omnicom],Chicago,330000,1.0,Downtown Partners Chicago* ,Omnicom
770,Jar Group,"Brooklyn, N.Y.",330000,6.5,Jar Group,Independent
771,Middleberg Communications,New York,330000,22.2,Middleberg Communications,Independent
772,Bradshaw Advertising,"Portland, Ore.",329000,-6.6,Bradshaw Advertising,Independent
773,LKM*,"Charlotte, N.C.",328700,17.5,LKM*,Independent
774,Robinson & Maites,Chicago,326800,36.2,Robinson & Maites,Independent
775,Porcaro Communications*,"Anchorage, Alaska",325500,,Porcaro Communications*,Independent
776,Bell Pottinger Group [Chime Communications],"Tampa, Fla.",318500,-45.0,Bell Pottinger Group ,Chime Communications
777,Nail Communications*,"Providence, R.I.",317800,2.5,Nail Communications*,Independent
778,Grafik Marketing Communications,"Alexandria, Va.",317500,-11.6,Grafik Marketing Communications,Independent
779,Underscore Marketing,New York,312800,35.4,Underscore Marketing,Independent
780,Innis Maggiore,"Canton, Ohio",311900,4.5,Innis Maggiore,Independent
781,E-storm International,San Francisco,311800,5.4,E-storm International,Independent
782,Turkel*,Miami,310000,3.3,Turkel*,Independent
783,McKee Wallwork Cleveland,"Albuquerque, N.M.",309200,9.8,McKee Wallwork Cleveland,Independent
784,Fly Communications,New York,305000,-67.1,Fly Communications,Independent
785,Michael Walters Advertising,Chicago,302000,101.3,Michael Walters Advertising,Independent
786,MDB Communications,Washington,301600,5.3,MDB Communications,Independent
787,Time Advertising,"Millbrae, Calif.",300900,-26.9,Time Advertising,Independent
788,Ad Store,New York,300000,-9.3,Ad Store,Independent
789,Agency 51,"Anaheim, Calif.",300000,50.0,Agency 51,Independent
790,Beattie McGuinness Bungay [Cheil Worldwide],New York,300000,,Beattie McGuinness Bungay ,Cheil Worldwide
791,Dojo [Grupo ABC],San Francisco,300000,,Dojo ,Grupo ABC
792,Escape Pod,Chicago,300000,50.0,Escape Pod,Independent
793,FPO Multicultural Marketing,San Antonio,300000,36.4,FPO Multicultural Marketing,Independent
794,Neighbor* [Emak Worldwide],"Santa Monica, Calif.",300000,50.0,Neighbor* ,Emak Worldwide
795,RP3 Agency,"Bethesda, Md.",300000,,RP3 Agency,Independent
796,Saeshe,Los Angeles,300000,,Saeshe,Independent
797,K. Fernandez & Associates,San Antonio,299700,-7.0,K. Fernandez & Associates,Independent
798,Glass Agency,"Sacramento, Calif.",298300,5.9,Glass Agency,Independent
799,Colman Brohan Davis,Chicago,296700,-22.9,Colman Brohan Davis,Independent
800,Asher Media,"Addison, Texas",294500,5.4,Asher Media,Independent
801,Boelter & Lincoln*,Milwaukee,294000,,Boelter & Lincoln*,Independent
802,Chemistry Communications,Pittsburgh,293100,28.5,Chemistry Communications,Independent
803,Viva Partnership,Miami,290000,0.0,Viva Partnership,Independent
804,Backe Digital Brand Marketing,"Radnor, Pa.",289800,-2.7,Backe Digital Brand Marketing,Independent
805,Holtzman Communications*,New York,280000,0.0,Holtzman Communications*,Independent
806,Brandner Communications*,"Federal Way, Wash.",279000,,Brandner Communications*,Independent
807,Mindpower,Atlanta,277200,37.0,Mindpower,Independent
808,Acropolis,"Orlando, Fla.",270000,3.8,Acropolis,Independent
809,Ventura Associates,New York,264500,0.0,Ventura Associates,Independent
810,Portent Interactive,"Tukwila, Wash.",263300,30.6,Portent Interactive,Independent
811,Meyer & Wallis,Milwaukee,262700,-7.5,Meyer & Wallis,Independent
812,U.S. Media Consulting,Miami,261500,-12.2,U.S. Media Consulting,Independent
813,RLR Advertising & Marketing*,"Pasadena, Calif.",261000,-3.3,RLR Advertising & Marketing*,Independent
814,Mad 4 Marketing,"Fort Lauderdale, Fla.",260000,,Mad 4 Marketing,Independent
815,Sensis Agency,Los Angeles,252900,-11.3,Sensis Agency,Independent
816,Crossbow Group,"Westport, Conn.",252500,12.2,Crossbow Group,Independent
817,PriMedia,"Warwick, R.I.",251100,23.3,PriMedia,Independent
818,AYDigital,New York,250000,108.3,AYDigital,Independent
819,Remerinc*,Seattle,250000,-16.7,Remerinc*,Independent
820,Renegade,New York,250000,-16.7,Renegade,Independent
821,HeadQuarters Multicultural Visioneering,San Francisco,245100,-18.3,HeadQuarters Multicultural Visioneering,Independent
822,Leopold Ketel & Partners,"Portland, Ore.",240900,-5.6,Leopold Ketel & Partners,Independent
823,Anderson Communications,Atlanta,240000,-4.0,Anderson Communications,Independent
824,KZS Advertising,"Smithtown, N.Y.",240000,0.0,KZS Advertising,Independent
825,Creative Department,Cincinnati,238400,-24.9,Creative Department,Independent
826,LaGrant Communications,Los Angeles,238000,-0.3,LaGrant Communications,Independent
827,Submit Express,"Burbank, Calif.",237500,-23.4,Submit Express,Independent
828,Munn Rabot*,New York,234000,-13.8,Munn Rabot*,Independent
829,Freshbrick*,"Holbrook, N.Y.",232500,,Freshbrick*,Independent
830,Shaw Co.,St. Louis,230000,35.3,Shaw Co.,Independent
831,Walz Tetrick Advertising,"Mission, Kan.",226100,0.1,Walz Tetrick Advertising,Independent
832,GCG Marketing,"Fort Worth, Texas",225200,-46.5,GCG Marketing,Independent
833,CTI Media*,Atlanta,224900,11.3,CTI Media*,Independent
834,Blanchard Schaefer Advertising & Public Relations,"Fort Worth, Texas",220000,10.5,Blanchard Schaefer Advertising & Public Relations,Independent
835,Plan C Agency,Los Angeles,220000,74.6,Plan C Agency,Independent
836,Walker Sands Communications,Chicago,220000,10.0,Walker Sands Communications,Independent
837,Rotter Group*,"Laguna Beach, Calif.",216000,,Rotter Group*,Independent
838,"Catalano, Lellos & Silverstein",New York,210000,-12.5,"Catalano, Lellos & Silverstein",Independent
839,Fusion B2B,"Naperville, Ill.",210000,11.0,Fusion B2B,Independent
840,Richards/Carlberg [Richards Group],Houston,210000,-8.7,Richards/Carlberg ,Richards Group
841,Thunder Tech,Cleveland,210000,16.7,Thunder Tech,Independent
842,Coates Kokes,"Portland, Ore.",208500,7.8,Coates Kokes,Independent
843,Goda Advertising,"Inverness, Ill.",200300,52.8,Goda Advertising,Independent
844,Borenstein Group,"Reston, Va.",200000,-4.8,Borenstein Group,Independent
845,CHI & Partners* [WPP],London/New York,200000,42.9,CHI & Partners* ,WPP
846,Glyphix Advertising*,"West Hills, Calif.",200000,0.0,Glyphix Advertising*,Independent
847,Villing & Co.,"South Bend, Ind.",196500,10.0,Villing & Co.,Independent
848,Truth Agency,"Santa Ana, Calif.",193400,53.5,Truth Agency,Independent
849,Freebairn & Co.,Atlanta,190000,-17.4,Freebairn & Co.,Independent
850,Tipton & Maglione,"Great Neck, N.Y.",190000,-7.2,Tipton & Maglione,Independent
851,Siddall,"Richmond, Va.",188200,0.4,Siddall,Independent
852,Bandujo Advertising & Design*,New York,186000,,Bandujo Advertising & Design*,Independent
853,Robinson Radio*,"Glen Allen, Va.",186000,,Robinson Radio*,Independent
854,Trumpet,New Orleans,186000,13.7,Trumpet,Independent
855,Martz Agency*,"Scottsdale, Ariz.",174000,-6.3,Martz Agency*,Independent
856,CCT Advertising,Denver,174000,27.1,CCT Advertising,Independent
857,TotalCom*,"Tuscaloosa, Ala.",170500,0.8,TotalCom*,Independent
858,Penny/Ohlmann/Neiman,"Dayton, Ohio",169100,-10.0,Penny/Ohlmann/Neiman,Independent
859,Red7e,"Louisville, Ky.",166800,-25.9,Red7e,Independent
860,CGSM,"Wilton, Conn.",161000,18.8,CGSM,Independent
861,Turbine Boost*,"Southport, Conn.",155500,-8.8,Turbine Boost*,Independent
862,Foster Marketing Communications,"Lafayette, La.",154400,-5.1,Foster Marketing Communications,Independent
863,Lortz Direct Marketing,"Omaha, Neb.",152600,-8.9,Lortz Direct Marketing,Independent
864,BrandForce/KLM,San Francisco,150000,-83.1,BrandForce/KLM,Independent
865,Grok,New York,150000,87.5,Grok,Independent
866,Integrity Corporation,St. Louis,150000,36.4,Integrity Corporation,Independent
867,LiveAreaLabs,Seattle,150000,328.6,LiveAreaLabs,Independent
868,Touchdown Media,"Metuchen, N.J.",150000,15.4,Touchdown Media,Independent
869,Vizeum* [Aegis Group],New York,150000,,Vizeum* ,Aegis Group
870,"Latorra, Paul & McCann Advertising","Syracuse, N.Y.",147900,-37.8,"Latorra, Paul & McCann Advertising",Independent
871,Makin' It Work Pronto*,"Winston-Salem, N.C.",144000,,Makin' It Work Pronto*,Independent
872,ASB Communications,New York,140000,7.7,ASB Communications,Independent
873,Emerge Interactive,"Portland, Ore.",140000,71.4,Emerge Interactive,Independent
874,Emerging Marketing,"Columbus, Ohio",140000,16.7,Emerging Marketing,Independent
875,Ideal Promotions,Chicago,140000,0.0,Ideal Promotions,Independent
876,Jones Advertising,Seattle,140000,66.7,Jones Advertising,Independent
877,Turnpost,"Omaha, Neb.",140000,1.4,Turnpost,Independent
878,Goodman Marketing Partners,"San Rafael, Calif.",132500,-7.1,Goodman Marketing Partners,Independent
879,Arends*,"Batavia, Ill.",132000,,Arends*,Independent
880,ScreenPlay InterActive,"Clark, N.J.",130000,,ScreenPlay InterActive,Independent
881,Marquardt & Roche and Partners,"Stamford, Conn.",127700,16.4,Marquardt & Roche and Partners,Independent
882,Mutt Industries,"Portland, Ore.",125500,70.7,Mutt Industries,Independent
883,N&A Advertising,Atlanta,125000,0.0,N&A Advertising,Independent
884,Imulus,"Boulder, Colo.",124000,50.3,Imulus,Independent
885,Hogan Co.,"Knoxville, Tenn.",120000,33.3,Hogan Co.,Independent
886,Vizion Interactive*,"Clearwater Beach, Fla.",120000,14.3,Vizion Interactive*,Independent
887,Mandala,"Bend, Ore.",113400,9.4,Mandala,Independent
888,Huntsinger & Jeffer,"Richmond, Va.",110000,-9.0,Huntsinger & Jeffer,Independent
889,LevelTen Interactive,Dallas,110000,-21.4,LevelTen Interactive,Independent
890,Ten Advertising*,Los Angeles,110000,-0.1,Ten Advertising*,Independent
891,T.D. Wang Advertising Group,Seattle,92100,232.5,T.D. Wang Advertising Group,Independent
892,Lalich Resources,"Grant Park, Ill.",90800,0.2,Lalich Resources,Independent
893,Spitfire Interactive*,"Westport, Conn.",90800,,Spitfire Interactive*,Independent
894,Hydrogen Advertising,Seattle,88700,-21.4,Hydrogen Advertising,Independent
895,White Good,"Lancaster, Pa.",87600,-53.1,White Good,Independent
896,WalkerTek Interactive Marketing,"Fairfield, N.J.",85700,-21.6,WalkerTek Interactive Marketing,Independent
897,Kinzie & Green,"Wausau, Wis.",73100,-22.6,Kinzie & Green,Independent
898,Doug Shouse Marketing*,"Winston-Salem, N.C.",72000,,Doug Shouse Marketing*,Independent
899,Beyond Total Branding,Miami,70800,9.4,Beyond Total Branding,Independent
900,ENA Healthcare Communications,"Fair Haven, N.J.",70000,0.0,ENA Healthcare Communications,Independent
901,Mobext* [Havas (Havas Media)],Boston,68400,3.7,Mobext* ,Havas (Havas Media)
902,Flying A Media*,"Sausalito, Calif.",62000,,Flying A Media*,Independent
903,I Imagine Studio*,"Evanston, Ill.",62000,,I Imagine Studio*,Independent
904,Barbeau-Hutchings Advertising,"Shelton, Conn.",60000,20.0,Barbeau-Hutchings Advertising,Independent
905,Mighty Fudge Studios,"Boulder, Colo.",60000,50.0,Mighty Fudge Studios,Independent
906,.Com Marketing,"Winter Park, Fla.",57000,16.4,.Com Marketing,Independent
907,Condon & Root,"Barrington, Ill.",55000,-69.4,Condon & Root,Independent
908,LP&G,"Tucson, Ariz.",50100,-14.9,LP&G,Independent
909,Tri-State Advertising Co.,"Warsaw, Ind.",44900,-12.3,Tri-State Advertising Co.,Independent
910,Griff/SMC Marketing Communications,"Boulder, Colo.",35000,-30.0,Griff/SMC Marketing Communications,Independent
911,Icube-New York,New York,35000,0.0,Icube-New York,Independent
912,:30 Segundos,New York,34000,41.7,:30 Segundos,Independent
913,Hudson Media Services,New York,31000,93.8,Hudson Media Services,Independent
914,Bluberries Advertising,"Garfield, N.J.",25000,,Bluberries Advertising,Independent
915,Dirigo Agency,"Rockville, Md.",25000,150.0,Dirigo Agency,Independent
916,Jackie Zambrano,"Doral, Fla.",25000,,Jackie Zambrano,Independent
