,AGENCY-COMPANY,HEADQUARTERS,2011-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
662,Baker Street Advertising*,San Francisco,5425000,0.0,Baker Street Advertising,Independent
663,Ymarketing,"Costa Mesa, Calif.",5422000,97.4,Ymarketing,Independent
664,Grafik Marketing Communications,"Alexandria, Va.",5400000,70.1,Grafik Marketing Communications,Independent
665,Magnani Continuum Marketing,Chicago,5300000,6.0,Magnani Continuum Marketing,Independent
666,Sensis Agency,Los Angeles,5291000,109.2,Sensis Agency,Independent
667,Being* [Omnicom],New York,5274000,5.5,Being ,Omnicom
668,Retail First,"Rolling Meadows, Ill.",5238000,19.7,Retail First,Independent
669,Miller Brooks,"Zionsville, Ind.",5236000,11.3,Miller Brooks,Independent
670,Bandy Carroll Hellige,"Louisville, Ky.",5233000,5.8,Bandy Carroll Hellige,Independent
671,RP3 Agency,"Bethesda, Md.",5205000,65.2,RP3 Agency,Independent
672,352 Media Group,"Newberry, Fla.",5203000,43.1,352 Media Group,Independent
673,1stMovement,"Pasadena, Calif.",5200000,5.8,1stMovement,Independent
674,Red Bricks Media*,San Francisco,5200000,0.0,Red Bricks Media,Independent
675,Trigger*,Los Angeles,5200000,13.0,Trigger,Independent
676,Barton F. Graf 9000,New York,5200000,,Barton F. Graf 9000,Independent
677,KraftWorks NYC*,New York,5198000,-10.0,KraftWorks NYC,Independent
678,ADK America [Asatsu-DK],New York,5165000,3.5,ADK America ,Asatsu-DK
679,Shine United,"Madison, Wis.",5150000,22.6,Shine United,Independent
680,Barker/DZP,New York,5136000,9.1,Barker/DZP,Independent
681,Tocquigny,"Austin, Texas",5100000,-23.9,Tocquigny,Independent
682,Cashman & Katz Integrated Communications,"Glastonbury, Conn.",5065000,8.1,Cashman & Katz Integrated Communications,Independent
683,Underscore Marketing,New York,5037000,61.0,Underscore Marketing,Independent
684,Zehnder,New Orleans,5033000,28.1,Zehnder,Independent
685,ESW Partners,Chicago,5029000,5.1,ESW Partners,Independent
686,Spike DDB* [Omnicom],"Brooklyn, N.Y.",5000000,100.0,Spike DDB ,Omnicom
687,Hybrid Design,San Francisco,5000000,25.0,Hybrid Design,Independent
688,Mile 9 Agency,"Calabasas, Calif.",5000000,33.3,Mile 9 Agency,Independent
689,AlPunto Advertising*,"Tustin, Calif.",5000000,0.0,AlPunto Advertising,Independent
690,Latin3,"Fort Lauderdale, Fla.",5000000,13.6,Latin3,Independent
691,Fly Communications*,New York,5000000,63.9,Fly Communications,Independent
692,Epic Media Group,"El Segundo, Calif.",5000000,0.0,Epic Media Group,Independent
693,Alexander Marketing,"Grand Rapids, Mich.",5000000,47.1,Alexander Marketing,Independent
694,Moses Anshell,Phoenix,5000000,-28.6,Moses Anshell,Independent
695,Beeby Clark & Meyler,"Irvington, N.Y.",5000000,16.3,Beeby Clark & Meyler,Independent
696,Omelet*,Los Angeles,4950000,10.0,Omelet,Independent
697,Renavatio Healthcare Communications*,"Newtown, Pa.",4938000,20.4,Renavatio Healthcare Communications,Independent
698,Seiter & Miller,New York,4900000,-2.0,Seiter & Miller,Independent
699,Public Communications,Chicago,4900000,-7.5,Public Communications,Independent
700,Dae Advertising,San Francisco,4892000,0.1,Dae Advertising,Independent
701,Dojo [Grupo ABC],San Francisco,4831000,61.0,Dojo ,Grupo ABC
702,GreenRubino*,Seattle,4807000,-13.4,GreenRubino,Independent
703,Orci,"Santa Monica, Calif.",4800000,28.6,Orci,Independent
704,S2 Financial Marketing,Chicago,4800000,-11.1,S2 Financial Marketing,Independent
705,Richter7,Salt Lake City,4800000,23.1,Richter7,Independent
706,TDA Boulder,"Boulder, Colo.",4773000,25.0,TDA Boulder,Independent
707,Terralever,"Tempe, Ariz.",4759000,31.5,Terralever,Independent
708,Marca Hispanic [Marc USA],"Coconut Grove, Fla.",4726000,5.0,Marca Hispanic ,Marc USA
709,R/P Marketing Public Relations,"Holland, Ohio",4726000,-0.5,R/P Marketing Public Relations,Independent
710,LatinSphere,"Long Beach, Calif.",4719000,-30.8,LatinSphere,Independent
711,Morsekode,Minneapolis,4700000,88.0,Morsekode,Independent
712,KD&E,New York,4685000,23.3,KD&E,Independent
713,Fixation Marketing,"Bethesda, Md.",4654000,15.7,Fixation Marketing,Independent
714,SMM Advertising,"Smithtown, N.Y.",4648000,-3.4,SMM Advertising,Independent
715,MediaMorphosis,"Long Island City, N.Y.",4626000,21.1,MediaMorphosis,Independent
716,Hispanic Group,Miami,4608000,27.2,Hispanic Group,Independent
717,Garrand,"Portland, Maine",4592000,-8.0,Garrand,Independent
718,SKM Group,"Depew, N.Y.",4563000,23.4,SKM Group,Independent
719,Spring Creek Group* [Interpublic],Seattle,4515000,,Spring Creek Group ,Interpublic
720,Weintraub Advertising,St. Louis,4500000,-11.8,Weintraub Advertising,Independent
721,Bruce Clay*,"Moorpark, Calif.",4500000,0.0,Bruce Clay,Independent
722,Real Integrated*,"Bloomfield Hills, Mich.",4490000,-0.1,Real Integrated,Independent
723,Love Communications*,Salt Lake City,4490000,0.0,Love Communications,Independent
724,Mediasmith,San Francisco,4428000,0.7,Mediasmith,Independent
725,Vox Collective,New York,4415000,-39.1,Vox Collective,Independent
726,Glenn Group,"Reno, Nev.",4400000,7.3,Glenn Group,Independent
727,Mass Hispanic Marketing,"Doral, Fla.",4376000,0.0,Mass Hispanic Marketing,Independent
728,FingerPaint Marketing,"Saratoga Springs, N.Y.",4318000,33.0,FingerPaint Marketing,Independent
729,M/C/C,Dallas,4311000,-13.3,M/C/C,Independent
730,GdB,Minneapolis,4300000,0.0,GdB,Independent
731,Masterminds,"Egg Harbor Township, N.J.",4297000,22.6,Masterminds,Independent
732,Tender Creative*,New York,4230000,11.9,Tender Creative,Independent
733,Social Media Group,Toronto,4200000,20.0,Social Media Group,Independent
734,Bodden Partners,New York,4179000,-55.0,Bodden Partners,Independent
735,Two by Four,Chicago,4139000,3.3,Two by Four,Independent
736,CreativeOnDemand*,"Coconut Grove, Fla.",4107000,3.7,CreativeOnDemand,Independent
737,Bulldog Drummond*,San Diego,4100000,0.0,Bulldog Drummond,Independent
738,Siboney USA* [Interpublic],"Coral Gables, Fla.",4100000,2.5,Siboney USA ,Interpublic
739,Rabinovici & Associates,"North Miami Beach, Fla.",4095000,-17.9,Rabinovici & Associates,Independent
740,Davis & Co.*,Washington,4094000,-3.3,Davis & Co.,Independent
741,CooperKatz & Co.,New York,4060000,3.9,CooperKatz & Co.,Independent
742,Escape Pod,Chicago,4000000,33.3,Escape Pod,Independent
743,CHI & Partners* [WPP],London/New York,4000000,100.0,CHI & Partners ,WPP
744,Elite SEM,New York,4000000,33.3,Elite SEM,Independent
745,Brooklyn Brothers,New York,4000000,17.6,Brooklyn Brothers,Independent
746,GRP Media,Chicago,4000000,14.3,GRP Media,Independent
747,Saeshe,Los Angeles,4000000,33.3,Saeshe,Independent
748,Gertrude,Chicago,4000000,6.7,Gertrude,Independent
749,Johnson Gray Advertising*,"Irvine, Calif.",4000000,-7.8,Johnson Gray Advertising,Independent
750,Tiziani & Whitmyre,"Sharon, Mass.",3990000,4.8,Tiziani & Whitmyre,Independent
751,Copacino & Fujikado,Seattle,3970000,2.5,Copacino & Fujikado,Independent
752,Canyon Communications,"Mesa, Ariz.",3904000,,Canyon Communications,Independent
753,Robinson & Maites*,Chicago,3903000,19.4,Robinson & Maites,Independent
754,Launch Agency,"Carrollton, Texas",3850000,12.4,Launch Agency,Independent
755,TargetCom* [MDC Partners],Chicago,3843000,-22.4,TargetCom ,MDC Partners
756,LKM,"Charlotte, N.C.",3818000,35.6,LKM,Independent
757,Wexley School for Girls,Seattle,3800000,52.0,Wexley School for Girls,Independent
758,ME&V,"Cedar Falls, Iowa",3767000,9.6,ME&V,Independent
759,Jar Group,"Brooklyn, N.Y.",3750000,29.3,Jar Group,Independent
760,Travers Collins & Co.,"Buffalo, N.Y.",3660000,-35.0,Travers Collins & Co.,Independent
761,Muse Communications,"Culver City, Calif.",3654000,34.4,Muse Communications,Independent
762,Cultivator Advertising & Design*,Denver,3650000,0.0,Cultivator Advertising & Design,Independent
763,Stratagem Healthcare Communications*,San Francisco,3625000,0.0,Stratagem Healthcare Communications,Independent
764,Stephan & Brady,"Madison, Wis.",3617000,-4.8,Stephan & Brady,Independent
765,Sullivan Perkins*,Dallas,3600000,0.0,Sullivan Perkins,Independent
766,Spring O'Brien,New York,3600000,-12.2,Spring O'Brien,Independent
767,Curiosity,Cincinnati,3541000,46.7,Curiosity,Independent
768,Firehouse Agency,Dallas,3501000,-5.7,Firehouse Agency,Independent
769,Nail Communications,"Providence, R.I.",3500000,25.0,Nail Communications,Independent
770,Agent 16,New York,3500000,2.9,Agent 16,Independent
771,FoodMinds,Chicago,3483000,-38.3,FoodMinds,Independent
772,"Stiegler, Wells, Brunswick & Roth*","Bethlehem, Pa.",3480000,-4.9,"Stiegler, Wells, Brunswick & Roth",Independent
773,Backe Digital Brand Marketing,"Radnor, Pa.",3471000,19.8,Backe Digital Brand Marketing,Independent
774,Associated Integrated Marketing*,"Wichita, Kan.",3420000,-6.6,Associated Integrated Marketing,Independent
775,Littlefield Brand Development,"Tulsa, Okla.",3404000,-6.4,Littlefield Brand Development,Independent
776,Portent,Seattle,3400000,36.0,Portent,Independent
777,"Tom, Dick & Harry Advertising",Chicago,3374000,0.7,"Tom, Dick & Harry Advertising",Independent
778,Glass Agency,"Sacramento, Calif.",3340000,9.1,Glass Agency,Independent
779,Matlock Advertising & Public Relations,Atlanta,3329000,-14.9,Matlock Advertising & Public Relations,Independent
780,Bradshaw Advertising,"Portland, Ore.",3329000,1.2,Bradshaw Advertising,Independent
781,LatinMedios.com,"Aventura, Fla.",3324000,-11.6,LatinMedios.com,Independent
782,Mindpower,Atlanta,3322000,19.8,Mindpower,Independent
783,Kilgannon*,Atlanta,3310000,-5.8,Kilgannon,Independent
784,PanaVista [Hyper Marketing],"Irving, Texas",3304000,-10.3,PanaVista ,Hyper Marketing
785,N-tara Interactive,"Johnson City, Tenn.",3300000,-4.6,N-tara Interactive,Independent
786,Brogan Tennyson Group,"Dayton, N.J.",3300000,0.0,Brogan Tennyson Group,Independent
787,Mutt Industries,"Portland, Ore.",3213000,156.0,Mutt Industries,Independent
788,Dotbox* [MDC Partners],New York,3200000,52.4,Dotbox ,MDC Partners
789,CBD Marketing,Chicago,3200000,7.9,CBD Marketing,Independent
790,Turkel,Miami,3200000,-11.1,Turkel,Independent
791,PanCom International,Los Angeles,3200000,,PanCom International,Independent
792,AY Digital,New York,3180000,27.2,AY Digital,Independent
793,MDB Communications,Washington,3164000,4.9,MDB Communications,Independent
794,Camp & King*,San Francisco,3150000,,Camp & King,Independent
795,Perich & Partners*,"Ann Arbor, Mich.",3120000,-13.3,Perich & Partners,Independent
796,LiveAreaLabs,Seattle,3100000,106.7,LiveAreaLabs,Independent
797,Grok,New York,3100000,55.0,Grok,Independent
798,Inventiva,San Antonio,3100000,-24.4,Inventiva,Independent
799,U.S. Media Consulting*,Miami,3057000,16.9,U.S. Media Consulting,Independent
800,Middleberg Communications,New York,3050000,-7.6,Middleberg Communications,Independent
801,Michael Walters Advertising*,Chicago,3020000,0.0,Michael Walters Advertising,Independent
802,McKee Wallwork Cleveland,"Albuquerque, N.M.",3012000,-2.6,McKee Wallwork Cleveland,Independent
803,Joule* [WPP],London,3000000,100.0,Joule ,WPP
804,Innis Maggiore,"Canton, Ohio",2979000,-4.5,Innis Maggiore,Independent
805,Hoffman Agency,"San Jose, Calif.",2964000,-12.8,Hoffman Agency,Independent
806,LaGrant Communications,Los Angeles,2949000,42.1,LaGrant Communications,Independent
807,Munn Rabot,New York,2917000,12.7,Munn Rabot,Independent
808,Gate6,Phoenix,2903000,52.2,Gate6,Independent
809,Asher Media,"Addison, Texas",2900000,-1.5,Asher Media,Independent
810,K. Fernandez & Associates,San Antonio,2891000,-3.5,K. Fernandez & Associates,Independent
811,Brandner Communications,"Federal Way, Wash.",2844000,2.0,Brandner Communications,Independent
812,Remerinc*,Seattle,2833000,13.3,Remerinc,Independent
813,Chemistry Communications,Pittsburgh,2826000,-3.6,Chemistry Communications,Independent
814,Davis Harrison Dion,Chicago,2822000,5.0,Davis Harrison Dion,Independent
815,Schermer,Minneapolis,2800000,-27.3,Schermer,Independent
816,Ventura Associates,New York,2798000,5.8,Ventura Associates,Independent
817,KZS Advertising,"Smithtown, N.Y.",2750000,14.6,KZS Advertising,Independent
818,Walz Tetrick Advertising,"Mission, Kan.",2729000,20.7,Walz Tetrick Advertising,Independent
819,Plan C Agency,Los Angeles,2700000,22.7,Plan C Agency,Independent
820,Nemer Fieger,Minneapolis,2652000,-23.0,Nemer Fieger,Independent
821,Bell Pottinger Group [Chime Communications],"Tampa, Fla.",2633000,-17.3,Bell Pottinger Group ,Chime Communications
822,Roth Partners,"Mamaroneck, N.Y.",2585000,182.5,Roth Partners,Independent
823,Allied Media Corp.,"McLean, Va.",2500000,,Allied Media Corp.,Independent
824,Schaefer Advertising*,"Fort Worth, Texas",2470000,12.3,Schaefer Advertising,Independent
825,Sub Rosa*,New York,2430000,21.5,Sub Rosa,Independent
826,MarketingLab,Minneapolis,2427000,-24.0,MarketingLab,Independent
827,Meyer & Wallis,Milwaukee,2425000,-7.7,Meyer & Wallis,Independent
828,LimeGreen,Chicago,2404000,-9.2,LimeGreen,Independent
829,Leopold Ketel & Partners*,"Portland, Ore.",2400000,-0.4,Leopold Ketel & Partners,Independent
830,Dynamit,"Columbus, Ohio",2400000,71.4,Dynamit,Independent
831,Walker Sands Communications,Chicago,2400000,9.1,Walker Sands Communications,Independent
832,Submit Express*,"Burbank, Calif.",2375000,0.0,Submit Express,Independent
833,CTI Media*,Atlanta,2374000,5.6,CTI Media,Independent
834,Thunder Tech*,Cleveland,2338000,11.3,Thunder Tech,Independent
835,VSBrooks Advertising,"Coral Gables, Fla.",2300000,-36.1,VSBrooks Advertising,Independent
836,Richards/Carlberg [Richards Group],Houston,2300000,9.5,Richards/Carlberg ,Richards Group
837,ASB Communications,New York,2300000,64.3,ASB Communications,Independent
838,Siddall,"Richmond, Va.",2290000,21.7,Siddall,Independent
839,Creative Department,Cincinnati,2285000,-4.1,Creative Department,Independent
840,Mason,"Bethany, Conn.",2267000,23.7,Mason,Independent
841,Crossbow Group,"Westport, Conn.",2250000,-10.9,Crossbow Group,Independent
842,Shaw Co.*,St. Louis,2204000,-4.2,Shaw Co.,Independent
843,Hobbs/Herder Advertising,"Newport Beach, Calif.",2200000,-46.3,Hobbs/Herder Advertising,Independent
844,GCG Marketing*,"Fort Worth, Texas",2200000,-2.3,GCG Marketing,Independent
845,Go Local,"Overland Park, Kan.",2178000,,Go Local,Independent
846,Steak* [Dentsu],London,2173000,69.1,Steak ,Dentsu
847,Rosie Labs,New York,2100000,162.5,Rosie Labs,Independent
848,Anderson Communications,Atlanta,2100000,-12.5,Anderson Communications,Independent
849,Coates Kokes,"Portland, Ore.",2079000,-0.3,Coates Kokes,Independent
850,Truth Agency,"Santa Ana, Calif.",2034000,5.2,Truth Agency,Independent
851,Clear Agency,"St. Petersburg, Fla.",2027000,-21.1,Clear Agency,Independent
852,Archibald Ingall Stretton* [Havas],London,2023000,,Archibald Ingall Stretton ,Havas
853,Glyphix Advertising*,"West Hills, Calif.",2000000,0.0,Glyphix Advertising,Independent
854,Borenstein Group,"Fairfax, Va.",2000000,0.0,Borenstein Group,Independent
855,Neighbor,"Santa Monica, Calif.",2000000,11.1,Neighbor,Independent
856,Porcaro Communications,"Anchorage, Alaska",2000000,-9.1,Porcaro Communications,Independent
857,Fusion B2B,"Naperville, Ill.",1986000,-5.4,Fusion B2B,Independent
858,Vizeum* [Aegis Group],New York,1950000,30.0,Vizeum ,Aegis Group
859,Red7e,"Louisville, Ky.",1909000,14.4,Red7e,Independent
860,Goodman Marketing Partners,"San Rafael, Calif.",1905000,43.8,Goodman Marketing Partners,Independent
861,Villing & Co.*,"South Bend, Ind.",1895000,-3.6,Villing & Co.,Independent
862,BrandForce/KLM,San Francisco,1800000,20.0,BrandForce/KLM,Independent
863,Goda Advertising,"Inverness, Ill.",1800000,-10.0,Goda Advertising,Independent
864,Martz Agency*,"Scottsdale, Ariz.",1800000,3.4,Martz Agency,Independent
865,Tipton & Maglione,"Great Neck, N.Y.",1750000,-7.9,Tipton & Maglione,Independent
866,Freebairn & Co.,Atlanta,1725000,-9.2,Freebairn & Co.,Independent
867,"Latorra, Paul & McCann Advertising","Syracuse, N.Y.",1701000,15.0,"Latorra, Paul & McCann Advertising",Independent
868,Ohlmann Group*,"Dayton, Ohio",1700000,0.5,Ohlmann Group,Independent
869,Renegade,New York,1700000,-32.0,Renegade,Independent
870,Stoltz Marketing Group,"Boise, Idaho",1700000,,Stoltz Marketing Group,Independent
871,Meers Advertising,"Kansas City, Mo.",1663000,55.5,Meers Advertising,Independent
872,Time Advertising*,"Millbrae, Calif.",1550000,0.0,Time Advertising,Independent
873,Jones Advertising,Seattle,1500000,0.0,Jones Advertising,Independent
874,Demi & Cooper,"Elgin, Ill.",1500000,36.4,Demi & Cooper,Independent
875,Ideal Promotions,Chicago,1500000,7.1,Ideal Promotions,Independent
876,Trumpet,New Orleans,1462000,-21.4,Trumpet,Independent
877,Makin' It Work Pronto*,"Winston-Salem, N.C.",1440000,0.0,Makin' It Work Pronto,Independent
878,OneWorld Communications,San Francisco,1428000,0.7,OneWorld Communications,Independent
879,Hanapin Marketing,"Bloomington, Ind.",1415000,14.7,Hanapin Marketing,Independent
880,TotalCom*,"Tuscaloosa, Ala.",1380000,4.5,TotalCom,Independent
881,Marquardt & Roche and Partners,"Stamford, Conn.",1320000,3.4,Marquardt & Roche and Partners,Independent
882,Huntsinger & Jeffer,"Richmond, Va.",1313000,19.3,Huntsinger & Jeffer,Independent
883,Oink Ink,New York,1300000,-7.1,Oink Ink,Independent
884,Blue Interactive Agency,"Fort Lauderdale, Fla.",1300000,18.2,Blue Interactive Agency,Independent
885,Hydrogen Advertising,Seattle,1298000,46.4,Hydrogen Advertising,Independent
886,Lortz Direct Marketing,Omaha,1292000,-15.3,Lortz Direct Marketing,Independent
887,Mandala,"Bend, Ore.",1292000,13.9,Mandala,Independent
888,Brand Arc*,Los Angeles,1260000,20.0,Brand Arc,Independent
889,Emerging Marketing,"Columbus, Ohio",1260000,12.9,Emerging Marketing,Independent
890,Touchdown Media,"Metuchen, N.J.",1250000,-16.7,Touchdown Media,Independent
891,N&A Advertising,Atlanta,1250000,0.0,N&A Advertising,Independent
892,Steel Branding,"Austin, Texas",1219000,20.3,Steel Branding,Independent
893,ScreenPlay InterActive*,"Clark, N.J.",1200000,-7.7,ScreenPlay InterActive,Independent
894,Sid Lee,Montreal,1116000,,Sid Lee,Independent
895,T.D. Wang Advertising Group,Seattle,1108000,20.3,T.D. Wang Advertising Group,Independent
896,J-U Carter,"San Clemente, Calif.",1100000,10.0,J-U Carter,Independent
897,Object DC,"Vienna, Va.",1064000,-46.3,Object DC,Independent
898,FPO Marketing*,San Antonio,1008000,8.3,FPO Marketing,Independent
899,White Good,"Lancaster, Pa.",972000,11.0,White Good,Independent
900,Beyond Total Branding,Miami,950000,35.7,Beyond Total Branding,Independent
901,Kinzie & Green,"Wausau, Wis.",829000,13.4,Kinzie & Green,Independent
902,LP&G,"Tucson, Ariz.",818000,63.1,LP&G,Independent
903,I Imagine Studio*,"Evanston, Ill.",775000,25.0,I Imagine Studio,Independent
904,Spitfire Interactive*,"Westport, Conn.",775000,7.6,Spitfire Interactive,Independent
905,CGSM,"Wilton, Conn.",760000,-52.8,CGSM,Independent
906,WalkerTek Interactive Marketing,"Fairfield, N.J.",609000,-28.9,WalkerTek Interactive Marketing,Independent
907,ENA Healthcare Communications,"Fair Haven, N.J.",600000,-14.3,ENA Healthcare Communications,Independent
908,Condon & Root,"Barrington, Ill.",550000,0.0,Condon & Root,Independent
909,Tri-State Advertising Co.,"Warsaw, Ind.",522000,16.1,Tri-State Advertising Co.,Independent
910,Mighty Fudge Studios,"Boulder, Colo.",400000,-33.3,Mighty Fudge Studios,Independent
911,Hudson Media Services,New York,325000,4.8,Hudson Media Services,Independent
912,Dirigo Agency,"Rockville, Md.",250000,0.0,Dirigo Agency,Independent
