,AGENCY-COMPANY,HEADQUARTERS,2014-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
326,Haworth Marketing & Media*,Minneapolis,2247500,3.6,Haworth Marketing & Media*,Independent
327,MV42* [Publicis],New York,2244400,16.0,MV42* ,Publicis
328,Kern* [Omnicom],"Woodland Hills, Calif.",2237000,3.5,Kern* ,Omnicom
329,Osborn Barr,St. Louis,2224600,1.2,Osborn Barr,Independent
330,Avrett Free Ginsberg* [Interpublic],New York,2219900,0.0,Avrett Free Ginsberg* ,Interpublic
331,John McNeil Studio,"Berkeley, Calif.",2205800,55.1,John McNeil Studio,Independent
332,Laird & Partners* [MDC Partners],New York,2192700,1.6,Laird & Partners* ,MDC Partners
333,Blitz,"Santa Monica, Calif.",2189800,10.6,Blitz,Independent
334,RevHealth*,"Morristown, N.J.",2184800,17.9,RevHealth*,Independent
335,Barbarian Group [Cheil Worldwide],New York,2177200,23.5,Barbarian Group ,Cheil Worldwide
336,Entree Health New York* [Omnicom],New York,2177200,0.0,Entree Health New York* ,Omnicom
337,Legacy Marketing Partners,Chicago,2174400,14.9,Legacy Marketing Partners,Independent
338,Red Interactive Agency*,"Santa Monica, Calif.",2173800,14.6,Red Interactive Agency*,Independent
339,Scoppechio,"Louisville, Ky.",2172200,11.7,Scoppechio,Independent
340,Taylor,New York,2170000,2.8,Taylor,Independent
341,The Search Agency*,Los Angeles,2156300,-1.2,The Search Agency*,Independent
342,Gotham Beauty* [Interpublic],New York,2155600,-9.0,Gotham Beauty* ,Interpublic
343,Connelly Partners,Boston,2154800,2.6,Connelly Partners,Independent
344,Peter A. Mayer Advertising,New Orleans,2137500,-15.9,Peter A. Mayer Advertising,Independent
345,Closerlook*,Chicago,2136800,27.6,Closerlook*,Independent
346,Dieste* [Omnicom],Dallas,2125000,3.6,Dieste* ,Omnicom
347,Walton Isaacson,"Culver City, Calif.",2102200,8.4,Walton Isaacson,Independent
348,Sigma Group,"Upper Saddle River, N.J.",2100000,7.7,Sigma Group,Independent
349,Images USA,Atlanta,2100000,0.0,Images USA,Independent
350,LLNS* [Omnicom],New York,2090000,10.0,LLNS* ,Omnicom
351,Vitro* [MDC Partners],San Diego,2090000,0.0,Vitro* ,MDC Partners
352,Roberts & Langer DDB* [Omnicom],New York,2085100,4.3,Roberts & Langer DDB* ,Omnicom
353,Marcus Thomas,Cleveland,2082000,14.7,Marcus Thomas,Independent
354,Racepoint Global,Boston,2054700,18.3,Racepoint Global,Independent
355,Elite SEM*,New York,2040000,47.8,Elite SEM*,Independent
356,Fingerpaint,"Saratoga Springs, N.Y.",2034600,7.7,Fingerpaint,Independent
357,Hunter Public Relations* [MDC Partners],New York,2025000,10.0,Hunter Public Relations* ,MDC Partners
358,Heartbeat Ideas* [Publicis],New York,2000000,0.0,Heartbeat Ideas* ,Publicis
359,Razorfish Health* [Publicis],New York,2000000,0.0,Razorfish Health* ,Publicis
360,Flashpoint Medica* [Omnicom],New York,1998900,0.0,Flashpoint Medica* ,Omnicom
361,Dudnyk*,"Horsham, Pa.",1990000,19.9,Dudnyk*,Independent
362,Cone Communications* [Omnicom],Boston,1980800,0.0,Cone Communications* ,Omnicom
363,Adams & Knight,"Avon, Conn.",1978700,27.8,Adams & Knight,Independent
364,Schafer Condon Carter,Chicago,1977200,7.8,Schafer Condon Carter,Independent
365,GlynnDevins Advertising & Marketing,"Overland Park, Kan.",1967300,11.7,GlynnDevins Advertising & Marketing,Independent
366,LeadDog Marketing Group,New York,1961400,18.7,LeadDog Marketing Group,Independent
367,Mastermind Involvement Marketing,Atlanta,1950000,9.6,Mastermind Involvement Marketing,Independent
368,HY Connect,Chicago,1947800,-6.5,HY Connect,Independent
369,Tierney* [Interpublic],Philadelphia,1944000,16.0,Tierney* ,Interpublic
370,Trisect,Chicago,1942800,-9.6,Trisect,Independent
371,Archer Malmo,"Memphis, Tenn.",1929000,27.7,Archer Malmo,Independent
372,Digital Kitchen,Seattle,1920000,-5.4,Digital Kitchen,Independent
373,Vision7 International [BlueFocus Communication Group],Quebec City,1903200,12.4,Vision7 International ,BlueFocus Communication Group
374,5W Public Relations,New York,1896100,18.4,5W Public Relations,Independent
375,Zubi Advertising Services,"Coral Gables, Fla.",1890000,-0.5,Zubi Advertising Services,Independent
376,M Booth [Next Fifteen Communications Group],New York,1884800,8.2,M Booth ,Next Fifteen Communications Group
377,Riester,Phoenix,1874200,10.9,Riester,Independent
378,Fathom,"Valley View, Ohio",1855100,13.9,Fathom,Independent
379,Agency 720* [Omnicom],Detroit,1848900,-3.0,Agency 720* ,Omnicom
380,Shift Communications,"Newton, Mass.",1844500,-1.1,Shift Communications,Independent
381,McGarrah Jessee,"Austin, Texas",1840000,38.7,McGarrah Jessee,Independent
382,Burrell Communications Group* [Publicis],Chicago,1816400,-6.5,Burrell Communications Group* ,Publicis
383,Rodgers Townsend* [Omnicom],St. Louis,1800000,11.0,Rodgers Townsend* ,Omnicom
384,Risdall Marketing Group*,"New Brighton, Minn.",1795000,1.0,Risdall Marketing Group*,Independent
385,Gage,Minneapolis,1790000,-24.2,Gage,Independent
386,Sterling-Rice Group,"Boulder, Colo.",1760000,-14.1,Sterling-Rice Group,Independent
387,Serino/Coyne* [Omnicom],New York,1759700,-8.8,Serino/Coyne* ,Omnicom
388,Moosylvania*,St. Louis,1758100,-4.5,Moosylvania*,Independent
389,3Q Digital [Harte Hanks],"San Mateo, Calif.",1754800,22.2,3Q Digital ,Harte Hanks
390,Casanova Pendrill* [Interpublic],"Costa Mesa, Calif.",1750000,25.8,Casanova Pendrill* ,Interpublic
391,Godfrey Q,San Francisco,1750000,2.9,Godfrey Q,Independent
392,Direct Partners* [Omnicom],"Marina del Rey, Calif.",1746800,11.4,Direct Partners* ,Omnicom
393,SparkPR,San Francisco,1742500,26.6,SparkPR,Independent
394,TM Advertising* [Interpublic],Dallas,1739400,-25.0,TM Advertising* ,Interpublic
395,Mitchell Communications Group* [Dentsu],"Fayetteville, Ark.",1739300,15.8,Mitchell Communications Group* ,Dentsu
396,Wpromote,"El Segundo, Calif.",1738900,37.5,Wpromote,Independent
397,Swanson Russell*,"Lincoln, Neb.",1736000,0.3,Swanson Russell*,Independent
398,Sprocket Media*,"Pasadena, Calif.",1732800,-4.3,Sprocket Media*,Independent
399,H&L Partners,San Francisco,1710100,12.9,H&L Partners,Independent
400,Marquette Group,"Peoria, Ill.",1707400,-22.3,Marquette Group,Independent
401,Sanders/Wingo,"El Paso, Texas",1702900,11.4,Sanders/Wingo,Independent
402,Bottle Rocket* [WPP],Dallas,1700000,0.0,Bottle Rocket* ,WPP
403,GlobalWorks Group*,New York,1700000,13.3,GlobalWorks Group*,Independent
404,Iris Worldwide [Cheil Worldwide],New York,1695800,-26.9,Iris Worldwide ,Cheil Worldwide
405,Peppercomm,New York,1695800,-3.9,Peppercomm,Independent
406,Liquid Agency,"San Jose, Calif.",1694400,-0.4,Liquid Agency,Independent
407,Zambezi,"Venice, Calif.",1691200,13.8,Zambezi,Independent
408,Duncan/Channon,San Francisco,1640000,15.5,Duncan/Channon,Independent
409,AdAsia Communications,"Englewood Cliffs, N.J.",1639400,5.8,AdAsia Communications,Independent
410,GKV,Baltimore,1637800,4.8,GKV,Independent
411,UniWorld Group* [WPP],"Brooklyn, N.Y.",1635700,-5.8,UniWorld Group* ,WPP
412,MSI*,Chicago,1630000,-6.8,MSI*,Independent
413,Pitch [Project WorldWide],"Culver City, Calif.",1620000,32.8,Pitch ,Project WorldWide
414,Carrot Creative*,"Brooklyn, N.Y.",1617000,56.4,Carrot Creative*,Independent
415,Fitzgerald & Co.* [Interpublic],Atlanta,1615400,2.0,Fitzgerald & Co.* ,Interpublic
416,SK&G*,Las Vegas,1614800,-15.7,SK&G*,Independent
417,Sundog,"Fargo, N.D.",1613400,1.6,Sundog,Independent
418,Underground Elephant*,San Diego,1606400,16.4,Underground Elephant*,Independent
419,Sullivan Higdon & Sink,"Wichita, Kan.",1605900,0.9,Sullivan Higdon & Sink,Independent
420,Eveo,San Francisco,1600000,-3.0,Eveo,Independent
421,Partners & Napier [Project WorldWide],"Rochester, N.Y.",1600000,-8.3,Partners & Napier ,Project WorldWide
422,Trozzolo Communications Group,"Kansas City, Mo.",1571500,15.8,Trozzolo Communications Group,Independent
423,Elias/Savion Advertising,Pittsburgh,1570800,42.1,Elias/Savion Advertising,Independent
424,Cooney/Waters Unlimited [Creston],New York,1543800,10.1,Cooney/Waters Unlimited ,Creston
425,BKV,Atlanta,1540000,8.5,BKV,Independent
426,TBC,Baltimore,1540000,-3.8,TBC,Independent
427,MX Group,"Burr Ridge, Ill.",1527500,14.0,MX Group,Independent
428,Space150,Minneapolis,1527200,8.8,Space150,Independent
429,Ignited,"El Segundo, Calif.",1527000,-17.5,Ignited,Independent
430,KHJ Brand Activation,Boston,1525000,5.2,KHJ Brand Activation,Independent
431,Ignite Social Media*,"Cary, N.C.",1516100,7.8,Ignite Social Media*,Independent
432,Sawtooth,"Red Bank, N.J.",1505000,-11.0,Sawtooth,Independent
433,Chandelier Creative,New York,1500000,7.1,Chandelier Creative,Independent
434,Luckie & Co.,"Birmingham, Ala.",1500000,-21.1,Luckie & Co.,Independent
435,Big Spaceship,"Brooklyn, N.Y.",1500000,25.0,Big Spaceship,Independent
436,Berlin Cameron United* [WPP],New York,1500000,0.0,Berlin Cameron United* ,WPP
437,Marlin Network,"Springfield, Mo.",1498600,12.4,Marlin Network,Independent
438,R2integrated,Baltimore,1497800,8.6,R2integrated,Independent
439,Imagination,Chicago,1482300,-2.0,Imagination,Independent
440,LMO Advertising,"Arlington, Va.",1479200,23.3,LMO Advertising,Independent
441,Power Creative,"Louisville, Ky.",1474200,-3.6,Power Creative,Independent
442,Story Worldwide [Next Fifteen Communications Group],New York,1470000,-1.3,Story Worldwide ,Next Fifteen Communications Group
443,Republica,Miami,1450000,21.8,Republica,Independent
444,Makovsky,New York,1450000,1.8,Makovsky,Independent
445,McCormick Co.,"Amarillo, Texas",1449600,-9.3,McCormick Co.,Independent
446,JPL,"Harrisburg, Pa.",1444500,8.6,JPL,Independent
447,Stephenz Group,"San Jose, Calif.",1431800,12.0,Stephenz Group,Independent
448,Palisades Media Group*,"Santa Monica, Calif.",1431700,10.9,Palisades Media Group*,Independent
449,Radarworks*,Los Angeles,1430300,-0.8,Radarworks*,Independent
450,Brand Union* [WPP],London,1418000,11.0,Brand Union* ,WPP
451,Emanate* [Omnicom],New York,1415300,2.0,Emanate* ,Omnicom
452,Buntin Group,"Nashville, Tenn.",1415000,1.0,Buntin Group,Independent
453,Natrel*,"Parsippany, N.J.",1414000,25.0,Natrel*,Independent
454,SBC Advertising,"Columbus, Ohio",1413100,29.3,SBC Advertising,Independent
455,Intermark Group,"Birmingham, Ala.",1409300,-18.8,Intermark Group,Independent
456,Lippe Taylor*,New York,1408800,9.7,Lippe Taylor*,Independent
457,Lockard & Wechsler Direct,"Irvington, N.Y.",1401800,-6.3,Lockard & Wechsler Direct,Independent
458,Beeby Clark & Meyler,"Stamford, Conn.",1400000,55.6,Beeby Clark & Meyler,Independent
459,LaneTerralever,Phoenix,1400000,27.3,LaneTerralever,Independent
460,LaForce & Stevens,New York,1400000,0.0,LaForce & Stevens,Independent
461,Relevent* [MDC Partners],New York,1400000,12.0,Relevent* ,MDC Partners
462,Qorvis MSL Group* [Publicis],Washington,1400000,0.0,Qorvis MSL Group* ,Publicis
463,HCB Health,"Austin, Texas",1400000,7.7,HCB Health,Independent
464,SSCG Media Group* [Omnicom],New York,1390400,17.3,SSCG Media Group* ,Omnicom
465,Rasky Baerlein Strategic Communications,Boston,1389900,2.2,Rasky Baerlein Strategic Communications,Independent
466,Gelia,"Williamsville, N.Y.",1386700,24.7,Gelia,Independent
467,Genuine Interactive* [Interpublic],Boston,1382900,15.8,Genuine Interactive* ,Interpublic
468,DMW Direct,"Chesterbrook, Pa.",1377900,-9.2,DMW Direct,Independent
469,Carol H. Williams Advertising,"Oakland, Calif.",1375000,11.3,Carol H. Williams Advertising,Independent
470,Camelot Strategic Marketing & Media,Dallas,1375000,-1.8,Camelot Strategic Marketing & Media,Independent
471,Iconmobile* [WPP],Berlin,1370000,0.0,Iconmobile* ,WPP
472,Rise Interactive,Chicago,1360800,12.3,Rise Interactive,Independent
473,ICUC* [Dentsu],"Winnipeg, Manitoba",1360000,60.0,ICUC* ,Dentsu
474,Rokkan* [Publicis],New York,1354500,29.0,Rokkan* ,Publicis
475,Ron Foth Advertising,"Columbus, Ohio",1347900,-0.6,Ron Foth Advertising,Independent
476,Badger & Winters,New York,1345900,46.0,Badger & Winters,Independent
477,Lapiz* [Publicis],Chicago,1342200,16.7,Lapiz* ,Publicis
478,Tenthwave Digital,New York,1340000,-2.3,Tenthwave Digital,Independent
479,Fame* [Omnicom],Minneapolis,1338000,0.0,Fame* ,Omnicom
480,Company of Others,Houston,1325200,-8.3,Company of Others,Independent
481,Hanley Wood Marketing,Minneapolis,1324200,-8.3,Hanley Wood Marketing,Independent
482,Revana Digital,"San Dimas, Calif.",1322700,-5.5,Revana Digital,Independent
483,The Community* [Publicis],Miami,1316800,18.0,The Community* ,Publicis
484,Mono* [MDC Partners],Minneapolis,1313000,12.1,Mono* ,MDC Partners
485,Bodden Partners,New York,1309700,7.9,Bodden Partners,Independent
486,Modco Group,New York,1308600,1.2,Modco Group,Independent
487,MicroMass Communications,"Cary, N.C.",1307300,13.6,MicroMass Communications,Independent
488,Definition 6*,Atlanta,1303500,-23.3,Definition 6*,Independent
489,Phelps,"Santa Monica, Calif.",1302200,2.2,Phelps,Independent
490,LaunchSquad,San Francisco,1301800,28.3,LaunchSquad,Independent
491,Communica,"Toledo, Ohio",1300000,18.2,Communica,Independent
492,Iostudio*,"Nashville, Tenn.",1300000,0.0,Iostudio*,Independent
493,Tombras Group,"Knoxville, Tenn.",1300000,8.3,Tombras Group,Independent
494,PJA Advertising & Marketing,"Cambridge, Mass.",1300000,8.3,PJA Advertising & Marketing,Independent
495,Nelson Schmidt,Milwaukee,1296800,20.3,Nelson Schmidt,Independent
496,O2 Ideas,"Birmingham, Ala.",1289400,3.4,O2 Ideas,Independent
497,Civic Entertainment Group*,New York,1287500,17.0,Civic Entertainment Group*,Independent
498,Rain,New York,1280000,-1.5,Rain,Independent
499,Sequence*,San Francisco,1277200,17.2,Sequence*,Independent
500,Callahan Creek,"Lawrence, Kan.",1274900,15.4,Callahan Creek,Independent
501,RF Binder Partners,New York,1270000,2.7,RF Binder Partners,Independent
502,Work & Co.,"Brooklyn, N.Y.",1270000,46.0,Work & Co.,Independent
503,GraficaGroup,"Morristown, N.J.",1270000,2.0,GraficaGroup,Independent
504,Boathouse Group,"Waltham, Mass.",1260000,0.8,Boathouse Group,Independent
505,Slingshot*,Dallas,1257500,0.9,Slingshot*,Independent
506,Woodruff Sweitzer,"Kansas City, Mo.",1250000,47.1,Woodruff Sweitzer,Independent
507,Prime Access,New York,1250000,19.0,Prime Access,Independent
508,Proof Integrated Communications* [WPP],New York,1247400,0.0,Proof Integrated Communications* ,WPP
509,True North,New York,1244200,5.3,True North,Independent
510,Sullivan*,New York,1227400,8.2,Sullivan*,Independent
511,Threshold Interactive*,"Culver City, Calif.",1225500,-5.2,Threshold Interactive*,Independent
512,Marca Miami [Marc USA],"Coconut Grove, Fla.",1225300,15.0,Marca Miami ,Marc USA
513,Ologie,"Columbus, Ohio",1217800,6.4,Ologie,Independent
514,Straight North*,"Downers Grove, Ill.",1200000,0.0,Straight North*,Independent
515,Oneupweb,"Traverse City, Mich.",1200000,-11.1,Oneupweb,Independent
516,Clarity Coverdale Fury,Minneapolis,1200000,6.2,Clarity Coverdale Fury,Independent
517,Hanson*,"Maumee, Ohio",1195300,0.0,Hanson*,Independent
518,Stream Companies,"Malvern, Pa.",1174100,31.6,Stream Companies,Independent
519,Brighton Agency,St. Louis,1170000,4.7,Brighton Agency,Independent
520,Strategic America,"West Des Moines, Iowa",1160100,17.7,Strategic America,Independent
521,Sub Rosa,New York,1158500,-16.1,Sub Rosa,Independent
522,Michael Walters Advertising*,Chicago,1157100,-3.6,Michael Walters Advertising*,Independent
523,Babcock & Jenkins,"Portland, Ore.",1140000,32.6,Babcock & Jenkins,Independent
524,Cole & Weber* [WPP],Seattle,1140000,20.0,Cole & Weber* ,WPP
525,IW Group* [Interpublic],"West Hollywood, Calif.",1130300,7.5,IW Group* ,Interpublic
526,Doe-Anderson,"Louisville, Ky.",1128700,15.3,Doe-Anderson,Independent
527,Response Mine Interactive,Atlanta,1127400,-14.0,Response Mine Interactive,Independent
528,Proof Advertising,"Austin, Texas",1126600,-1.4,Proof Advertising,Independent
529,Ab&c Creative Intelligence,"Wilmington, Del.",1120000,1.3,Ab&c Creative Intelligence,Independent
530,Jellyfish,Baltimore,1120000,47.4,Jellyfish,Independent
531,Anthology Marketing Group,Honolulu,1115600,10.9,Anthology Marketing Group,Independent
532,Hunt Adkins,Minneapolis,1108800,31.0,Hunt Adkins,Independent
533,Fuse,St. Louis,1101600,17.9,Fuse,Independent
534,Butler/Till,"Rochester, N.Y.",1100900,24.0,Butler/Till,Independent
535,Traction,San Francisco,1100000,10.0,Traction,Independent
536,Argonaut [Project WorldWide],San Francisco,1100000,120.0,Argonaut ,Project WorldWide
537,Admerasia,New York,1100000,4.8,Admerasia,Independent
538,Cibo,San Francisco,1100000,0.0,Cibo,Independent
539,Broadstreet Productions,New York,1098600,-2.4,Broadstreet Productions,Independent
540,Godfrey,"Lancaster, Pa.",1095500,22.6,Godfrey,Independent
541,Muhtayzik Hoffer,San Francisco,1095400,52.8,Muhtayzik Hoffer,Independent
542,Factory Design Labs,Denver,1094300,-24.3,Factory Design Labs,Independent
543,Bailey Lauerman*,"Omaha, Neb.",1087400,-5.4,Bailey Lauerman*,Independent
544,Kaplow Communications*,New York,1086900,0.0,Kaplow Communications*,Independent
545,InVnt,New York,1081200,32.5,InVnt,Independent
546,Mortenson Safar Kim,Milwaukee,1075100,-18.0,Mortenson Safar Kim,Independent
547,Johannes Leonardo* [WPP],New York,1072200,0.0,Johannes Leonardo* ,WPP
548,Lowe Profero* [Interpublic],New York,1066000,-6.0,Lowe Profero* ,Interpublic
549,FKQ Advertising & Marketing,"Clearwater, Fla.",1062200,7.9,FKQ Advertising & Marketing,Independent
550,Fly Communications,New York,1050000,10.5,Fly Communications,Independent
551,Questus,San Francisco,1050000,-19.2,Questus,Independent
552,Lewis Communications*,"Mobile, Ala.",1049300,17.9,Lewis Communications*,Independent
553,Crosby,"Annapolis, Md.",1043900,34.5,Crosby,Independent
554,St. John & Partners,"Jacksonville, Fla.",1039300,-1.1,St. John & Partners,Independent
555,Southwest Media Group*,Dallas,1036100,12.0,Southwest Media Group*,Independent
556,Amperage,"Cedar Falls, Iowa",1035500,-5.2,Amperage,Independent
557,Hiebing,"Madison, Wis.",1031200,34.9,Hiebing,Independent
558,David Stark Design & Production*,"Brooklyn, N.Y.",1030000,-5.5,David Stark Design & Production*,Independent
559,InterTrend Communications,"Long Beach, Calif.",1030000,6.2,InterTrend Communications,Independent
560,Cranford Johnson Robinson Woods*,"Little Rock, Ark.",1029000,-7.9,Cranford Johnson Robinson Woods*,Independent
561,Sid Lee,Montreal,1023900,37.5,Sid Lee,Independent
562,De la Cruz Group,"Guaynabo, Puerto Rico",1021400,-5.7,De la Cruz Group,Independent
563,TVGla,Los Angeles,1020400,13.2,TVGla,Independent
564,Axis Agency* [Interpublic],"West Hollywood, Calif.",1007900,33.3,Axis Agency* ,Interpublic
565,FullSix* [FullSix Group],"Levallois-Perret, France",1001600,1.0,FullSix* ,FullSix Group
566,Siltanen & Partners Advertising,"El Segundo, Calif.",1000000,0.0,Siltanen & Partners Advertising,Independent
567,Rally Marketing Group*,Seattle,992300,-5.6,Rally Marketing Group*,Independent
568,Current Lifestyle Marketing* [Interpublic],Chicago,990000,0.0,Current Lifestyle Marketing* ,Interpublic
569,Bromley Communications* [Publicis],San Antonio,987200,0.0,Bromley Communications* ,Publicis
570,New Honor Society* [Interpublic],Chicago,982800,5.0,New Honor Society* ,Interpublic
571,Amusement Park Brands*,"Santa Ana, Calif.",979200,13.6,Amusement Park Brands*,Independent
572,Mindgruve,San Diego,961700,29.3,Mindgruve,Independent
573,Modern Climate,Minneapolis,957500,53.6,Modern Climate,Independent
574,Zehnder,New Orleans,951900,16.6,Zehnder,Independent
575,Stamats*,"Cedar Rapids, Iowa",951400,0.0,Stamats*,Independent
576,D Exposito & Partners,New York,945800,15.0,D Exposito & Partners,Independent
577,Seiden Group,New York,945000,1.6,Seiden Group,Independent
578,Luquire George Andrews,"Charlotte, N.C.",936500,-2.8,Luquire George Andrews,Independent
579,LiveAreaLabs,Seattle,935800,38.2,LiveAreaLabs,Independent
580,BPN* [Interpublic],New York,934500,-2.9,BPN* ,Interpublic
581,PBJS* [Publicis],Seattle,925200,-10.0,PBJS* ,Publicis
582,Northlich*,Cincinnati,919500,-11.2,Northlich*,Independent
583,Mythic,"Charlotte, N.C.",916700,26.1,Mythic,Independent
584,PulseCX,"Montgomeryville, Pa.",900000,12.5,PulseCX,Independent
585,Piston,San Diego,900000,12.5,Piston,Independent
586,PM3,Atlanta,900000,5.9,PM3,Independent
587,Marriner Marketing Communications*,"Columbia, Md.",899500,-5.6,Marriner Marketing Communications*,Independent
588,Planit,Baltimore,893900,29.3,Planit,Independent
589,Pollinate,"Portland, Ore.",890000,11.3,Pollinate,Independent
590,GreenRubino*,Seattle,890000,11.3,GreenRubino*,Independent
591,Sensis,Los Angeles,883900,37.7,Sensis,Independent
592,Next Marketing,"Norcross, Ga.",882000,-7.8,Next Marketing,Independent
593,SMZ,"Troy, Mich.",880000,1.1,SMZ,Independent
594,Vladimir Jones,"Colorado Springs, Colo.",878600,-1.7,Vladimir Jones,Independent
595,Acento Advertising,"Santa Monica, Calif.",865100,7.2,Acento Advertising,Independent
596,Beyond Marketing Group,"Irvine, Calif.",861300,-29.1,Beyond Marketing Group,Independent
597,Charleston/Orwig,"Hartland, Wis.",860300,-9.7,Charleston/Orwig,Independent
598,Knock*,Minneapolis,860300,6.7,Knock*,Independent
599,TaCito Direct,Dallas,858800,-3.1,TaCito Direct,Independent
600,Industrium,"Portland, Maine",850000,6.3,Industrium,Independent
601,Muse,"Culver City, Calif.",850000,19.7,Muse,Independent
602,Catalyst,"Rochester, N.Y.",850000,4.9,Catalyst,Independent
603,Kovel/Fuller*,"Culver City, Calif.",850000,0.0,Kovel/Fuller*,Independent
604,Camp & King,San Francisco,850000,0.0,Camp & King,Independent
605,Bayshore Solutions,"Tampa, Fla.",848000,-13.7,Bayshore Solutions,Independent
606,Sigma Marketing Insights,"Rochester, N.Y.",847600,-16.4,Sigma Marketing Insights,Independent
607,Hello Design* [MDC Partners],"Culver City, Calif.",845600,0.0,Hello Design* ,MDC Partners
608,Corinthian Media*,New York,844600,0.0,Corinthian Media*,Independent
609,Hawthorne Direct,Los Angeles,844100,-9.4,Hawthorne Direct,Independent
610,Wing* [WPP],New York,837100,-42.9,Wing* ,WPP
611,Downtown Partners* [Omnicom],Chicago,833300,19.0,Downtown Partners* ,Omnicom
612,Martino Flynn,"Pittsford, N.Y.",830100,24.3,Martino Flynn,Independent
613,Digital Pulp,New York,830000,10.7,Digital Pulp,Independent
614,Strikeforce Communications,New York,830000,3.8,Strikeforce Communications,Independent
615,Source Communications,"Hackensack, N.J.",826200,4.9,Source Communications,Independent
616,Marden-Kane Digital Promotions,"Woodbury, N.Y.",822200,1.2,Marden-Kane Digital Promotions,Independent
617,CDM Los Angeles* [Omnicom],Los Angeles,821300,,CDM Los Angeles* ,Omnicom
618,Moveo,Chicago,814300,36.1,Moveo,Independent
619,LRXD,Denver,814200,62.1,LRXD,Independent
620,Hart,"Maumee, Ohio",810500,11.4,Hart,Independent
621,Arke Systems,Atlanta,808800,17.4,Arke Systems,Independent
622,Yamamoto* [MDC Partners],Minneapolis,800000,18.5,Yamamoto* ,MDC Partners
623,Brooklyn Brothers,New York,800000,42.9,Brooklyn Brothers,Independent
624,Borshoff,Indianapolis,795800,5.2,Borshoff,Independent
625,Ymarketing,"Newport Beach, Calif.",792900,11.4,Ymarketing,Independent
626,DeSantis Breindel*,New York,784500,3.2,DeSantis Breindel*,Independent
627,Taxi* [WPP],Toronto,770000,26.2,Taxi* ,WPP
628,Karsh Hagan,Denver,765400,16.9,Karsh Hagan,Independent
629,Slack & Co.,Chicago,765300,-4.6,Slack & Co.,Independent
630,T.D. Wang Advertising Group,Seattle,760000,192.3,T.D. Wang Advertising Group,Independent
631,Bozell*,"Omaha, Neb.",750000,0.0,Bozell*,Independent
632,EGC Group,"Melville, N.Y.",750000,0.0,EGC Group,Independent
633,Jeely & Bleiler*,Atlanta,750000,0.0,Jeely & Bleiler*,Independent
634,Preston Kelly,Minneapolis,750000,13.7,Preston Kelly,Independent
635,O'Leary & Partners,"Newport Beach, Calif.",750000,2.7,O'Leary & Partners,Independent
636,Media Horizons,"Norwalk, Conn.",745000,-5.6,Media Horizons,Independent
637,Gragg Advertising*,"Kansas City, Mo.",740000,0.5,Gragg Advertising*,Independent
638,Struck,Salt Lake City,739000,13.3,Struck,Independent
639,Threespot,Washington,732100,-30.7,Threespot,Independent
640,Unleaded Communications*,Houston,730000,0.0,Unleaded Communications*,Independent
641,Rx Mosaic Health* [Omnicom],New York,730000,1.4,Rx Mosaic Health* ,Omnicom
642,BusinessOnline,San Diego,729200,-8.6,BusinessOnline,Independent
643,NFusion,"Austin, Texas",728200,-10.9,NFusion,Independent
644,Milici Valenti Ng Pack,Honolulu,727900,-3.9,Milici Valenti Ng Pack,Independent
645,Roberts Communications,"Rochester, N.Y.",718800,-6.9,Roberts Communications,Independent
646,Airfoil Group,"Southfield, Mich.",717000,-2.9,Airfoil Group,Independent
647,Baker Street Advertising*,San Francisco,712800,8.0,Baker Street Advertising*,Independent
648,Stone Ward,"Little Rock, Ark.",712000,11.5,Stone Ward,Independent
649,Dodge Communications,"Alpharetta, Ga.",711500,-3.4,Dodge Communications,Independent
650,Stein IAS,New York,710000,22.4,Stein IAS,Independent
651,MBLM Advertising,New York,710000,-13.4,MBLM Advertising,Independent
652,Underscore Marketing,New York,700500,62.7,Underscore Marketing,Independent
653,Retail First,"Schaumburg, Ill.",700000,16.7,Retail First,Independent
654,Cardenas Marketing Network*,Chicago,699300,19.9,Cardenas Marketing Network*,Independent
655,DNA Seattle,Seattle,696200,21.2,DNA Seattle,Independent
656,Pavone Marketing Group,"Harrisburg, Pa.",689900,21.0,Pavone Marketing Group,Independent
657,ES Advertising,Los Angeles,689900,30.0,ES Advertising,Independent
658,Amazon Advertising* [Publicis],San Francisco,685700,-14.3,Amazon Advertising* ,Publicis
659,LevLane*,Philadelphia,682000,4.8,LevLane*,Independent
660,Allscope Direct*,New York,681500,-4.3,Allscope Direct*,Independent
661,Apollo Interactive,"El Segundo, Calif.",675000,12.5,Apollo Interactive,Independent
662,One North Interactive,Chicago,671400,4.9,One North Interactive,Independent
663,DBA Worldwide,"Rochester, Mich.",670400,33.3,DBA Worldwide,Independent
664,Mortar,San Francisco,668600,3.9,Mortar,Independent
665,MediaMorphosis,"Long Island City, N.Y.",666000,-26.0,MediaMorphosis,Independent
666,TBWA/WorldHealth* [Omnicom],New York,663000,0.0,TBWA/WorldHealth* ,Omnicom
667,iStrategyLabs,Washington,662800,28.1,iStrategyLabs,Independent
668,Cactus,Denver,662600,20.1,Cactus,Independent
669,Aaaza,Los Angeles,660000,20.0,Aaaza,Independent
670,Footsteps* [Omnicom],New York,651400,0.0,Footsteps* ,Omnicom
671,Bandy Carroll Hellige,"Louisville, Ky.",650300,22.2,Bandy Carroll Hellige,Independent
