,AGENCY-COMPANY,HEADQUARTERS,2015-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
676,Shine United,"Madison, Wis.",595000,4.4,Shine United,Independent
677,Full Contact,Boston,580000,16.0,Full Contact,Independent
678,TDA Boulder,"Boulder, Colo.",578000,18.4,TDA Boulder,Independent
679,Chernoff Newman,"Columbia, S.C.",575700,-1.1,Chernoff Newman,Independent
680,Communications Strategy Group*,Denver,575700,8.5,Communications Strategy Group*,Independent
681,Sockeye,"Portland, Ore.",575000,5.6,Sockeye,Independent
682,Mintz & Hoke,"Avon, Conn.",573500,-6.5,Mintz & Hoke,Independent
683,Public Communications,Chicago,572400,-5.0,Public Communications,Independent
684,Portent*,Seattle,570000,0.0,Portent*,Independent
685,Imaginuity Interactive,Dallas,570000,6.5,Imaginuity Interactive,Independent
686,Spawn Ideas,"Anchorage, Alaska",569600,-2.6,Spawn Ideas,Independent
687,GRP Media,Chicago,565000,7.6,GRP Media,Independent
688,Centigrade,"Birmingham, Mich.",565000,-34.3,Centigrade,Independent
689,LRXD,Denver,561700,26.2,LRXD,Independent
690,Footsteps* [Omnicom],New York,558300,-14.3,Footsteps* ,Omnicom
691,CooperKatz & Co.,New York,558100,16.5,CooperKatz & Co.,Independent
692,Renavatio Healthcare Communications,"Newtown, Pa.",558000,-4.6,Renavatio Healthcare Communications,Independent
693,L3 Advertising,New York,550000,37.5,L3 Advertising,Independent
694,Alinean*,"Winter Park, Fla.",550000,-8.3,Alinean*,Independent
695,NFusion,"Austin, Texas",546500,-25.0,NFusion,Independent
696,Wexley School for Girls,Seattle,542900,10.2,Wexley School for Girls,Independent
697,Ink,"Irvine, Calif.",533300,7.6,Ink,Independent
698,BeCore,Los Angeles,532600,36.6,BeCore,Independent
699,Stephan & Brady,"Madison, Wis.",530900,0.9,Stephan & Brady,Independent
700,Extractable,San Francisco,530000,29.4,Extractable,Independent
701,2e Creative,St. Louis,529400,50.0,2e Creative,Independent
702,Entree Health Princeton* [Omnicom],"Princeton, N.J.",524400,20.0,Entree Health Princeton* ,Omnicom
703,O2 Ideas,"Birmingham, Ala.",522500,-59.5,O2 Ideas,Independent
704,Mediasmith*,San Francisco,521500,13.3,Mediasmith*,Independent
705,San Jose Group,Chicago,520100,-8.6,San Jose Group,Independent
706,Milici Valenti Ng Pack,Honolulu,518200,-28.8,Milici Valenti Ng Pack,Independent
707,ES Advertising,Los Angeles,517400,-25.0,ES Advertising,Independent
708,Allscope Direct,New York,517300,48.1,Allscope Direct,Independent
709,Firehouse,Dallas,514000,9.6,Firehouse,Independent
710,Love Communications*,Salt Lake City,513100,-1.1,Love Communications*,Independent
711,Cheil Worldwide,New York,508600,-11.9,Cheil Worldwide,Independent
712,Two by Four,Chicago,504100,-1.5,Two by Four,Independent
713,We Are Social* [BlueFocus Communication Group],London,501100,5.3,We Are Social* ,BlueFocus Communication Group
714,Brokaw,Cleveland,500800,-12.0,Brokaw,Independent
715,Bruce Clay,"Simi Valley, Calif.",500400,-8.0,Bruce Clay,Independent
716,Fame,Minneapolis,500000,-9.1,Fame,Independent
717,Latin3,"Hollywood, Fla.",500000,0.0,Latin3,Independent
718,Aventria Health Group*,"Doylestown, Pa.",500000,,Aventria Health Group*,Independent
719,Maier Advertising,"Farmington, Conn.",500000,0.0,Maier Advertising,Independent
720,Quiet Light Communications*,"Rockford, Ill.",500000,0.0,Quiet Light Communications*,Independent
721,Nomadic Agency,"Scottsdale, Ariz.",500000,19.0,Nomadic Agency,Independent
722,Magnani Continuum Marketing,Chicago,495000,5.3,Magnani Continuum Marketing,Independent
723,Small Army,Boston,491500,14.3,Small Army,Independent
724,CBD Marketing,Chicago,490000,16.7,CBD Marketing,Independent
725,OBI Creative,Omaha,486000,-17.0,OBI Creative,Independent
726,GdB (Gabriel deGrood Bendt),Minneapolis,480000,20.0,GdB (Gabriel deGrood Bendt),Independent
727,Richards/Carlberg,Houston,480000,14.0,Richards/Carlberg,Independent
728,AgencyQ,Washington,478500,8.9,AgencyQ,Independent
729,Linhart Public Relations,Denver,472500,-1.9,Linhart Public Relations,Independent
730,LatinMedios.com,"Aventura, Fla.",466400,52.0,LatinMedios.com,Independent
731,Baldwin&,"Raleigh, N.C.",460000,2.2,Baldwin&,Independent
732,RP3 Agency,"Bethesda, Md.",460000,-14.8,RP3 Agency,Independent
733,Hanapin Marketing,"Bloomington, Ind.",459900,8.7,Hanapin Marketing,Independent
734,RockOrange,Miami,459400,3.7,RockOrange,Independent
735,Pinta,"Miami Beach, Fla.",455000,40.0,Pinta,Independent
736,Oden,"Memphis, Tenn.",451400,-7.2,Oden,Independent
737,Bensimon Byrne,Toronto,450800,47.3,Bensimon Byrne,Independent
738,Fixation Marketing*,"Bethesda, Md.",450000,20.0,Fixation Marketing*,Independent
739,L.C. Williams & Associates*,Chicago,450000,-4.6,L.C. Williams & Associates*,Independent
740,Turkel Brands,Miami,450000,-23.7,Turkel Brands,Independent
741,Sandstorm Design,Chicago,445000,4.7,Sandstorm Design,Independent
742,BFO,Chicago,444800,5.9,BFO,Independent
743,Masterminds,Philadelphia,441800,-14.1,Masterminds,Independent
744,Moses,Phoenix,437500,28.7,Moses,Independent
745,SMM Advertising,"Smithtown, N.Y.",435800,-3.0,SMM Advertising,Independent
746,New & Improved Media*,"El Segundo, Calif.",432900,14.7,New & Improved Media*,Independent
747,Catalyst Inc.,"Providence, R.I.",431000,-13.2,Catalyst Inc.,Independent
748,Mason*,"Bethany, Conn.",422200,5.6,Mason*,Independent
749,Relevant24* [Publicis],Boston,420200,2.4,Relevant24* ,Publicis
750,Ergo Interactive,New York,420000,40.0,Ergo Interactive,Independent
751,BarrettSF,San Francisco,420000,16.7,BarrettSF,Independent
752,Symmetri Marketing Group,Chicago,420000,10.1,Symmetri Marketing Group,Independent
753,90octane,Denver,418600,0.6,90octane,Independent
754,ADK America [Asatsu-DK],New York,417200,22.4,ADK America ,Asatsu-DK
755,Trepoint,New York,415300,-6.2,Trepoint,Independent
756,Schermer,Minneapolis,413000,-7.8,Schermer,Independent
757,Go Local Interactive,"Overland Park, Kan.",412200,30.6,Go Local Interactive,Independent
758,Catalyst Marketing Co.,"Fresno, Calif.",410200,5.9,Catalyst Marketing Co.,Independent
759,AlPunto Advertising,"Tustin, Calif.",410000,0.0,AlPunto Advertising,Independent
760,Grok,New York,410000,28.1,Grok,Independent
761,Della Femina Advertising,New York,410000,20.6,Della Femina Advertising,Independent
762,"Tom, Dick & Harry Creative Co.",Chicago,410000,2.2,"Tom, Dick & Harry Creative Co.",Independent
763,Hirons & Co.,Indianapolis,410000,-6.0,Hirons & Co.,Independent
764,Escape Pod,Chicago,410000,7.9,Escape Pod,Independent
765,Joule* [WPP],London,407900,4.0,Joule* ,WPP
766,Krause Advertising*,Dallas,407000,2.8,Krause Advertising*,Independent
767,Mint Advertising,"Clinton, N.J.",405900,0.0,Mint Advertising,Independent
768,Weintraub Advertising,St. Louis,400000,0.0,Weintraub Advertising,Independent
769,GarrandPartners,"Portland, Maine",400000,-5.1,GarrandPartners,Independent
770,Spike DDB* [Omnicom],"Brooklyn, N.Y.",400000,0.0,Spike DDB* ,Omnicom
771,Hoffman Agency,"San Jose, Calif.",400000,-1.1,Hoffman Agency,Independent
772,Gold N Fish Marketing Group,"Armonk, N.Y.",396000,6.1,Gold N Fish Marketing Group,Independent
773,JeffreyGroup,"Miami Beach, Fla.",395200,25.6,JeffreyGroup,Independent
774,DDW,San Francisco,390000,50.0,DDW,Independent
775,Civilian* [MDC Partners],Chicago,389600,6.0,Civilian* ,MDC Partners
776,Trigger,Los Angeles,380000,-15.6,Trigger,Independent
777,Backe Digital Brand Marketing,"Radnor, Pa.",376600,2.8,Backe Digital Brand Marketing,Independent
778,Henson Consulting,Chicago,370900,35.4,Henson Consulting,Independent
779,Distillery Project,Chicago,367500,13.4,Distillery Project,Independent
780,Miller Brooks,"Zionsville, Ind.",363200,-9.1,Miller Brooks,Independent
781,Ready Set Rocket,New York,361800,-9.8,Ready Set Rocket,Independent
782,BrandingBusiness,"Irvine, Calif.",360600,-3.3,BrandingBusiness,Independent
783,EventNext,"Lake Orion, Mich.",360000,33.3,EventNext,Independent
784,Unique Influence* [MDC Partners],"Austin, Texas",360000,50.0,Unique Influence* ,MDC Partners
785,Crossbow Group,"Westport, Conn.",357500,4.4,Crossbow Group,Independent
786,R/P Marketing Public Relations,"Holland, Ohio",356400,-1.2,R/P Marketing Public Relations,Independent
787,HMH,"Portland, Ore.",350800,-19.2,HMH,Independent
788,JumboShrimp,San Francisco,350000,0.0,JumboShrimp,Independent
789,Goldin Solutions*,New York,350000,16.7,Goldin Solutions*,Independent
790,KZSW Advertising,"Setauket, N.Y.",350000,6.1,KZSW Advertising,Independent
791,Jones Advertising,Seattle,350000,25.0,Jones Advertising,Independent
792,Meers Advertising,"Kansas City, Mo.",349500,18.6,Meers Advertising,Independent
793,Tiziani Whitmyre,"Sharon, Mass.",348600,1.8,Tiziani Whitmyre,Independent
794,Coates Kokes,"Portland, Ore.",347500,33.0,Coates Kokes,Independent
795,Plan C Agency*,Los Angeles,344500,0.0,Plan C Agency*,Independent
796,Richter7*,Salt Lake City,342900,-14.3,Richter7*,Independent
797,Red House,"Alpharetta, Ga.",340000,6.3,Red House,Independent
798,Innis Maggiore Group,"Canton, Ohio",339800,-12.4,Innis Maggiore Group,Independent
799,Littlefield,"Tulsa, Okla.",339500,-12.6,Littlefield,Independent
800,Cerrell Associates,Los Angeles,335400,19.2,Cerrell Associates,Independent
801,BoomAgers*,New York,333000,0.0,BoomAgers*,Independent
802,AdFarm,"Kansas City, Mo.",331500,1.9,AdFarm,Independent
803,Fraser Communications*,Los Angeles,330000,-10.8,Fraser Communications*,Independent
804,Manifold,San Francisco,330000,32.0,Manifold,Independent
805,Walz Tetrick Advertising*,"Mission, Kan.",328000,0.0,Walz Tetrick Advertising*,Independent
806,Hispanic Group,Miami,324200,-1.3,Hispanic Group,Independent
807,Matlock Advertising & Public Relations,Atlanta,323400,9.0,Matlock Advertising & Public Relations,Independent
808,BlackWing Creative,Seattle,320000,-22.5,BlackWing Creative,Independent
809,Grenadier*,"Boulder, Colo.",320000,39.1,Grenadier*,Independent
810,M45 Marketing Services*,"Freeport, Ill.",317200,2.1,M45 Marketing Services*,Independent
811,MDB Communications,Washington,316400,-1.0,MDB Communications,Independent
812,ER Marketing*,"Kansas City, Mo.",310000,6.3,ER Marketing*,Independent
813,White Rhino Productions,"Lexington, Mass.",305000,14.9,White Rhino Productions,Independent
814,Grady Britton,"Portland, Ore.",303200,17.8,Grady Britton,Independent
815,Celtic Chicago,"Niles, Ill.",300200,35.5,Celtic Chicago,Independent
816,AY Digital,New York,300000,-42.3,AY Digital,Independent
817,Again Interactive,"Morristown, N.J.",298300,-5.6,Again Interactive,Independent
818,Davis Harrison Dion,Chicago,297600,5.6,Davis Harrison Dion,Independent
819,Sudden Impact Marketing,"Westerville, Ohio",295400,-24.7,Sudden Impact Marketing,Independent
820,Nemer Fieger*,Minneapolis,293400,0.0,Nemer Fieger*,Independent
821,Trumpet,New Orleans,285500,2.2,Trumpet,Independent
822,Launch Agency,"Carrollton, Texas",285000,9.6,Launch Agency,Independent
823,Remerinc,Seattle,283300,0.0,Remerinc,Independent
824,Elemento L2,Chicago,280000,-20.0,Elemento L2,Independent
825,Science Project*,New York,276300,25.0,Science Project*,Independent
826,Axial*,"Boulder, Colo.",271700,11.3,Axial*,Independent
827,Glass Agency,"Sacramento, Calif.",270000,3.8,Glass Agency,Independent
828,Renegade,New York,270000,3.8,Renegade,Independent
829,Right Place Media,"Lexington, Ky.",265700,28.3,Right Place Media,Independent
830,Ventura Associates International,New York,261400,3.7,Ventura Associates International,Independent
831,Bigbuzz Marketing Group,New York,260900,14.7,Bigbuzz Marketing Group,Independent
832,Pepper Group,"Palatine, Ill.",260000,4.0,Pepper Group,Independent
833,Reality Rx Communication,"Somerset, N.J.",260000,-7.1,Reality Rx Communication,Independent
834,McKee Wallwork & Co.,"Albuquerque, N.M.",259800,-7.3,McKee Wallwork & Co.,Independent
835,Draft Agency,"Knoxville, Tenn.",257600,64.4,Draft Agency,Independent
836,Abbi Agency,"Reno, Nev.",251000,38.9,Abbi Agency,Independent
837,SMG (Shopper Marketing Group),"Porter Ranch, Calif.",250000,25.0,SMG (Shopper Marketing Group),Independent
838,COG1,San Francisco,250000,66.7,COG1,Independent
839,Reflex Group,New York,250000,25.0,Reflex Group,Independent
840,SullivanPerkins,Dallas,250000,0.0,SullivanPerkins,Independent
841,FRWD,Minneapolis,250000,-28.6,FRWD,Independent
842,TriComB2B,"Dayton, Ohio",248800,-19.3,TriComB2B,Independent
843,URI Global,"Torrance, Calif.",247300,17.1,URI Global,Independent
844,Princeton Partners,"Princeton, N.J.",246000,0.4,Princeton Partners,Independent
845,JMPR Public Relations,"Woodland Hills, Calif.",245100,-3.5,JMPR Public Relations,Independent
846,Walrus,New York,240000,14.3,Walrus,Independent
847,Hydrogen Advertising,Seattle,237900,-20.7,Hydrogen Advertising,Independent
848,Ohlmann Group,"Dayton, Ohio",235000,20.4,Ohlmann Group,Independent
849,Benedict Advertising & Marketing,"Daytona Beach, Fla.",233700,17.3,Benedict Advertising & Marketing,Independent
850,Borenstein Group,"Fairfax, Va.",230000,9.5,Borenstein Group,Independent
851,DGS Marketing Engineers,"Fishers, Ind.",225800,-4.2,DGS Marketing Engineers,Independent
852,Tag Strategies*,Philadelphia,224600,0.0,Tag Strategies*,Independent
853,Object DC*,"Vienna, Va.",223900,6.7,Object DC*,Independent
854,Morrow Media*,"Forest Hills, N.Y.",222000,0.0,Morrow Media*,Independent
855,Cossette [BlueFocus Communication Group],"Quebec City, Quebec",221000,72.1,Cossette ,BlueFocus Communication Group
856,David James Group,"Oakbrook Terrace, Ill.",220000,1.8,David James Group,Independent
857,Inner Circle Labs*,San Francisco,219200,9.3,Inner Circle Labs*,Independent
858,Truth & Advertising,"Santa Ana, Calif.",219200,-4.0,Truth & Advertising,Independent
859,Modern Marketing Partners,"Naperville, Ill.",212300,3.8,Modern Marketing Partners,Independent
860,TMI,New York,202200,104.2,TMI,Independent
861,Goda Advertising,"Inverness, Ill.",200000,-33.3,Goda Advertising,Independent
862,Young Co.,"Laguna Beach, Calif.",193900,22.6,Young Co.,Independent
863,Response Capture,"Portland, Ore.",190000,35.7,Response Capture,Independent
864,Tipton & Maglione,"Great Neck, N.Y.",187700,3.9,Tipton & Maglione,Independent
865,Greatest Common Factory*,"Austin, Texas",182500,0.0,Greatest Common Factory*,Independent
866,Division of Labor,"Sausalito, Calif.",175000,26.1,Division of Labor,Independent
867,Holtzman Communications,New York,175000,16.7,Holtzman Communications,Independent
868,FortyTwoEightyNine,"Rockford, Ill.",175000,-7.9,FortyTwoEightyNine,Independent
869,Foster Marketing,"Lafayette, La.",171900,-19.8,Foster Marketing,Independent
870,Diaz & Cooper,"Coral Gables, Fla.",170000,70.0,Diaz & Cooper,Independent
871,Sacunas,"Harrisburg, Pa.",168300,25.4,Sacunas,Independent
872,Heinzeroth Marketing Group,"Rockford, Ill.",167500,18.8,Heinzeroth Marketing Group,Independent
873,FitzMartin,"Homewood, Ala.",164100,-19.2,FitzMartin,Independent
874,Oink Ink,Philadelphia,160000,23.1,Oink Ink,Independent
875,LP&M Advertising,"Syracuse, N.Y.",157300,2.5,LP&M Advertising,Independent
876,Vizion Interactive,"Irving, Texas",154900,7.7,Vizion Interactive,Independent
877,Boomm Marketing & Communications,"La Grange, Ill.",153000,17.7,Boomm Marketing & Communications,Independent
878,Pilgrim,Denver,150300,-17.5,Pilgrim,Independent
879,Forever Beta,"Brooklyn, N.Y.",150000,200.0,Forever Beta,Independent
880,Jess3,"Sterling, Va.",150000,-28.6,Jess3,Independent
881,Antarctic,New York,150000,25.0,Antarctic,Independent
882,John Doe,New York,147500,48.0,John Doe,Independent
883,Construction Marketing Advisors,"Naperville, Ill.",146900,6.9,Construction Marketing Advisors,Independent
884,Simon Group,"Sellersville, Pa.",146600,-8.6,Simon Group,Independent
885,TotalCom,"Tuscaloosa, Ala.",145200,-4.8,TotalCom,Independent
886,Villing & Co.*,"South Bend, Ind.",143600,0.0,Villing & Co.*,Independent
887,Red7e,"Louisville, Ky.",133300,-0.5,Red7e,Independent
888,Beyond Total Branding,Miami,126000,0.0,Beyond Total Branding,Independent
889,MLT Creative,"Clarkston, Ga.",125000,-16.7,MLT Creative,Independent
890,ENA Marketing Communications,"Shrewsbury, N.J.",120000,-33.3,ENA Marketing Communications,Independent
891,Fancy Rhino,"Chattanooga, Tenn.",117000,-15.4,Fancy Rhino,Independent
892,Winsper,Boston,110000,-63.3,Winsper,Independent
893,J-U Carter*,"San Clemente, Calif.",110000,0.0,J-U Carter*,Independent
894,Sonnhalter,Cleveland,108800,3.6,Sonnhalter,Independent
895,Freebairn & Co.,Atlanta,105000,-19.2,Freebairn & Co.,Independent
896,Huntsinger & Jeffer,"Richmond, Va.",104900,-17.7,Huntsinger & Jeffer,Independent
897,White Good,"Lancaster, Pa.",102700,-6.7,White Good,Independent
898,Catalyst Marketing Communications,"Stamford, Conn.",100600,-3.1,Catalyst Marketing Communications,Independent
899,Tzeffrey & Tzanetos,"San Anselmo, Calif.",100000,0.0,Tzeffrey & Tzanetos,Independent
900,BSY Associates,"Holmdel, N.J.",100000,0.0,BSY Associates,Independent
901,Hakuhodo* [Hakuhodo DY Holdings],Tokyo,100000,,Hakuhodo* ,Hakuhodo DY Holdings
902,Glyphix,"West Hills, Calif.",100000,11.1,Glyphix,Independent
903,Munn Rabot,New York,96400,-11.9,Munn Rabot,Independent
904,Mandala,"Bend, Ore.",90800,-4.4,Mandala,Independent
905,Fusion B2B,"Aurora, Ill.",86500,-17.1,Fusion B2B,Independent
906,Media Pros of WNY*,"Orchard Park, N.Y.",85300,0.0,Media Pros of WNY*,Independent
907,Mighty Fudge Studios,"Boulder, Colo.",76100,30.1,Mighty Fudge Studios,Independent
908,Oster & Associates,San Diego,58500,-3.9,Oster & Associates,Independent
909,TSA Communications,"Warsaw, Ind.",51000,2.2,TSA Communications,Independent
910,LP&G,"Tucson, Ariz.",49500,-2.3,LP&G,Independent
911,GoDiversity,New York,45000,80.0,GoDiversity,Independent
912,Hudson Media Services,"West Orange, N.J.",37500,5.6,Hudson Media Services,Independent
913,Graphicmachine,"Kansas City, Mo.",33300,7.6,Graphicmachine,Independent
914,Griff/SMC Medical Marketing Communications,"Boulder, Colo.",10400,38.8,Griff/SMC Medical Marketing Communications,Independent
